Timestamp,	LIGHT,	ORIENTATION_X,	ORIENTATION_Y,	ORIENTATION_Z,	GPS_LAT,	GPS_LONG,	
1511055365,	162,	-7,	-203,	959,	,	,	
1511055366,	163,	-5,	-204,	955,	,	,	
1511055367,	163,	-4,	-199,	957,	,	,	
1511055368,	163,	-4,	-200,	960,	,	,	
1511055370,	161,	-6,	-201,	962,	,	,	
1511055371,	33,	-5,	-191,	946,	,	,	
1511055372,	92,	-2,	-202,	958,	,	,	
1511055373,	162,	-6,	-200,	958,	,	,	
1511055374,	163,	-4,	-200,	956,	,	,	
1511055376,	163,	-3,	-201,	958,	,	,	
1511055377,	161,	-5,	-201,	959,	,	,	
1511055378,	161,	-4,	-199,	959,	,	,	
1511055379,	161,	-4,	-202,	956,	,	,	
1511055380,	162,	-4,	-202,	955,	,	,	
1511055382,	30,	-5,	-202,	959,	,	,	
1511055383,	23,	-6,	-201,	956,	,	,	
1511055384,	23,	-5,	-203,	954,	,	,	
1511055385,	24,	-4,	-200,	956,	,	,	
1511055386,	25,	-5,	-200,	961,	,	,	
1511055388,	25,	-4,	-201,	959,	,	,	
1511055389,	25,	-3,	-202,	959,	,	,	
1511055390,	24,	-4,	-202,	956,	,	,	
1511055391,	24,	-4,	-200,	957,	,	,	
1511055392,	24,	-4,	-200,	960,	,	,	
1511055394,	25,	-6,	-205,	953,	,	,	
1511055395,	24,	-5,	-201,	958,	,	,	
1511055396,	24,	-5,	-202,	955,	,	,	
1511055397,	32,	-5,	-201,	957,	,	,	
1511055398,	30,	-6,	-198,	960,	,	,	
1511055400,	30,	-4,	-202,	958,	,	,	
1511055401,	30,	-3,	-201,	958,	,	,	
1511055402,	46,	-4,	-199,	957,	,	,	
1511055403,	162,	-5,	-201,	959,	,	,	
1511055404,	162,	-4,	-201,	960,	,	,	
1511055406,	162,	-4,	-202,	957,	,	,	
1511055407,	163,	-5,	-202,	959,	,	,	
1511055408,	163,	-4,	-202,	962,	,	,	
1511055409,	164,	-5,	-203,	959,	,	,	
1511055410,	164,	-5,	-203,	958,	,	,	
1511055415,	164,	-6,	-204,	960,	,	,	
1511055416,	163,	-5,	-201,	958,	,	,	
1511055417,	162,	-6,	-201,	956,	,	,	
1511055418,	161,	-5,	-203,	960,	,	,	
1511055419,	161,	,	,	,	0,	,	
1511055421,	0,	-3,	-199,	960,	3008.01,	9738.13,	
1511055422,	164,	-4,	-205,	957,	3008.01,	9738.12,	
1511055424,	163,	-3,	-200,	959,	3008.03,	9738.1,	
1511055425,	163,	-5,	-201,	958,	3008.04,	9738.09,	
1511055427,	161,	-5,	-201,	959,	3008.06,	9738.07,	
1511055428,	161,	-6,	-203,	955,	3008.07,	9738.06,	
1511055430,	161,	-4,	-202,	957,	3008.08,	9738.04,	
1511055431,	162,	-2,	-201,	959,	3008.09,	9738.03,	
1511055433,	164,	-4,	-202,	958,	3008.11,	9738.02,	
1511055434,	163,	-4,	-201,	958,	3008.11,	9738.02,	
1511055436,	161,	-5,	-199,	956,	3008.13,	9738.01,	
1511055437,	161,	-3,	-198,	961,	3008.14,	9738.01,	
1511055439,	162,	-4,	-200,	959,	3008.16,	9737.99,	
1511055440,	163,	-2,	-197,	961,	3008.17,	9737.97,	
1511055442,	162,	-4,	-201,	958,	3008.17,	9737.95,	
1511055443,	161,	-3,	-200,	961,	3008.17,	9737.94,	
1511055445,	161,	-4,	-200,	961,	3008.17,	9737.92,	
1511055446,	162,	-4,	-201,	955,	3008.16,	9737.9,	
1511055448,	163,	-5,	-206,	943,	3008.15,	9737.87,	
1511055449,	162,	-4,	-201,	957,	3008.15,	9737.86,	
1511055451,	161,	-4,	-202,	960,	3008.15,	9737.84,	
1511055452,	161,	-1,	-199,	956,	3008.16,	9737.83,	
1511055454,	28,	-4,	-197,	957,	3008.18,	9737.81,	
1511055455,	32,	-4,	-202,	959,	3008.18,	9737.81,	
1511055457,	75,	-3,	-201,	958,	3008.19,	9737.79,	
1511055458,	32,	-2,	-199,	952,	3008.2,	9737.78,	
1511055460,	31,	-4,	-200,	958,	3008.19,	9737.77,	
1511055461,	32,	-3,	-198,	958,	3008.19,	9737.76,	
1511055463,	29,	-3,	-201,	961,	3008.17,	9737.74,	
1511055464,	29,	-4,	-199,	958,	3008.17,	9737.73,	
1511055466,	29,	-5,	-202,	957,	3008.17,	9737.71,	
1511055467,	29,	-4,	-200,	957,	3008.18,	9737.69,	
1511055469,	29,	-4,	-202,	961,	3008.18,	9737.66,	
1511055470,	29,	-4,	-199,	958,	3008.18,	9737.65,	
1511055472,	29,	-4,	-202,	959,	3008.2,	9737.62,	
1511055473,	28,	-2,	-202,	960,	3008.2,	9737.61,	
1511055475,	29,	-3,	-199,	957,	3008.22,	9737.59,	
1511055476,	33,	-6,	-203,	956,	3008.23,	9737.57,	
1511055478,	31,	-5,	-202,	960,	3008.25,	9737.56,	
1511055479,	30,	-6,	-200,	959,	3008.27,	9737.54,	
1511055481,	32,	-5,	-203,	957,	3008.29,	9737.53,	
1511055482,	32,	-8,	-201,	955,	3008.29,	9737.52,	
1511055484,	33,	-3,	-200,	960,	3008.31,	9737.5,	
1511055485,	33,	-3,	-199,	959,	3008.32,	9737.49,	
1511055487,	34,	-5,	-200,	957,	3008.34,	9737.48,	
1511055488,	162,	-7,	-202,	960,	3008.34,	9737.48,	
1511055490,	161,	-3,	-201,	960,	3008.36,	9737.47,	
1511055491,	160,	-3,	-199,	958,	3008.37,	9737.47,	
1511055493,	162,	-3,	-200,	957,	3008.37,	9737.49,	
1511055494,	164,	-6,	-200,	958,	3008.37,	9737.5,	
1511055496,	164,	-7,	-202,	961,	3008.36,	9737.52,	
1511055497,	164,	-8,	-199,	961,	3008.35,	9737.54,	
1511055499,	163,	-4,	-200,	958,	3008.34,	9737.57,	
1511055500,	163,	-5,	-197,	960,	3008.34,	9737.59,	
1511055502,	161,	-4,	-200,	956,	3008.33,	9737.62,	
1511055503,	162,	-7,	-198,	960,	3008.33,	9737.62,	
1511055505,	163,	-4,	-199,	960,	3008.32,	9737.65,	
1511055506,	164,	-4,	-200,	958,	3008.31,	9737.67,	
1511055508,	165,	-5,	-200,	957,	3008.31,	9737.7,	
1511055509,	165,	-3,	-199,	958,	3008.3,	9737.71,	
1511055511,	164,	-5,	-201,	959,	3008.3,	9737.75,	
1511055512,	163,	-4,	-201,	958,	3008.3,	9737.75,	
1511055514,	162,	-3,	-201,	959,	3008.29,	9737.78,	
1511055515,	162,	-7,	-204,	959,	3008.29,	9737.8,	
1511055517,	164,	-5,	-201,	957,	3008.28,	9737.82,	
1511055518,	164,	-5,	-200,	958,	3008.28,	9737.83,	
1511055520,	165,	-5,	-202,	959,	3008.28,	9737.87,	
1511055521,	164,	-5,	-201,	956,	3008.28,	9737.87,	
1511055523,	163,	-5,	-202,	961,	3008.27,	9737.91,	
1511055524,	162,	-6,	-200,	958,	3008.27,	9737.92,	
1511055526,	162,	-5,	-200,	961,	3008.27,	9737.95,	
1511055527,	162,	-3,	-199,	958,	3008.26,	9737.95,	
1511055529,	163,	-6,	-199,	958,	3008.26,	9737.99,	
1511055530,	165,	-5,	-201,	958,	3008.26,	9738,	
1511055532,	164,	-4,	-201,	956,	3008.25,	9738.04,	
1511055533,	164,	-5,	-201,	957,	3008.25,	9738.04,	
1511055535,	163,	-6,	-200,	959,	3008.25,	9738.08,	
1511055536,	162,	-6,	-201,	954,	3008.25,	9738.09,	
1511055538,	162,	-4,	-200,	956,	3008.24,	9738.12,	
1511055539,	163,	-6,	-201,	960,	3008.24,	9738.13,	
1511055541,	164,	-3,	-204,	959,	3008.24,	9738.16,	
1511055542,	164,	-6,	-202,	959,	3008.24,	9738.18,	
1511055544,	163,	-2,	-201,	959,	3008.24,	9738.19,	
1511055545,	162,	-5,	-199,	958,	3008.23,	9738.2,	
1511055547,	161,	-5,	-201,	960,	3008.23,	9738.2,	
1511055548,	162,	-3,	-201,	960,	3008.22,	9738.19,	
1511055550,	164,	-6,	-204,	958,	3008.2,	9738.17,	
1511055551,	164,	-4,	-204,	957,	3008.2,	9738.17,	
1511055553,	162,	-5,	-206,	954,	3008.18,	9738.15,	
1511055554,	162,	-9,	-192,	963,	3008.17,	9738.14,	
1511055555,	161,	-15,	-175,	975,	,	,	
1511055557,	164,	-6,	-195,	961,	,	,	
1511055558,	164,	-4,	-196,	959,	,	,	
1511055559,	96,	-5,	-199,	961,	,	,	
1511055560,	162,	-5,	-197,	962,	,	,	
1511055561,	162,	-4,	-198,	961,	,	,	
1511055562,	,	-3,	-198,	956,	0,	0,	
1511055563,	163,	-4,	-197,	958,	3008.12,	9738.17,	
1511055564,	165,	-4,	-197,	962,	3008.13,	9738.18,	
1511055565,	,	-5,	-196,	960,	3008.14,	9738.19,	
1511055566,	163,	-3,	-196,	958,	3008.14,	9738.2,	
1511055567,	162,	-5,	-195,	960,	3008.16,	9738.2,	
1511055568,	,	-3,	-195,	958,	3008.17,	9738.21,	
1511055569,	163,	-3,	-198,	960,	,	,	
1511055570,	164,	-3,	-199,	956,	,	,	
1511055571,	164,	-4,	-200,	959,	,	,	
1511055573,	163,	-2,	-199,	960,	3008.19,	9738.26,	
1511055574,	162,	-3,	-196,	961,	3008.19,	9738.27,	
1511055576,	163,	-6,	-197,	963,	3008.18,	9738.27,	
1511055577,	164,	-3,	-195,	958,	3008.17,	9738.26,	
1511055579,	164,	-2,	-196,	959,	3008.15,	9738.25,	
1511055580,	162,	-4,	-197,	962,	3008.15,	9738.25,	
1511055582,	161,	-4,	-197,	961,	3008.13,	9738.23,	
1511055583,	162,	-4,	-198,	961,	3008.12,	9738.22,	
1511055585,	164,	-2,	-194,	961,	3008.1,	9738.21,	
1511055586,	164,	-2,	-199,	959,	3008.09,	9738.21,	
1511055588,	162,	-5,	-196,	960,	,	,	
1511055589,	161,	-4,	-197,	958,	,	,	
1511055590,	162,	-6,	-199,	959,	,	,	
1511055591,	163,	-5,	-195,	957,	,	,	
1511055592,	164,	-4,	-195,	961,	,	,	
1511055593,	,	-3,	-197,	960,	0,	0,	
1511055594,	164,	-5,	-197,	958,	3008.01,	9738.27,	
1511055595,	163,	-5,	-199,	959,	3008.01,	9738.29,	
1511055596,	,	-4,	-198,	959,	3008.01,	9738.29,	
1511055597,	161,	-5,	-198,	959,	3008.01,	9738.31,	
1511055598,	161,	-5,	-199,	959,	3008.01,	9738.32,	
1511055599,	,	-4,	-198,	960,	3008.02,	9738.33,	
1511055600,	163,	-7,	-201,	960,	3008.02,	9738.34,	
1511055601,	163,	-6,	-198,	956,	3008.02,	9738.34,	
1511055602,	,	-3,	-197,	961,	0,	0,	
1511055603,	165,	-5,	-196,	960,	3008.05,	9738.37,	
1511055604,	165,	-6,	-200,	961,	3008.06,	9738.38,	
1511055605,	,	-5,	-196,	959,	3008.08,	9738.39,	
1511055606,	162,	-2,	-198,	959,	3008.08,	9738.4,	
1511055607,	162,	-7,	-195,	963,	3008.1,	9738.41,	
1511055608,	,	-4,	-196,	961,	3008.11,	9738.42,	
1511055609,	162,	-4,	-199,	962,	3008.12,	9738.43,	
1511055610,	161,	-6,	-199,	959,	3008.12,	9738.43,	
1511055611,	,	-5,	-195,	962,	3008.13,	9738.45,	
1511055612,	164,	-4,	-198,	958,	3008.13,	9738.46,	
1511055613,	164,	-5,	-198,	959,	3008.13,	9738.48,	
1511055614,	,	-4,	-197,	960,	3008.13,	9738.48,	
1511055615,	163,	-4,	-199,	959,	3008.12,	9738.5,	
1511055616,	162,	-4,	-198,	961,	3008.12,	9738.52,	
1511055617,	,	-5,	-198,	959,	3008.11,	9738.54,	
1511055618,	160,	-5,	-196,	960,	3008.11,	9738.54,	
1511055619,	139,	-5,	-199,	957,	3008.1,	9738.56,	
1511055620,	,	-4,	-199,	959,	3008.09,	9738.57,	
1511055621,	162,	-2,	-197,	957,	3008.09,	9738.58,	
1511055622,	163,	-3,	-198,	959,	3008.08,	9738.59,	
1511055623,	,	-6,	-199,	962,	3008.08,	9738.6,	
1511055624,	163,	-3,	-197,	961,	3008.07,	9738.6,	
1511055625,	164,	-4,	-196,	960,	3008.07,	9738.61,	
1511055626,	,	-4,	-198,	959,	3008.06,	9738.61,	
1511055627,	33,	-3,	-198,	959,	3008.05,	9738.6,	
1511055628,	33,	-4,	-199,	958,	3008.05,	9738.59,	
1511055629,	,	-2,	-197,	958,	3008.04,	9738.58,	
1511055630,	161,	-6,	-198,	958,	3008.04,	9738.57,	
1511055631,	161,	-4,	-196,	958,	3008.03,	9738.56,	
1511055632,	,	-5,	-197,	960,	3008.03,	9738.56,	
1511055633,	162,	-4,	-195,	959,	3008.02,	9738.54,	
1511055634,	162,	-4,	-198,	959,	3008.01,	9738.53,	
1511055635,	,	-4,	-199,	958,	3008,	9738.52,	
1511055636,	163,	-7,	-197,	961,	3007.99,	9738.51,	
1511055637,	163,	-5,	-194,	958,	3007.98,	9738.49,	
1511055638,	,	-5,	-197,	960,	3007.97,	9738.48,	
1511055639,	164,	-4,	-195,	960,	3007.97,	9738.47,	
1511055640,	164,	-4,	-196,	959,	3007.96,	9738.45,	
1511055641,	,	-2,	-197,	958,	3007.95,	9738.45,	
1511055642,	163,	-5,	-197,	959,	3007.94,	9738.43,	
1511055643,	162,	-3,	-195,	960,	3007.93,	9738.42,	
1511055644,	,	-6,	-199,	964,	3007.92,	9738.4,	
1511055645,	161,	-5,	-201,	959,	3007.92,	9738.4,	
1511055646,	158,	-4,	-198,	962,	3007.91,	9738.39,	
1511055647,	,	-6,	-195,	958,	3007.9,	9738.37,	
1511055648,	160,	-4,	-196,	957,	3007.89,	9738.36,	
1511055649,	161,	-3,	-196,	961,	3007.88,	9738.35,	
1511055650,	,	-5,	-198,	960,	3007.87,	9738.33,	
1511055651,	162,	-2,	-198,	958,	,	,	
1511055652,	163,	-5,	-198,	960,	,	,	
1511055653,	163,	-3,	-195,	958,	,	,	
1511055654,	163,	-4,	-197,	958,	,	,	
1511055656,	163,	-2,	-197,	959,	,	,	
1511055657,	163,	-4,	-196,	958,	,	,	
1511055658,	161,	-5,	-197,	958,	,	,	
1511055659,	161,	-3,	-197,	953,	,	,	
1511055660,	161,	-3,	-196,	958,	,	,	
1511055662,	161,	-5,	-197,	962,	,	,	
1511055663,	161,	-6,	-198,	961,	,	,	
1511055664,	162,	-3,	-199,	959,	,	,	
1511055665,	163,	-5,	-195,	962,	,	,	
1511055666,	164,	-7,	-197,	959,	,	,	
1511055668,	164,	-5,	-198,	959,	,	,	
1511055669,	165,	-4,	-197,	960,	,	,	
1511055670,	163,	-6,	-197,	960,	,	,	
1511055671,	161,	-3,	-198,	959,	,	,	
1511055672,	161,	-3,	-196,	957,	,	,	
1511055674,	163,	-4,	-198,	958,	,	,	
1511055675,	162,	-3,	-198,	960,	,	,	
1511055676,	163,	-5,	-199,	959,	,	,	
1511055677,	164,	-4,	-199,	959,	,	,	
1511055678,	157,	-2,	-200,	960,	,	,	
1511055861,	160,	-5,	-196,	959,	3008.11,	9738.42,	
1511055862,	160,	-4,	-195,	959,	3008.12,	9738.42,	
1511055864,	94,	-6,	-195,	963,	3008.13,	9738.45,	
1511055865,	93,	-3,	-196,	956,	3008.13,	9738.46,	
1511055867,	34,	-4,	-196,	959,	3008.13,	9738.49,	
1511055868,	29,	-4,	-197,	959,	3008.12,	9738.5,	
1511055870,	162,	-4,	-197,	960,	3008.12,	9738.52,	
1511055871,	161,	-4,	-198,	958,	3008.11,	9738.54,	
1511055873,	160,	-4,	-197,	957,	3008.1,	9738.57,	
1511055874,	159,	-5,	-198,	960,	3008.09,	9738.59,	
1511055876,	160,	-3,	-194,	958,	3008.07,	9738.6,	
1511055877,	160,	-4,	-199,	959,	3008.06,	9738.61,	
1511055879,	162,	-5,	-197,	956,	3008.04,	9738.61,	
1511055880,	162,	-4,	-199,	958,	3008.04,	9738.6,	
1511055882,	162,	-4,	-196,	960,	3008.02,	9738.57,	
1511055883,	162,	-4,	-198,	958,	3008.01,	9738.55,	
1511055885,	160,	-5,	-198,	960,	3008,	9738.53,	
1511055886,	160,	-7,	-196,	959,	3007.99,	9738.51,	
1511055888,	160,	-4,	-198,	959,	3007.97,	9738.48,	
1511055889,	160,	-5,	-198,	958,	3007.96,	9738.47,	
1511055891,	161,	-6,	-195,	958,	3007.94,	9738.43,	
1511055892,	95,	-3,	-198,	961,	3007.93,	9738.42,	
1511055894,	161,	-3,	-196,	957,	3007.91,	9738.4,	
1511055895,	160,	-4,	-198,	958,	3007.9,	9738.38,	
1511055897,	159,	-4,	-195,	959,	3007.89,	9738.36,	
1511055898,	159,	-4,	-197,	956,	3007.88,	9738.34,	
1511055900,	160,	-5,	-194,	957,	3007.85,	9738.31,	
1511055901,	161,	-4,	-196,	958,	3007.85,	9738.3,	
1511055903,	162,	-5,	-197,	955,	3007.83,	9738.27,	
1511055904,	162,	-2,	-198,	958,	3007.82,	9738.26,	
1511055906,	160,	-4,	-201,	960,	3007.82,	9738.25,	
1511055907,	159,	-5,	-199,	957,	3007.81,	9738.24,	
1511055909,	160,	-6,	-198,	957,	3007.8,	9738.23,	
1511055910,	161,	-7,	-198,	963,	3007.8,	9738.23,	
1511055912,	162,	-5,	-199,	959,	3007.8,	9738.22,	
1511055913,	162,	-5,	-199,	963,	3007.8,	9738.21,	
1511055915,	148,	-5,	-196,	958,	3007.84,	9738.22,	
1511055916,	159,	-4,	-200,	960,	3007.86,	9738.23,	
1511055917,	160,	-7,	-195,	961,	,	,	
1511055919,	162,	-5,	-197,	957,	3007.9,	,	
1511055920,	158,	-4,	-196,	962,	3007.92,	9738.24,	
1511055921,	152,	-5,	-199,	958,	3007.94,	9738.24,	
1511055922,	159,	-4,	-200,	960,	,	,	
1511055923,	159,	-5,	-194,	965,	,	,	
1511055924,	160,	-4,	-196,	958,	3007.97,	9738.21,	
1511055926,	159,	-4,	-195,	959,	,	,	
1511055927,	161,	-6,	-196,	959,	,	,	
1511055928,	159,	-4,	-197,	955,	3007.99,	,	
1511055929,	159,	-5,	-194,	952,	,	,	
1511055930,	,	-6,	-199,	961,	,	9738.13,	
1511055931,	161,	,	,	,	3008.02,	9738.12,	
1511055932,	,	,	,	,	3008.03,	9738.11,	
1511055933,	0,	0,	0,	0,	3008.04,	9738.1,	
1511055934,	165,	-3,	-199,	960,	3008.06,	9738.09,	
1511055935,	161,	-6,	-198,	957,	3008.06,	9738.08,	
1511055936,	160,	-5,	-198,	961,	3008.07,	9738.07,	
1511055937,	,	,	,	,	3008.07,	9738.06,	
1511055938,	0,	0,	0,	0,	3008.08,	9738.05,	
1511055939,	165,	-5,	-197,	961,	3008.09,	9738.04,	
1511055940,	159,	,	,	,	3008.09,	,	
1511055941,	159,	-5,	-196,	962,	3008.1,	9738.03,	
1511055942,	160,	-6,	-197,	959,	3008.11,	9738.02,	
1511055943,	,	,	,	,	3008.12,	9738.02,	
1511056216,	159,	-4,	-202,	958,	,	,	
1511056217,	33,	-3,	-209,	958,	,	,	
1511056218,	96,	-3,	-201,	957,	,	,	
1511056219,	158,	-5,	-200,	960,	,	,	
1511056220,	160,	-2,	-201,	961,	,	,	
1511056222,	161,	-5,	-202,	960,	,	,	
1511056223,	161,	-4,	-203,	959,	,	,	
1511056224,	161,	-4,	-201,	958,	,	,	
1511056225,	161,	-6,	-203,	960,	,	,	
1511056226,	161,	-3,	-204,	958,	,	,	
1511056228,	159,	-5,	-203,	957,	3008.18,	,	
1511056229,	159,	-3,	-200,	958,	3008.19,	9737.81,	
1511056230,	159,	-3,	-200,	960,	3008.2,	9737.79,	
1511056231,	159,	-4,	-200,	960,	3008.2,	,	
1511056232,	159,	-3,	-205,	962,	3008.2,	9737.78,	
1511056233,	,	,	,	,	3008.19,	9737.77,	
1511056234,	,	,	,	,	3008.18,	9737.76,	
1511056235,	165,	-5,	-202,	961,	3008.18,	,	
1511056236,	162,	-4,	-201,	962,	3008.17,	9737.74,	
1511056237,	161,	-2,	-201,	959,	3008.17,	9737.74,	
1511056238,	160,	-4,	-203,	964,	3008.17,	,	
1511056239,	159,	-4,	-204,	960,	3008.17,	9737.71,	
1511056240,	159,	-6,	-204,	961,	3008.17,	9737.71,	
1511056241,	159,	-2,	-198,	956,	3008.18,	,	
1511056242,	158,	-3,	-201,	959,	3008.18,	9737.68,	
1511056243,	158,	-4,	-200,	960,	3008.18,	9737.67,	
1511056244,	160,	-4,	-199,	960,	3008.18,	,	
1511056245,	162,	-4,	-199,	958,	3008.19,	9737.64,	
1511056246,	162,	-4,	-199,	963,	3008.2,	9737.62,	
1511056247,	162,	-3,	-200,	957,	3008.21,	,	
1511056248,	161,	-5,	-201,	963,	3008.21,	9737.59,	
1511056249,	160,	-3,	-201,	960,	3008.23,	9737.58,	
1511056250,	160,	-5,	-201,	959,	3008.25,	,	
1511056251,	159,	-5,	-202,	960,	3008.26,	9737.55,	
1511056252,	159,	-4,	-199,	959,	3008.27,	9737.54,	
1511056253,	159,	-4,	-198,	963,	3008.28,	,	
1511056254,	160,	-2,	-199,	960,	3008.29,	9737.52,	
1511056255,	161,	-2,	-200,	960,	3008.31,	9737.51,	
1511056256,	162,	-4,	-201,	959,	3008.32,	,	
1511056257,	162,	-4,	-200,	957,	3008.32,	9737.49,	
1511056258,	161,	-5,	-198,	961,	3008.33,	9737.48,	
1511056259,	161,	-2,	-203,	956,	3008.34,	,	
1511056260,	160,	-5,	-203,	959,	3008.35,	9737.47,	
1511056261,	159,	-3,	-203,	959,	3008.36,	9737.47,	
1511056262,	159,	-6,	-201,	961,	3008.37,	,	
1511056263,	159,	-6,	-199,	962,	3008.37,	9737.47,	
1511056264,	160,	-3,	-200,	961,	3008.37,	9737.48,	
1511056265,	161,	-3,	-198,	959,	3008.37,	,	
1511056266,	162,	-6,	-199,	961,	3008.37,	9737.5,	
1511056267,	163,	-6,	-201,	961,	3008.36,	9737.51,	
1511056268,	162,	-6,	-198,	960,	3008.36,	,	
1511056269,	161,	-6,	-199,	967,	3008.35,	9737.54,	
1511056270,	161,	-3,	-201,	961,	3008.35,	9737.56,	
1511056271,	160,	-5,	-200,	965,	3008.34,	,	
1511056272,	159,	-6,	-200,	959,	3008.34,	9737.6,	
1511056273,	159,	-3,	-199,	959,	3008.33,	9737.62,	
1511056274,	160,	-3,	-199,	961,	3008.33,	,	
1511056275,	161,	-6,	-197,	961,	3008.33,	9737.64,	
1511056276,	162,	-5,	-201,	959,	3008.32,	9737.66,	
1511056277,	161,	-6,	-199,	963,	3008.32,	,	
1511056278,	160,	-4,	-201,	959,	3008.32,	9737.69,	
1511056279,	159,	-6,	-199,	957,	3008.31,	9737.7,	
1511056280,	159,	-4,	-202,	960,	3008.31,	,	
1511056281,	158,	-1,	-193,	961,	3008.31,	9737.72,	
1511056282,	159,	-4,	-200,	960,	3008.31,	9737.74,	
1511056283,	159,	-5,	-200,	961,	3008.3,	,	
1511056284,	161,	-2,	-199,	962,	3008.3,	9737.75,	
1511056285,	161,	-4,	-201,	960,	3008.3,	9737.77,	
1511056286,	160,	-4,	-202,	960,	3008.3,	,	
1511056287,	158,	-5,	-198,	961,	3008.3,	9737.8,	
1511056288,	158,	-6,	-203,	961,	3008.29,	9737.81,	
1511056289,	158,	-2,	-200,	961,	3008.29,	,	
1511056290,	159,	-5,	-203,	959,	3008.29,	9737.84,	
1511056291,	161,	-6,	-203,	957,	3008.28,	9737.86,	
1511056292,	161,	-4,	-202,	961,	3008.28,	,	
1511056293,	160,	-4,	-201,	961,	3008.28,	9737.9,	
1511056294,	158,	-5,	-201,	961,	3008.27,	9737.92,	
1511056295,	158,	-4,	-202,	961,	3008.27,	,	
1511056296,	157,	-4,	-199,	959,	3008.27,	9737.95,	
1511056297,	159,	-4,	-202,	960,	3008.27,	9737.96,	
1511056298,	161,	-5,	-200,	961,	3008.26,	,	
1511056299,	160,	-4,	-200,	959,	3008.26,	9738,	
1511056300,	159,	-7,	-203,	961,	3008.26,	9738.02,	
1511056301,	159,	-5,	-200,	961,	3008.26,	,	
1511056302,	159,	-4,	-201,	961,	3008.25,	9738.04,	
1511056303,	159,	-3,	-202,	959,	3008.25,	9738.06,	
1511056304,	160,	-4,	-200,	960,	3008.25,	,	
1511056305,	160,	-2,	-200,	960,	3008.25,	9738.1,	
1511056306,	80,	-3,	-201,	954,	3008.25,	9738.11,	
1511056307,	32,	-6,	-201,	960,	3008.25,	,	
1511056308,	159,	-6,	-199,	958,	3008.25,	9738.13,	
1511056309,	158,	-5,	-202,	958,	3008.25,	9738.15,	
1511056310,	158,	-5,	-202,	960,	3008.24,	,	
1511056311,	160,	-3,	-200,	959,	3008.24,	9738.17,	
1511056312,	161,	-5,	-199,	961,	3008.23,	9738.18,	
1511056313,	161,	-7,	-204,	956,	3008.23,	,	
1511056314,	160,	-5,	-198,	961,	3008.22,	9738.2,	
1511056315,	159,	-2,	-199,	953,	3008.22,	9738.21,	
1511056316,	158,	-5,	-200,	958,	3008.21,	,	
1511056317,	159,	-3,	-200,	954,	3008.2,	9738.2,	
1511056318,	160,	-6,	-199,	960,	3008.19,	9738.18,	
1511056319,	161,	-4,	-200,	960,	3008.18,	,	
1511056320,	161,	-5,	-202,	959,	3008.17,	9738.16,	
1511056321,	160,	-6,	-199,	959,	3008.16,	9738.15,	
1511056322,	159,	-4,	-201,	959,	3008.16,	,	
1511056323,	158,	-5,	-201,	960,	3008.14,	9738.14,	
1511056324,	159,	-5,	-200,	960,	3008.13,	9738.13,	
1511056325,	160,	-3,	-200,	958,	3008.12,	,	
1511056326,	161,	-6,	-199,	960,	3008.13,	9738.13,	
1511056327,	162,	-5,	-203,	959,	3008.13,	9738.15,	
1511056328,	162,	-4,	-201,	960,	3008.13,	,	
1511056329,	159,	-2,	-201,	961,	3008.14,	9738.17,	
1511056330,	159,	-3,	-199,	960,	3008.14,	9738.19,	
1511056331,	159,	-4,	-200,	961,	3008.15,	,	
1511056332,	161,	-3,	-201,	960,	3008.16,	9738.19,	
1511056333,	161,	-7,	-199,	960,	3008.17,	9738.2,	
1511056334,	161,	-4,	-200,	958,	3008.19,	,	
1511056335,	160,	-2,	-201,	961,	3008.19,	9738.23,	
1511056336,	160,	-5,	-202,	962,	3008.19,	9738.23,	
1511056337,	159,	-4,	-199,	956,	3008.2,	,	
1511056338,	158,	-5,	-201,	960,	3008.19,	9738.26,	
1511056339,	159,	-5,	-203,	961,	3008.18,	9738.27,	
1511056340,	161,	-5,	-200,	960,	3008.18,	,	
1511056341,	161,	-3,	-199,	959,	3008.17,	9738.27,	
1511056342,	161,	-4,	-199,	960,	3008.16,	9738.27,	
1511056343,	160,	-3,	-202,	959,	3008.15,	,	
1511056344,	158,	-6,	-198,	961,	3008.14,	9738.26,	
1511056345,	159,	-4,	-198,	962,	3008.13,	9738.25,	
1511056346,	159,	-5,	-201,	956,	3008.12,	,	
1511056347,	160,	-4,	-202,	960,	3008.11,	9738.23,	
1511056348,	161,	-4,	-200,	961,	3008.1,	9738.22,	
1511056349,	161,	-5,	-200,	961,	3008.09,	,	
1511056350,	160,	-2,	-201,	962,	3008.08,	9738.21,	
1511056351,	159,	-3,	-199,	957,	3008.06,	9738.21,	
1511056352,	158,	-5,	-200,	958,	3008.05,	,	
1511056353,	159,	-2,	-200,	959,	3008.04,	9738.22,	
1511056354,	162,	-3,	-201,	958,	3008.03,	9738.22,	
1511056355,	161,	-5,	-200,	957,	3008.02,	,	
1511056356,	161,	-3,	-198,	959,	3008.02,	9738.25,	
1511056357,	160,	-4,	-200,	960,	3008.02,	9738.27,	
1511056358,	160,	-7,	-208,	944,	3008.02,	,	
1511056359,	160,	-4,	-200,	961,	3008.02,	9738.29,	
1511056360,	159,	-2,	-201,	961,	3008.02,	9738.31,	
1511056361,	160,	-4,	-200,	960,	3008.03,	,	
