TIME+	InfluxDB					Grafana				
	VIRT	RES		%CPU	%MEM	VIRT	RES		%CPU	%MEM
56:27.0	811284	61424	11424	1	6.5	925480	26632	15212	0.2	2.8
56:27.1	811284	61424	11424	2	6.5	925480	26632	15212	0.4	2.8
56:27.1	811284	61424	11424	0.4	6.5	925480	26632	15212	0.2	2.8
56:27.2	811284	61424	11424	1.6	6.5	925480	26632	15212	0.2	2.8
56:27.3	811284	61424	11424	1.8	6.5	925480	26632	15212	0.4	2.8
56:27.3	811284	61424	11424	0.4	6.5	925480	26632	15212	0.2	2.8
56:27.4	811284	61424	11424	1.8	6.5	925480	26632	15212	0.4	2.8
56:27.4	811284	61424	11424	0.2	6.5	925480	26632	15212	0.2	2.8
56:27.9	811284	61688	11424	9.7	6.5	925480	26632	15212	0.4	2.8
56:28.0	811284	61688	11424	0.4	6.5	925480	26632	15212	0.2	2.8
56:28.0	811284	61688	11424	1.8	6.5	925480	26632	15212	0.4	2.8
56:28.1	811284	61688	11424	0.4	6.5	925480	26632	15212	0.2	2.8
56:28.1	811284	61688	11424	1.8	6.5	925480	26632	15212	0.2	2.8
56:28.2	811284	61688	11424	0.4	6.5	925480	26632	15212	0.4	2.8
56:28.3	811284	61688	11424	1.8	6.5	925480	26632	15212	1.8	2.8
56:28.3	811284	61688	11424	0.2	6.5	925480	26632	15212	0.2	2.8
56:28.4	811284	61688	11424	2	6.5	925480	26632	15212	0.4	2.8
56:28.4	811284	61688	11424	0.2	6.5	925480	26632	15212	0.2	2.8
56:28.5	811284	61688	11424	1.8	6.5	925480	26632	15212	0.4	2.8
56:28.5	811284	61688	11424	0.4	6.5	925480	26632	15212	0.2	2.8
56:28.6	811284	61688	11424	1.8	6.5	925480	26632	15212	0.4	2.8
56:28.6	811284	61688	11424	0.2	6.5	925480	26632	15212	0.2	2.8
56:28.7	811284	61688	11424	2	6.5	925480	26632	15212	0.2	2.8
56:28.7	811284	61688	11424	0.2	6.5	925480	26632	15212	0.4	2.8
56:28.8	811284	61688	11424	1.8	6.5	925480	26632	15212	0.2	2.8
56:28.8	811284	61688	11424	0.2	6.5	925480	26528	15212	0.2	2.8
56:28.9	811284	61688	11424	2	6.5	925480	26528	15212	0.4	2.8
56:28.9	811284	61688	11424	0.2	6.5	925480	26528	15212	0.2	2.8
56:29.0	811284	61688	11424	2	6.5	925480	26528	15212	0.4	2.8
56:29.0	811284	61688	11424	0.4	6.5	925480	26528	15212	0.4	2.8
56:29.1	811284	61688	11424	1.8	6.5	925480	26528	15212	0.4	2.8
56:29.1	811284	61688	11424	0.4	6.5	925480	26528	15212	0.2	2.8
56:29.6	811284	61952	11424	9.3	6.6	925480	26528	15212	0.2	2.8
56:29.6	811284	61952	11424	0.2	6.6	925480	26528	15212	0.2	2.8
56:29.7	811284	61952	11424	2	6.6	925480	26528	15212	0.4	2.8
56:29.7	811284	61952	11424	0.2	6.6	925480	26528	15212	0.2	2.8
56:29.8	811284	61952	11424	1.8	6.6	925480	26528	15212	0.4	2.8
56:29.8	811284	61952	11424	0.4	6.6	925480	26528	15212	1.8	2.8
56:29.9	811284	61952	11424	1.8	6.6	925480	26528	15212	0.2	2.8
56:29.9	811284	61952	11424	0.2	6.6	925480	26528	15212	0.2	2.8
56:30.1	811284	61952	11424	2.8	6.6	925480	26528	15212	0.4	2.8
56:30.1	811284	61952	11424	0.2	6.6	925480	26528	15212	0.2	2.8
56:30.2	811284	61952	11424	1.8	6.6	925480	26528	15212	0.4	2.8
56:30.2	811284	61952	11424	0.4	6.6	925480	26528	15212	0.2	2.8
56:30.3	811284	61952	11424	1.8	6.6	925480	26528	15212	0.4	2.8
56:30.3	811284	61952	11424	0.2	6.6	925480	26528	15212	0.2	2.8
56:30.4	811284	61952	11424	1.8	6.6	925480	26528	15212	0.4	2.8
56:30.4	811284	61952	11424	0.4	6.6	925480	26528	15212	0.2	2.8
56:30.5	811284	61952	11424	1.8	6.6	925480	26528	15212	0.4	2.8
56:30.5	811284	61952	11424	0.2	6.6	925480	26528	15212	0.2	2.8
56:30.6	811284	61952	11424	1.8	6.6	925480	26528	15212	2.6	2.8
56:30.6	811284	61952	11424	0.4	6.6	925480	26528	15212	0.2	2.8
56:30.7	811284	61952	11424	1.8	6.6	925480	26528	15212	0.4	2.8
56:30.7	811284	61952	11424	0.2	6.6	925480	26528	15212	0.4	2.8
56:30.8	811284	61952	11424	1.8	6.6	925480	26528	15212	0.2	2.8
56:30.8	811284	61952	11424	0.4	6.6	925480	26528	15212	0.4	2.8
56:31.3	811284	61952	11424	10.3	6.6	925480	26528	15212	0.2	2.8
56:31.4	811284	61952	11424	0.2	6.6	925480	26528	15212	0.2	2.8
56:31.4	811284	61952	11424	1.8	6.6	925480	26528	15212	0.4	2.8
56:31.5	811284	61952	11424	0.4	6.6	925480	26528	15212	0.2	2.8
56:31.6	811284	61952	11424	1.8	6.6	925480	26792	15212	0.4	2.8
56:31.6	811284	61952	11424	0.4	6.6	925480	26792	15212	1.8	2.8
56:31.7	811284	61952	11424	1.8	6.6	925480	26792	15212	0.2	2.8
56:31.7	811284	61952	11424	0.2	6.6	925480	26792	15212	0.4	2.8
56:31.8	811284	61952	11424	2	6.6	925480	26792	15212	0.4	2.8
56:31.8	811284	61952	11424	0.2	6.6	925480	26792	15212	0.2	2.8
56:31.9	811284	61952	11424	1.8	6.6	925480	26792	15212	0.4	2.8
56:31.9	811284	61952	11424	0.2	6.6	925480	26792	15212	0.2	2.8
56:32.0	811284	61952	11424	1.8	6.6	925480	26792	15212	0.2	2.8
56:32.0	811284	61952	11424	0.4	6.6	925480	26792	15212	0.2	2.8
56:32.1	811284	61952	11424	1.8	6.6	925480	26792	15212	0.6	2.8
56:32.1	811284	61952	11424	0.2	6.6	925480	26792	15212	0.2	2.8
56:32.2	811284	61952	11424	1.8	6.6	925480	26792	15212	0.2	2.8
56:32.2	811284	61952	11424	0.4	6.6	925480	26792	15212	0.4	2.8
56:32.3	811284	61952	11424	1.8	6.6	925480	26792	15212	0.2	2.8
56:32.3	811284	61952	11424	0.2	6.6	925480	26792	15212	0.4	2.8
56:32.4	811284	61952	11424	2	6.6	925480	26792	15212	0.2	2.8
56:32.4	811284	61952	11424	0.2	6.6	925480	26792	15212	0.2	2.8
56:32.5	811284	61952	11424	2	6.6	925480	26792	15212	0.4	2.8
56:32.5	811284	61952	11424	0.2	6.6	925480	26792	15212	0.2	2.8
56:33.1	811284	62216	11424	10.7	6.6	925480	26792	15212	0.4	2.8
56:33.1	811284	62216	11424	0.4	6.6	925480	26792	15212	0.2	2.8
56:33.2	811284	62216	11424	1.8	6.6	925480	26792	15212	0.4	2.8
56:33.2	811284	62216	11424	0.2	6.6	925480	26792	15212	0.2	2.8
56:33.3	811284	62216	11424	2	6.6	925480	26792	15212	0.2	2.8
56:33.3	811284	62216	11424	0.4	6.6	925480	26792	15212	1.8	2.8
56:33.4	811284	62216	11424	1.8	6.6	925480	26792	15212	0.4	2.8
56:33.4	811284	62216	11424	0.2	6.6	925480	26792	15212	0.2	2.8
56:33.5	811284	62216	11424	1.8	6.6	925480	26792	15212	0.2	2.8
56:33.5	811284	62216	11424	0.4	6.6	925480	26792	15212	0.4	2.8
56:33.6	811284	62216	11424	1.8	6.6	925480	26792	15212	0.8	2.8
56:33.6	811284	62216	11424	0.2	6.6	925480	26792	15212	0.4	2.8
56:33.7	811284	62216	11424	2	6.6	925480	26792	15212	0.2	2.8
56:33.7	811284	62216	11424	0.2	6.6	925480	26792	15212	0.4	2.8
56:33.8	811284	62216	11424	1.8	6.6	925480	26792	15212	0.2	2.8
56:33.8	811284	62216	11424	0.4	6.6	925480	26792	15212	0.2	2.8
56:33.9	811284	62216	11424	1.8	6.6	925480	26792	15212	0.4	2.8
56:33.9	811284	62216	11424	0.4	6.6	925480	26792	15212	0.2	2.8
56:34.0	811284	62216	11424	1.8	6.6	925480	26792	15212	0.4	2.8
56:34.0	811284	62216	11424	0.2	6.6	925480	26792	15212	0.2	2.8
56:34.2	811284	62216	11424	2	6.6	925480	26792	15212	0.4	2.8
56:34.2	811284	62216	11424	0.2	6.6	925480	26792	15212	0.2	2.8
56:34.2	811284	62216	11424	1.8	6.6	925480	26792	15212	0.4	2.8
56:34.3	811284	62216	11424	0.4	6.6	925480	26792	15212	0.2	2.8
56:34.8	811284	62216	11424	10.1	6.6	925480	26792	15212	0.4	2.8
56:34.8	811284	62216	11424	0.4	6.6	925480	26792	15212	0.2	2.8
56:34.9	811284	62216	11424	1.8	6.6	925480	26792	15212	0.2	2.8
56:34.9	811284	62216	11424	0.2	6.6	925480	26792	15212	0.4	2.8
56:35.0	811284	62216	11424	2	6.6	925480	26792	15212	0.2	2.8
56:35.0	811284	62216	11424	0.2	6.6	925480	26792	15212	1.8	2.8
56:35.1	811284	62216	11424	2	6.6	925480	26792	15212	0.4	2.8
56:35.1	811284	62216	11424	0.2	6.6	925480	26792	15212	0.2	2.8
56:35.2	811284	62216	11424	1.8	6.6	925480	26792	15212	0.2	2.8
56:35.2	811284	62216	11424	0.4	6.6	925480	26792	15212	0.4	2.8
56:35.3	811284	62216	11424	1.8	6.6	925480	26792	15212	0.2	2.8
56:35.3	811284	62216	11424	0.2	6.6	925480	26792	15212	0.4	2.8
56:35.4	811284	62216	11424	2.2	6.6	925480	26792	15212	0.2	2.8
56:35.5	811284	62216	11424	0.4	6.6	925480	26792	15212	0.2	2.8
56:35.5	811284	62216	11424	1.8	6.6	925480	26792	15212	0.4	2.8
56:35.6	811284	62216	11424	0.2	6.6	925480	26792	15212	0.2	2.8
56:35.7	811284	62216	11424	2	6.6	925480	26792	15212	0.4	2.8
56:35.7	811284	62216	11424	0.2	6.6	925480	26792	15212	0.2	2.8
56:35.8	811284	62216	11424	1.8	6.6	925480	26792	15212	0.4	2.8
56:35.8	811284	62216	11424	0.4	6.6	925480	26792	15212	0.2	2.8
56:35.9	811284	62216	11424	1.8	6.6	925480	26792	15212	0.2	2.8
56:35.9	811284	62216	11424	1	6.6	925480	26792	15212	0.4	2.8
56:36.0	811284	62216	11424	1.8	6.6	925480	26792	15212	0.2	2.8
56:36.0	811284	62216	11424	0.4	6.6	925480	26792	15212	0.2	2.8
56:36.6	811284	62216	11424	12.1	6.6	925480	26792	15212	0.4	2.8
56:36.7	811284	62216	11424	0.4	6.6	925480	26792	15212	0.2	2.8
56:36.7	811284	62216	11424	1.8	6.6	925480	26792	15212	0.4	2.8
56:36.8	811284	62216	11424	1.6	6.6	925480	26792	15212	0.4	2.8
56:36.9	811284	62216	11424	0.6	6.6	925480	26792	15212	0.2	2.8
56:36.9	811284	62216	11424	1.8	6.6	925480	26792	15212	1.8	2.8
56:37.0	811284	62216	11424	0.4	6.6	925480	26792	15212	0.2	2.8
56:37.1	811284	62216	11424	1.8	6.6	925480	26792	15212	0.4	2.8
56:37.1	811284	62216	11424	0.2	6.6	925480	26792	15212	0.2	2.8
56:37.2	811284	62216	11424	2	6.6	925480	26792	15212	0.2	2.8
56:37.2	811284	62216	11424	0.2	6.6	925480	26792	15212	0.4	2.8
56:37.3	811284	62216	11424	2	6.6	925480	26792	15212	0.2	2.8
56:37.3	811284	62216	11424	0.2	6.6	925480	26792	15212	0.2	2.8
56:37.4	811284	62216	11424	1.8	6.6	925480	26792	15212	0.4	2.8
56:37.4	811284	62216	11424	0.4	6.6	925480	26792	15212	0.2	2.8
56:37.5	811284	62216	11424	1.8	6.6	925480	26792	15212	0.4	2.8
56:37.5	811284	62216	11424	0.4	6.6	925480	26664	15212	0.2	2.8
56:37.6	811284	62216	11424	1.8	6.6	925480	26664	15212	0.4	2.8
56:37.6	811284	62216	11424	0.2	6.6	925480	26664	15212	0.2	2.8
56:37.7	811284	62216	11424	2	6.6	925480	26664	15212	0.4	2.8
56:37.7	811284	62216	11424	0.2	6.6	925480	26664	15212	0.2	2.8
56:37.8	811284	62216	11424	1.8	6.6	925480	26664	15212	0.4	2.8
56:37.8	811284	62180	11424	0.4	6.6	925480	26664	15212	0.2	2.8
56:37.9	811284	62180	11424	1.8	6.6	925480	26664	15212	0.2	2.8
56:38.6	811284	62180	11424	12.7	6.6	925480	26664	15212	0.4	2.8
56:38.7	811284	62180	11424	2	6.6	925480	26664	15212	0.2	2.8
56:38.7	811284	62180	11424	0.2	6.6	925480	26664	15212	0.2	2.8
56:38.8	811284	62180	11424	2	6.6	925480	26664	15212	0.4	2.8
56:38.8	811284	62180	11424	0.4	6.6	925480	26664	15212	0.4	2.8
56:38.9	811284	62180	11424	1.8	6.6	925480	26664	15212	1.8	2.8
56:38.9	811284	62180	11424	0.2	6.6	925480	26664	15212	0.2	2.8
56:39.0	811284	62180	11424	2.2	6.6	925480	26664	15212	0.4	2.8
56:39.0	811284	62180	11424	0.4	6.6	925480	26664	15212	0.2	2.8
56:39.1	811284	62180	11424	1.8	6.6	925480	26664	15212	0.4	2.8
56:39.1	811284	62180	11424	0.2	6.6	925480	26664	15212	0.2	2.8
56:39.2	811284	62180	11424	1.8	6.6	925480	26664	15212	0.4	2.8
56:39.2	811284	62180	11424	0.4	6.6	925480	26664	15212	0.2	2.8
56:39.3	811284	62180	11424	1.8	6.6	925480	26664	15212	0.2	2.8
56:39.3	811284	62180	11424	0.4	6.6	925480	26664	15212	0.4	2.8
56:39.4	811284	62180	11424	1.8	6.6	925480	26664	15212	0.2	2.8
56:39.4	811284	62180	11424	0.2	6.6	925480	26664	15212	0.2	2.8
56:39.5	811284	62180	11424	2	6.6	925480	26664	15212	2.8	2.8
56:39.5	811284	62180	11424	0.2	6.6	925480	26664	15212	0.2	2.8
56:39.7	811284	62180	11424	2	6.6	925480	26664	15212	1.4	2.8
56:39.7	811284	62180	11424	0.2	6.6	925480	26664	15212	0.4	2.8
56:39.8	811284	62180	11424	1.8	6.6	925480	26664	15212	0.2	2.8
56:39.8	811284	62180	11424	0.4	6.6	925480	26664	15212	0.2	2.8
56:39.9	811284	62180	11424	1.8	6.6	925480	26664	15212	0.4	2.8
56:40.4	811284	62180	11424	10.7	6.6	925480	26664	15212	0.2	2.8
56:40.5	811284	62180	11424	1.8	6.6	925480	26664	15212	0.4	2.8
56:40.5	811284	62180	11424	0.4	6.6	925480	26664	15212	0.2	2.8
56:40.6	811284	62180	11424	1.8	6.6	925480	26664	15212	0.4	2.8
56:40.6	811284	62180	11424	0.4	6.6	925480	26928	15212	0.2	2.8
56:40.7	811284	62180	11424	1.8	6.6	925480	26928	15212	1.8	2.8
56:40.7	811284	62180	11424	0.4	6.6	925480	26928	15212	0.4	2.8
56:40.8	811284	62180	11424	1.8	6.6	925480	26928	15212	0.2	2.8
56:40.8	811284	62180	11424	0.2	6.6	925480	26928	15212	0.2	2.8
56:40.9	811284	62180	11424	2	6.6	925480	26928	15212	0.4	2.8
56:40.9	811284	62180	11424	0.2	6.6	925480	26928	15212	0.2	2.8
56:41.0	811284	62180	11424	1.8	6.6	925480	26928	15212	0.4	2.8
56:41.0	811284	62180	11424	0.4	6.6	925480	26928	15212	0.2	2.8
56:41.1	811284	62180	11424	1.8	6.6	925480	26928	15212	0.4	2.8
56:41.2	811284	62180	11424	0.2	6.6	925480	26928	15212	0.2	2.8
56:41.2	811284	62180	11424	2	6.6	925480	26928	15212	0.4	2.8
56:41.3	811284	62180	11424	0.2	6.6	925480	26928	15212	0.2	2.8
56:41.3	811284	62180	11424	1.8	6.6	925480	26928	15212	0.4	2.8
56:41.4	811284	62180	11424	0.4	6.6	925480	26928	15212	0.2	2.8
56:41.5	811284	62180	11424	1.8	6.6	925480	26928	15212	0.4	2.8
56:41.5	811284	62180	11424	0.2	6.6	925480	26928	15212	0.2	2.8
56:41.6	811284	62180	11424	2	6.6	925480	26928	15212	0.4	2.8
56:41.6	811284	62180	11424	0.2	6.6	925480	26928	15212	0.2	2.8
56:41.7	811284	62708	11424	1.8	6.6	925480	26928	15212	0.2	2.8
56:42.3	811284	62708	11424	11.9	6.6	925480	26928	15212	0.2	2.8
56:42.4	811284	62708	11424	2	6.6	925480	26928	15212	0.4	2.8
56:42.4	811284	62708	11424	0.2	6.6	925480	26928	15212	0.2	2.8
56:42.5	811284	62708	11424	1.8	6.6	925480	26928	15212	0.4	2.8
56:42.5	811284	62708	11424	0.4	6.6	925480	26928	15212	0.2	2.8
56:42.6	811284	62708	11424	1.8	6.6	925480	26928	15212	1.8	2.8
56:42.6	811284	62708	11424	0.2	6.6	925480	26928	15212	0.4	2.8
56:42.7	811284	62708	11424	1.8	6.6	925480	26928	15212	0.2	2.8
56:42.7	811284	62708	11424	0.4	6.6	925480	26928	15212	0.4	2.8
56:42.8	811284	62708	11424	1.8	6.6	925480	26928	15212	0.4	2.8
56:42.8	811284	62708	11424	0.2	6.6	925480	26928	15212	0.2	2.8
56:42.9	811284	62708	11424	2	6.6	925480	26928	15212	0.2	2.8
56:42.9	811284	62708	11424	0.2	6.6	925480	26928	15212	0.4	2.8
56:43.0	811284	62708	11424	1.8	6.6	925480	26928	15212	0.2	2.8
56:43.0	811284	62708	11424	0.4	6.6	925480	26928	15212	0.2	2.8
56:43.1	811284	62708	11424	1.8	6.6	925480	26928	15212	0.4	2.8
56:43.1	811284	62708	11424	0.2	6.6	925480	26928	15212	0.2	2.8
56:43.2	811284	62708	11424	1.8	6.6	925480	26928	15212	0.4	2.8
56:43.2	811284	62708	11424	0.4	6.6	925480	26928	15212	0.2	2.8
56:43.3	811284	62708	11424	1.8	6.6	925480	26928	15212	0.4	2.8
56:43.3	811284	62708	11424	0.4	6.6	925480	26928	15212	0.2	2.8
56:43.4	811284	62708	11424	1.8	6.6	925480	26928	15212	0.4	2.8
56:43.4	811284	62708	11424	0.2	6.6	925480	26928	15212	0.2	2.8
56:43.5	811284	62708	11424	2	6.6	925480	26928	15212	0.2	2.8
56:44.1	811284	62708	11424	11.5	6.6	925480	26928	15212	0.4	2.8
56:44.2	811284	62708	11424	2	6.6	925480	26928	15212	0.2	2.8
56:44.2	811284	62708	11424	0.2	6.6	925480	26928	15212	0.4	2.8
56:44.3	811284	62708	11424	1.8	6.6	925480	26928	15212	0.2	2.8
56:44.3	811284	62708	11424	0.4	6.6	925480	26928	15212	0.4	2.8
56:44.4	811284	62708	11424	1.8	6.6	925480	26928	15212	1.6	2.8
56:44.4	811284	62708	11424	0.4	6.6	925480	26928	15212	0.4	2.8
56:44.5	811284	62708	11424	1.8	6.6	925480	26928	15212	0.4	2.8
56:44.5	811284	62708	11424	0.2	6.6	925480	26928	15212	0.2	2.8
56:44.6	811284	62708	11424	1.8	6.6	925480	26928	15212	0.4	2.8
56:44.7	811284	62708	11424	0.4	6.6	925480	26928	15212	0.2	2.8
56:44.7	811284	62708	11424	1.8	6.6	925480	26928	15212	0.2	2.8
56:44.8	811284	62708	11424	0.2	6.6	925480	26928	15212	0.4	2.8
56:44.9	811284	62708	11424	1.8	6.6	925480	26928	15212	0.2	2.8
56:44.9	811284	62708	11424	0.4	6.6	925480	26928	15212	0.2	2.8
56:45.0	811284	62708	11424	1.8	6.6	925480	26928	15212	0.4	2.8
56:45.0	811284	62708	11424	0.2	6.6	925480	26928	15212	0.2	2.8
56:45.1	811284	62708	11424	1.8	6.6	925480	26928	15212	0.4	2.8
56:45.1	811284	62708	11424	0.4	6.6	925480	26928	15212	0.2	2.8
56:45.2	811284	62708	11424	1.8	6.6	925480	26928	15212	0.4	2.8
56:45.2	811284	62708	11424	0.2	6.6	925480	26928	15212	0.2	2.8
56:45.3	811284	62708	11424	2	6.6	925480	26928	15212	0.4	2.8
56:45.3	811284	62708	11424	0.2	6.6	925480	26928	15212	0.2	2.8
56:45.4	811284	62708	11424	1.8	6.6	925480	26928	15212	0.2	2.8
56:45.8	811284	62708	11424	9.1	6.6	925480	26928	15212	0.4	2.8
56:45.9	811284	62708	11424	1.8	6.6	925480	26928	15212	0.2	2.8
56:45.9	811284	62708	11424	0.2	6.6	925480	26928	15212	0.4	2.8
56:46.0	811284	62708	11424	2	6.6	925480	26928	15212	0.2	2.8
56:46.1	811284	62708	11424	0.6	6.6	925480	26928	15212	0.4	2.8
56:46.2	811284	62708	11424	2	6.6	925480	27192	15212	2.2	2.9
56:46.2	811284	62708	11424	0.2	6.6	925480	27192	15212	0.4	2.9
56:46.3	811284	62708	11424	1.8	6.6	925480	27192	15212	0.2	2.9
56:46.3	811284	62708	11424	0.2	6.6	925480	27192	15212	0.4	2.9
56:46.4	811284	62708	11424	1.8	6.6	925480	27192	15212	0.2	2.9
56:46.4	811284	62708	11424	1.4	6.6	925480	27192	15212	0.4	2.9
56:46.5	811284	62708	11424	0.8	6.6	925480	27192	15212	0.2	2.9
56:46.6	811284	62708	11424	1.8	6.6	925480	27192	15212	0.4	2.9
56:46.6	811284	62708	11424	0.2	6.6	925480	27192	15212	0.2	2.9
56:46.7	811284	62708	11424	2	6.6	925480	27192	15212	0.2	2.9
56:46.7	811284	62708	11424	0.2	6.6	925480	27192	15212	0.2	2.9
56:46.8	811284	62708	11424	1.8	6.6	925480	27192	15212	0.4	2.9
56:46.8	811284	62708	11424	0.4	6.6	925480	27192	15212	0.2	2.9
56:46.9	811284	62708	11424	1.8	6.6	925480	27192	15212	0.4	2.9
56:46.9	811284	62708	11424	0.4	6.6	925480	27192	15212	0.2	2.9
56:47.0	811284	62708	11424	1.8	6.6	925480	27192	15212	0.4	2.9
56:47.0	811284	62708	11424	0.2	6.6	925480	27192	15212	0.2	2.9
56:47.1	811284	62972	11424	1.8	6.7	925480	27192	15212	0.4	2.9
56:47.1	811284	62972	11424	0.4	6.7	925480	27192	15212	0.2	2.9
56:47.9	811284	63764	11424	15.3	6.7	925480	27192	15212	0.2	2.9
56:47.9	811284	63764	11424	0.2	6.7	925480	27192	15212	0.4	2.9
56:48.0	811284	63764	11424	1.8	6.7	925480	27192	15212	0.2	2.9
56:48.0	811284	63764	11424	0.4	6.7	925480	27192	15212	0.2	2.9
56:48.1	811284	63764	11424	1.8	6.7	925480	27192	15212	0.4	2.9
56:48.1	811284	63764	11424	0.2	6.7	925480	27192	15212	1.8	2.9
56:48.2	811284	63764	11424	2	6.7	925480	27192	15212	0.2	2.9
56:48.2	811284	63764	11424	0.2	6.7	925480	27192	15212	0.2	2.9
56:48.3	811284	63764	11424	1.8	6.7	925480	27192	15212	0.4	2.9
56:48.3	811284	63764	11424	0.4	6.7	925480	27192	15212	0.2	2.9
56:48.4	811284	63764	11424	1.8	6.7	925480	27192	15212	0.4	2.9
56:48.4	811284	63764	11424	0.4	6.7	925480	27192	15212	0.4	2.9
56:48.5	811284	63764	11424	1.8	6.7	925480	27192	15212	0.4	2.9
56:48.6	811284	63764	11424	0.4	6.7	925480	27192	15212	0.2	2.9
56:48.6	811284	63764	11424	1.8	6.7	925480	27192	15212	0.2	2.9
56:48.7	811284	63764	11424	0.2	6.7	925480	27192	15212	0.2	2.9
56:48.7	811284	63764	11424	2	6.7	925480	27192	15212	2.6	2.9
56:48.8	811284	63764	11424	0.2	6.7	925480	27192	15212	0.4	2.9
56:48.8	811284	63764	11424	1.8	6.7	925480	27192	15212	0.2	2.9
56:48.9	811284	63764	11424	0.2	6.7	925480	27192	15212	0.2	2.9
56:49.0	811284	64028	11424	2	6.8	925480	27192	15212	0.4	2.9
56:49.0	811284	64028	11424	0.2	6.8	925480	26976	15212	0.2	2.9
56:49.1	811284	64028	11424	1.8	6.8	925480	26976	15212	0.4	2.9
56:49.4	811284	64028	11424	6.9	6.8	925480	26976	15212	0.2	2.9
56:49.7	811284	64028	11424	6.3	6.8	925480	26976	15212	0.4	2.9
56:49.7	811284	64028	11424	0.4	6.8	925480	26976	15212	0.2	2.9
56:49.8	811284	64028	11424	1.8	6.8	925480	26976	15212	0.4	2.9
56:49.8	811284	64028	11424	0.2	6.8	925480	26976	15212	0.2	2.9
56:50.0	811284	64028	11424	2.2	6.8	925480	27240	15212	0.4	2.9
56:50.0	811284	64028	11424	0.4	6.8	925480	27240	15212	1.6	2.9
56:50.1	811284	64028	11424	1.8	6.8	925480	27240	15212	0.4	2.9
56:50.1	811284	64028	11424	0.2	6.8	925480	27240	15212	0.2	2.9
56:50.2	811284	64028	11424	2	6.8	925480	27240	15212	0.4	2.9
56:50.2	811284	64028	11424	0.2	6.8	925480	27240	15212	0.2	2.9
56:50.3	811284	64028	11424	1.8	6.8	925480	27240	15212	0.4	2.9
56:50.3	811284	64028	11424	0.4	6.8	925480	27240	15212	0.2	2.9
56:50.4	811284	64028	11424	1.8	6.8	925480	27240	15212	0.4	2.9
56:50.4	811284	64028	11424	0.4	6.8	925480	27240	15212	0.2	2.9
56:50.5	811284	64028	11424	1.8	6.8	925480	27240	15212	0.4	2.9
56:50.5	811284	64028	11424	0.2	6.8	925480	27240	15212	0.2	2.9
56:50.6	811284	64028	11424	2	6.8	925480	27240	15212	0.4	2.9
56:50.6	811284	64028	11424	0.2	6.8	925480	27240	15212	0.2	2.9
56:50.7	811284	64028	11424	2	6.8	925480	27240	15212	0.4	2.9
56:50.7	811284	64028	11424	0.2	6.8	925480	27240	15212	0.2	2.9
56:50.8	811284	64028	11424	1.8	6.8	925480	27240	15212	0.2	2.9
56:50.8	811284	64028	11424	0.2	6.8	925480	27240	15212	0.2	2.9
56:50.9	811284	64028	11424	2	6.8	925480	27240	15212	0.4	2.9
56:51.1	811284	64028	11424	3.2	6.8	925480	27240	15212	0.2	2.9
56:51.6	811284	64028	11424	9.5	6.8	925480	27240	15212	0.4	2.9
56:51.6	811284	64028	11424	0.4	6.8	925480	27240	15212	0.2	2.9
56:51.7	811284	64028	11424	1.8	6.8	925480	27240	15212	0.4	2.9
56:51.7	811284	64028	11424	0.4	6.8	925480	27240	15212	0.2	2.9
56:51.8	811284	64028	11424	1.8	6.8	925480	27240	15212	0.4	2.9
56:51.8	811284	64028	11424	0.2	6.8	925480	27240	15212	1.6	2.9
56:51.9	811284	64028	11424	1.8	6.8	925480	27240	15212	0.4	2.9
56:51.9	811284	64028	11424	0.4	6.8	925480	27240	15212	0.2	2.9
56:52.0	811284	64028	11424	1.8	6.8	925480	27240	15212	0.4	2.9
56:52.0	811284	64028	11424	0.2	6.8	925480	27240	15212	0.2	2.9
56:52.1	811284	64028	11424	1.8	6.8	925480	27240	15212	0.4	2.9
56:52.1	811284	64028	11424	0.4	6.8	925480	27240	15212	0.2	2.9
56:52.2	811284	64028	11424	1.8	6.8	925480	27240	15212	0.2	2.9
56:52.2	811284	64028	11424	0.2	6.8	925480	27240	15212	0.4	2.9
56:52.3	811284	64028	11424	1.8	6.8	925480	27240	15212	0.2	2.9
56:52.3	811284	64028	11424	0.4	6.8	925480	27240	15212	0.4	2.9
56:52.4	811284	64028	11424	1.8	6.8	925480	27240	15212	0.2	2.9
56:52.4	811284	64028	11424	0.2	6.8	925480	27240	15212	0.2	2.9
56:52.6	811284	64028	11424	2.8	6.8	925480	27240	15212	0.4	2.9
56:52.6	811284	64028	11424	0.4	6.8	925480	27240	15212	0.2	2.9
56:52.7	811284	64028	11424	2.2	6.8	925480	27240	15212	0.4	2.9
56:52.7	811284	64028	11424	0.2	6.8	925480	27240	15212	0.2	2.9
56:52.9	811284	64028	11424	3	6.8	925480	27240	15212	0.4	2.9
56:53.5	811284	64028	11424	12.1	6.8	925480	27240	15212	0.2	2.9
56:53.6	811284	64028	11424	2	6.8	925480	27240	15212	0.2	2.9
56:53.6	811284	64028	11424	0.2	6.8	925480	27240	15212	0.4	2.9
56:53.7	811284	64028	11424	2	6.8	925480	27240	15212	0.2	2.9
56:53.7	811284	64028	11424	0.2	6.8	925480	27240	15212	0.4	2.9
56:53.8	811284	64028	11424	1.8	6.8	925480	27240	15212	0.2	2.9
56:53.8	811284	64028	11424	0.4	6.8	925480	27240	15212	1.8	2.9
