Time Since Start (5s)	InfluxDB					Grafana					Python				
	VIRT	RES	SHR	%CPU	%MEM	VIRT	RES	SHR	%CPU	%MEM	VIRT	RES	SHR	%CPU	%MEM
2813	818648	114540	11560	3	12.1	917152	25800	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2814	818648	114540	11560	1	12.1	917152	25800	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2815	818648	114540	11560	3	12.1	917152	25800	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2816	818648	114540	11560	1	12.1	917152	25800	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2817	818648	114540	11560	3	12.1	917152	25800	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2818	818648	114540	11560	1	12.1	917152	25800	14948	0.4	2.7	16812	13352	6488	1.2	1.4
2819	818648	114540	11560	2.8	12.1	917152	25800	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2820	818648	114540	11560	1.2	12.1	917152	25800	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2821	818648	114540	11560	2.6	12.1	917152	25800	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2822	818648	114540	11560	1	12.1	917152	25800	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2823	818648	114540	11560	3	12.1	917152	25800	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2824	818648	114540	11560	0.8	12.1	917152	25800	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2825	818648	114804	11560	3	12.1	917152	25800	14948	0.4	2.7	16812	13352	6488	1	1.4
2826	818648	114804	11560	0.8	12.1	917152	25800	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2827	818648	114804	11560	3	12.1	917152	25800	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2828	818648	114804	11560	1	12.1	917152	25800	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2829	818648	114804	11560	54.8	12.1	917152	25800	14948	0.2	2.7	16812	13352	6488	1.8	1.4
2830	818648	114804	11560	1	12.1	917152	25800	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2831	818648	114804	11560	2.8	12.1	917152	25800	14948	0.2	2.7	16812	13352	6488	1.2	1.4
2832	818648	114804	11560	1	12.1	917152	25800	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2833	818648	114804	11560	3	12.1	917152	25800	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2834	818648	114804	11560	1	12.1	917152	25800	14948	2.4	2.7	16812	13352	6488	1.6	1.4
2835	818648	114804	11560	3	12.1	917152	25800	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2836	818648	114804	11560	1	12.1	917152	25800	14948	0.6	2.7	16812	13352	6488	1.6	1.4
2837	818648	114804	11560	3	12.1	917152	25800	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2838	818648	114804	11560	1	12.1	917152	25800	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2839	818648	114804	11560	2.8	12.1	917152	25800	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2840	818648	114804	11560	1	12.1	917152	25800	14948	0.4	2.7	16812	13352	6488	1.2	1.4
2841	818648	114804	11560	4	12.1	917152	25800	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2842	818648	114804	11560	1	12.1	917152	25632	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2843	818648	114804	11560	3	12.1	917152	25632	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2844	818648	114804	11560	1	12.1	917152	25632	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2845	818648	114804	11560	3	12.1	917152	25632	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2846	818648	114804	11560	1	12.1	917152	25632	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2847	818648	114804	11560	3	12.1	917152	25632	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2848	818648	114804	11560	1	12.1	917152	25632	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2849	818648	114804	11560	3	12.1	917152	25632	14948	0.2	2.7	16812	13352	6488	1.2	1.4
2850	818648	114804	11560	1	12.1	917152	25632	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2851	818648	114804	11560	2.8	12.1	917152	25632	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2852	818648	114804	11560	1.2	12.1	917152	25632	14948	2.6	2.7	16812	13352	6488	1.6	1.4
2853	818648	115332	11560	54.4	12.2	917152	25632	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2854	818648	115332	11560	1	12.2	917152	25632	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2855	818648	115332	11560	3	12.2	917152	25632	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2856	818648	115332	11560	1.2	12.2	917152	25632	14948	0.4	2.7	16812	13352	6488	1.2	1.4
2857	818648	115332	11560	3	12.2	917152	25632	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2858	818648	115332	11560	1	12.2	917152	25896	14948	1.8	2.7	16812	13352	6488	1.6	1.4
2859	818648	115332	11560	3	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2860	818648	115332	11560	1	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2861	818648	115332	11560	3	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2862	818648	115332	11560	0.8	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2863	818648	115332	11560	3	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2864	818648	115332	11560	0.8	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.2	1.4
2865	818648	115332	11560	2.8	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2866	818648	115332	11560	1	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2867	818648	115332	11560	3	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2868	818648	115332	11560	1	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2869	818648	115332	11560	3	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2870	818648	115332	11560	1	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2871	818648	115332	11560	2.8	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2872	818648	115332	11560	1	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2873	818648	115332	11560	3	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.2	1.4
2874	818648	115332	11560	0.8	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2875	818648	115332	11560	3.2	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2876	818648	115332	11560	1	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2877	818648	115332	11560	51.4	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2878	818648	115332	11560	1	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2879	818648	115332	11560	3	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2880	818648	115332	11560	1	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2881	818648	115332	11560	3	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1	1.4
2882	818648	115332	11560	1.8	12.2	917152	25896	14948	1.8	2.7	16812	13352	6488	1.6	1.4
2883	818648	115332	11560	3.6	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2884	818648	115332	11560	0.8	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2885	818648	115332	11560	3	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2886	818648	115332	11560	1	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2887	818648	115332	11560	3	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2888	818648	115332	11560	1.4	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2889	818648	115332	11560	3	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.2	1.4
2890	818648	115332	11560	1	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2891	818648	115332	11560	2.8	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2892	818648	115332	11560	1	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2893	818648	115332	11560	3	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2894	818648	115332	11560	1	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2895	818648	115332	11560	2.8	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.2	1.4
2896	818648	115332	11560	1	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2897	818648	115332	11560	3	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2898	818648	115332	11560	1	12.2	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2899	818648	115332	11560	2.8	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2900	818648	115332	11560	1	12.2	917152	25896	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2901	818648	116388	11560	54.2	12.3	917152	25896	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2902	818648	116388	11560	2.4	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2903	818648	116388	11560	1.6	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2904	818648	116388	11560	2.8	12.3	917152	25896	14948	0.4	2.7	16812	13352	6488	1.2	1.4
2905	818648	116388	11560	1	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2906	818648	116388	11560	3	12.3	917152	25896	14948	2.4	2.7	16812	13352	6488	1.6	1.4
2907	818648	116388	11560	1	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2908	818648	116388	11560	2.8	12.3	917152	25896	14948	0.4	2.7	16812	13352	6488	1.2	1.4
2909	818648	116388	11560	1	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2910	818648	116388	11560	3	12.3	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2911	818648	116388	11560	1	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.2	1.4
2912	818648	116388	11560	3	12.3	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2913	818648	116388	11560	1	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2914	818648	116388	11560	2.8	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2915	818648	116388	11560	1	12.3	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2916	818648	116388	11560	3	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2917	818648	116388	11560	1	12.3	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2918	818648	116388	11560	4.4	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.2	1.4
2919	818648	116388	11560	1	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2920	818648	116388	11560	3	12.3	917152	25896	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2921	818648	116388	11560	1	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2922	818648	116388	11560	3	12.3	917152	25896	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2923	818648	116388	11560	0.8	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2924	818648	116388	11560	3	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2925	818648	116388	11560	50.2	12.3	917152	25896	14948	0.4	2.7	16812	13352	6488	1.8	1.4
2926	818648	116388	11560	3.2	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2927	818648	116388	11560	0.8	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2928	818648	116388	11560	3	12.3	917152	25896	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2929	818648	116388	11560	1	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2930	818648	116388	11560	3	12.3	917152	25896	14948	1.8	2.7	16812	13352	6488	1.4	1.4
2931	818648	116388	11560	1	12.3	917152	25896	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2932	818648	116388	11560	3	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2933	818648	116388	11560	0.8	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2934	818648	116388	11560	3	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2935	818648	116388	11560	1	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2936	818648	116388	11560	3	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2937	818648	116388	11560	1	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2938	818648	116388	11560	3	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.2	1.4
2939	818648	116388	11560	1	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2940	818648	116388	11560	2.8	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2941	818648	116388	11560	1	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2942	818648	116388	11560	3	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2943	818648	116388	11560	1.4	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2944	818648	116388	11560	3	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2945	818648	116388	11560	1	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2946	818648	116388	11560	2.6	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.2	1.4
2947	818648	116388	11560	1	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2948	818648	116388	11560	3	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2949	818648	116388	11560	49.6	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2950	818648	116388	11560	3	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2951	818648	116388	11560	1	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2952	818648	116388	11560	3	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2953	818648	116388	11560	1	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2954	818648	116388	11560	2.8	12.3	917152	25752	14948	1.8	2.7	16812	13352	6488	1.4	1.4
2955	818648	116388	11560	1	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2956	818648	116388	11560	2.8	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2957	818648	116388	11560	1	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2958	818648	116388	11560	3.2	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2959	818648	116388	11560	1	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2960	818648	116388	11560	3	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2961	818648	116388	11560	1	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2962	818648	116388	11560	3	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2963	818648	116388	11560	1	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2964	818648	116388	11560	3.2	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2965	818648	116388	11560	0.8	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.2	1.4
2966	818648	116388	11560	3	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2967	818648	116388	11560	0.8	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2968	818648	116388	11560	3	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2969	818648	116388	11560	1	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2970	818648	116388	11560	3	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2971	818648	116388	11560	1	12.3	917152	25752	14948	2.8	2.7	16812	13352	6488	1.6	1.4
2972	818648	116388	11560	3	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2973	818648	116388	11560	52	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2974	818648	116388	11560	3.8	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2975	818648	116388	11560	2.8	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2976	818648	116388	11560	3	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.8	1.4
2977	818648	116388	11560	1	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2978	818648	116388	11560	3	12.3	917152	25752	14948	0.8	2.7	16812	13352	6488	1.4	1.4
2979	818648	116388	11560	1	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2980	818648	116388	11560	3	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2981	818648	116388	11560	1	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2982	818648	116388	11560	2.8	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2983	818648	116388	11560	1	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2984	818648	116388	11560	2.8	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.2	1.4
2985	818648	116388	11560	1	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2986	818648	116388	11560	2.8	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1	1.4
2987	818648	116388	11560	1	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2988	818648	116388	11560	3.2	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2989	818648	116388	11560	1	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2990	818648	116388	11560	2.8	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2991	818648	116388	11560	0.8	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.2	1.4
2992	818648	116388	11560	3	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2993	818648	116388	11560	1	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2994	818648	116388	11560	2.8	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2995	818648	116388	11560	1	12.3	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
2996	818648	116388	11560	3	12.3	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
2997	818648	116916	11560	53.6	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
2998	818648	116916	11560	3	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
2999	818648	116916	11560	1	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
3000	818648	116916	11560	3	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3001	818648	116916	11560	1	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3002	818648	116916	11560	2.4	12.4	917152	25752	14948	2.6	2.7	16812	13352	6488	1.2	1.4
3003	818648	116916	11560	1.6	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3004	818648	116916	11560	2.8	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3005	818648	116916	11560	1	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3006	818648	116916	11560	2.8	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3007	818648	116916	11560	1	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3008	818648	116916	11560	2.6	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3009	818648	116916	11560	1	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3010	818648	116916	11560	3	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.2	1.4
3011	818648	116916	11560	1	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3012	818648	116916	11560	3.2	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3013	818648	116916	11560	1	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3014	818648	116916	11560	3	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3015	818648	116916	11560	1	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3016	818648	116916	11560	3	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3017	818648	116916	11560	1	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3018	818648	116916	11560	3	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3019	818648	116916	11560	0.8	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.2	1.4
3020	818648	116916	11560	3	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3021	818648	116916	11560	49.8	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3022	818648	116916	11560	3	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3023	818648	116916	11560	1.2	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3024	818648	116916	11560	3	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
3025	818648	116916	11560	1	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3026	818648	116916	11560	3	12.4	917152	25752	14948	1.6	2.7	16812	13352	6488	1.4	1.4
3027	818648	116916	11560	0.8	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.2	1.4
3028	818648	116916	11560	3	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3029	818648	116916	11560	1	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3030	818648	116916	11560	3.6	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3031	818648	116916	11560	1	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3032	818648	116916	11560	3	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3033	818648	116916	11560	0.8	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3034	818648	116916	11560	2.6	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3035	818648	116916	11560	1.6	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3036	818648	116916	11560	2.4	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.2	1.4
3037	818648	116916	11560	3	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3038	818648	116916	11560	1	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
3039	818648	116916	11560	3	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3040	818648	116916	11560	0.8	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3041	818648	116916	11560	3.2	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3042	818648	116916	11560	0.8	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3043	818648	116916	11560	3	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
3044	818648	116916	11560	1	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3045	818648	116916	11560	54.4	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
3046	818648	116916	11560	0.8	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.2	1.4
3047	818648	116916	11560	3.2	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3048	818648	116916	11560	0.8	12.4	917152	25752	14948	0.4	2.7	16812	13352	6488	1.4	1.4
3049	818648	116916	11560	3	12.4	917152	25752	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3050	818648	116916	11560	1	12.4	917152	25752	14948	1.8	2.7	16812	13352	6488	1.6	1.4
3051	818648	116916	11560	2.8	12.4	917152	25624	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3052	818648	116916	11560	1	12.4	917152	25624	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3053	818648	116916	11560	3	12.4	917152	25624	14948	0.4	2.7	16812	13352	6488	1.4	1.4
3054	818648	116916	11560	0.8	12.4	917152	25624	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3055	818648	116916	11560	3	12.4	917152	25624	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3056	818648	116916	11560	1	12.4	917152	25624	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3057	818648	116916	11560	3	12.4	917152	25624	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3058	818648	116916	11560	1	12.4	917152	25624	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3059	818648	116916	11560	3.4	12.4	917152	25624	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3060	818648	116916	11560	1	12.4	917152	25624	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3061	818648	116916	11560	2.8	12.4	917152	25624	14948	0.4	2.7	16812	13352	6488	1.4	1.4
3062	818648	116916	11560	1	12.4	917152	25624	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3063	818648	116916	11560	3	12.4	917152	25624	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3064	818648	116916	11560	0.8	12.4	917152	25624	14948	0.4	2.7	16812	13352	6488	1.2	1.4
3065	818648	116916	11560	3.2	12.4	917152	25624	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3066	818648	116916	11560	1	12.4	917152	25624	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3067	818648	116916	11560	2.8	12.4	917152	25624	14948	0.4	2.7	16812	13352	6488	1.2	1.4
3068	818648	116916	11560	1	12.4	917152	25624	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3069	818648	116916	11560	59.1	12.4	917152	25624	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3070	818648	116916	11560	1	12.4	917152	25624	14948	0.2	2.7	16812	13352	6488	1.6	1.4
3071	818648	116916	11560	3	12.4	917152	25624	14948	0.4	2.7	16812	13352	6488	1.6	1.4
3072	818648	116916	11560	1	12.4	917152	25624	14948	0.2	2.7	16812	13352	6488	1.4	1.4
3073	818648	116916	11560	2.8	12.4	917152	25624	14948	0.2	2.7	16812	13352	6488	1.2	1.4
3074	818648	116916	11560	0.8	12.4	917152	25624	14948	1.6	2.7	16812	13352	6488	1.6	1.4
3075	818648	116916	11560	3	12.4	917152	25624	14948	0.4	2.7	16812	13352	6488	1.4	1.4
3076	818648	116916	11560	1	12.4	917152	25624	14948	0.2	2.7	16812	13352	6488	1.4	1.4
