1413747310 utime T(cK) I(cA) V(mV) V_sup(mV) Stat T(cK) I(cA) V(mV) V_sup(mV) Stat
1413747310 mins   0      0     0     0        0     0     0    0      0        0  
1413747310 maxs  32768   32768  32768  32768 32768 32768 32768 32768  32768  32768
1413747310 attr  N        N      N       N     N     N     N     N    N       N 
1413747711 403172 30060 101 13205 23551 1 30060 103 13310 23881 3
1413747712 404179 30060 101 13210 23551 1 30060 103 13310 23881 3
1413747713 405185 30060 101 13210 23551 1 30060 103 13310 23881 3
1413747714 406192 30060 101 13210 23551 1 30060 103 13310 23881 3
1413747715 407196 30060 101 13210 23551 1 30060 101 13310 23881 3
1413747716 408197 30060 101 13210 23551 1 30060 103 13310 23881 3
1413747717 409200 30060 101 13210 23551 1 30060 103 13310 23881 3
1413747718 410201 30060 101 13210 23551 1 30060 103 13310 23881 3
1413747719 411204 30060 101 13210 23551 1 30060 103 13310 23881 3
1413747720 412214 30060 101 13210 23551 1 30060 103 13310 23881 3
1413747721 413222 30060 101 13210 23551 1 30060 103 13315 23881 3
1413747722 414223 30060 101 13215 23551 1 30060 103 13315 23881 3
1413747723 415226 30060 101 13215 23551 1 30060 103 13315 23881 3
1413747724 416232 30060 101 13215 23551 1 30060 103 13315 23881 3
1413747725 417234 30060 101 13215 23551 1 30060 103 13315 23881 3
1413747726 418235 30060 101 13215 23551 1 30060 103 13315 23881 3
1413747727 419236 30060 101 13215 23551 1 30060 103 13315 23881 3
1413747728 420242 30060 101 13215 23551 1 30060 103 13315 23881 3
1413747729 421250 30060 101 13215 23551 1 30060 103 13315 23881 3
1413747730 422256 30060 101 13215 23540 1 30060 103 13315 23881 3
1413747731 423262 30060 101 13215 23551 1 30060 103 13320 23881 3
1413747732 424274 30060 101 13220 23551 1 30060 103 13320 23881 3
1413747733 425276 30060 101 13220 23551 1 30060 103 13320 23881 3
1413747734 426280 30060 101 13220 23551 1 30060 103 13320 23881 3
1413747735 427284 30060 101 13220 23540 1 30060 103 13320 23881 3
1413747736 428295 30060 101 13220 23551 1 30060 103 13320 23881 3
1413747737 429297 30060 101 13220 23551 1 30060 103 13320 23881 3
1413747738 430301 30060 101 13220 23551 1 30060 103 13320 23881 3
1413747739 431303 30060 101 13220 23551 1 30060 103 13320 23881 3
1413747740 432308 30060 101 13220 23551 1 30060 103 13320 23881 3
1413747741 433313 30060 101 13220 23551 1 30060 103 13325 23881 3
1413747742 434314 30060 101 13225 23551 1 30060 103 13325 23881 3
1413747743 435317 30060 101 13225 23540 1 30060 103 13325 23881 3
1413747744 436325 30060 101 13225 23551 1 30060 103 13325 23881 3
1413747745 437332 30060 101 13225 23551 1 30060 103 13325 23881 3
1413747746 438338 30060 101 13225 23551 1 30060 103 13325 23881 3
1413747747 439345 30060 101 13225 23540 1 30060 101 13325 23881 3
1413747748 440348 30060 101 13225 23551 1 30060 103 13325 23881 3
1413747749 441354 30060 101 13225 23551 1 30060 103 13325 23881 3
1413747750 442357 30060 101 13225 23540 1 30060 103 13330 23881 3
1413747751 443359 30060 101 13225 23551 1 30060 103 13330 23881 3
1413747752 444364 30060 101 13230 23540 1 30060 101 13330 23881 3
1413747753 445366 30060 101 13230 23540 1 30060 103 13330 23881 3
1413747754 446371 30060 101 13230 23540 1 30060 103 13330 23881 3
1413747755 447377 30060 101 13230 23551 1 30060 103 13330 23881 3
1413747756 448381 30060 101 13230 23551 1 30060 103 13330 23881 3
1413747757 449389 30060 101 13230 23551 1 30060 101 13330 23881 3
1413747758 450390 30060 101 13230 23540 1 30060 103 13330 23881 3
1413747759 451397 30060 101 13230 23551 1 30060 101 13330 23881 3
1413747760 452398 30060 101 13230 23551 1 30060 101 13330 23881 3
1413747761 453402 30060 101 13230 23551 1 30060 103 13335 23881 3
1413747762 454405 30060 101 13235 23551 1 30060 103 13335 23881 3
1413747763 455410 30060 101 13235 23551 1 30060 101 13335 23881 3
1413747764 456418 30060 101 13235 23540 1 30060 101 13335 23881 3
1413747765 457425 30060 101 13235 23540 1 30060 101 13335 23881 3
1413747766 458429 30060 101 13235 23540 1 30060 101 13335 23881 3
1413747767 459437 30060 101 13235 23551 1 30060 101 13335 23881 3
1413747768 460441 30060 101 13235 23540 1 30060 101 13335 23881 3
1413747769 461445 30060 101 13235 23551 1 30060 101 13335 23881 3
1413747770 462454 30060 101 13235 23551 1 30060 103 13335 23881 3
1413747771 463458 30060 101 13235 23540 1 30060 103 13335 23881 3
1413747772 464466 30060 101 13235 23540 1 30060 101 13335 23881 3
1413747773 465473 30060 101 13240 23551 1 30060 101 13340 23881 3
1413747774 466475 30060 101 13240 23540 1 30060 101 13340 23881 3
1413747775 467483 30060 101 13240 23540 1 30060 101 13340 23881 3
1413747776 468489 30060 101 13240 23540 1 30060 101 13340 23881 3
1413747777 469492 30060 101 13240 23540 1 30060 101 13340 23881 3
1413747778 470493 30060 101 13240 23540 1 30060 101 13340 23881 3
1413747779 471500 30060 101 13240 23540 1 30060 101 13340 23881 3
1413747780 472506 30060 101 13240 23540 1 30060 101 13340 23881 3
1413747781 473514 30060 101 13245 23540 1 30060 101 13340 23881 3
1413747782 474515 30060 101 13240 23540 1 30060 101 13345 23881 3
1413747783 475517 30060 101 13245 23540 1 30060 101 13345 23881 3
1413747784 476520 30060 101 13245 23540 1 30060 101 13345 23881 3
1413747785 477526 30060 101 13245 23551 1 30060 101 13345 23881 3
1413747786 478532 30060 101 13245 23540 1 30060 101 13345 23881 3
1413747787 479538 30060 101 13245 23540 1 30060 101 13345 23881 3
1413747788 480540 30060 101 13245 23540 1 30060 101 13345 23881 3
1413747789 481541 30060 101 13245 23540 1 30060 101 13345 23881 3
1413747790 482550 30060 101 13245 23540 1 30060 101 13345 23881 3
1413747791 483554 30060 101 13245 23540 1 30060 101 13345 23881 3
1413747792 484561 30060 101 13250 23551 1 30060 101 13345 23881 3
1413747793 485566 30060 101 13250 23540 1 30060 101 13345 23881 3
1413747794 486570 30060 101 13250 23540 1 30060 101 13350 23881 3
1413747795 487578 30060 101 13250 23551 1 30060 101 13350 23881 3
1413747796 488581 30060 101 13250 23540 1 30060 101 13350 23881 3
1413747797 489590 30060 101 13250 23540 1 30060 101 13350 23881 3
1413747798 490593 30060 101 13250 23540 1 30060 101 13350 23881 3
1413747799 491598 30060 101 13250 23540 1 30060 101 13350 23881 3
1413747800 492601 30060 101 13250 23540 1 30060 101 13350 23881 3
1413747801 493606 30060 101 13250 23540 1 30060 101 13350 23881 3
1413747802 494614 30060 101 13250 23540 1 30060 101 13350 23881 3
1413747803 495619 30060 101 13255 23540 1 30060 101 13350 23881 3
1413747804 496625 30060 101 13255 23540 1 30060 101 13350 23881 3
1413747805 497626 30060 101 13255 23540 1 30060 101 13355 23881 3
1413747806 498627 30060 101 13255 23540 1 30060 101 13355 23881 3
1413747807 499628 30060 101 13255 23540 1 30060 101 13355 23881 3
1413747808 500632 30060 101 13255 23540 1 30060 101 13355 23881 3
1413747809 501634 30060 101 13255 23540 1 30060 101 13355 23881 3
1413747810 502639 30060 101 13255 23540 1 30060 101 13355 23881 3
1413747811 503643 30060 101 13255 23540 1 30060 101 13355 23881 3
1413747812 504648 30060 101 13255 23540 1 30060 101 13355 23881 3
1413747813 505650 30060 101 13255 23540 1 30060 101 13355 23881 3
1413747814 506652 30060 101 13255 23540 1 30060 101 13355 23881 3
1413747815 507657 30060 101 13260 23540 1 30060 101 13360 23881 3
1413747816 508661 30060 101 13260 23540 1 30060 101 13355 23881 3
1413747817 509665 30060 101 13260 23540 1 30060 101 13360 23881 3
1413747818 510669 30060 101 13260 23540 1 30060 101 13360 23881 3
1413747819 511673 30060 101 13260 23540 1 30060 101 13360 23881 3
1413747820 512676 30060 101 13260 23540 1 30060 101 13360 23881 3
1413747821 513684 30060 101 13260 23540 1 30060 101 13360 23881 3
1413747822 514685 30060 101 13260 23540 1 30060 101 13360 23881 3
1413747823 515690 30060 101 13265 23540 1 30060 101 13360 23881 3
1413747824 516693 30060 101 13265 23540 1 30060 101 13360 23881 3
1413747825 517694 30060 101 13265 23540 1 30060 101 13365 23881 3
1413747826 518698 30060 101 13265 23540 1 30060 101 13365 23881 3
1413747827 519706 30060 101 13265 23540 1 30060 101 13365 23881 3
1413747828 520707 30060 101 13265 23540 1 30060 101 13365 23881 3
1413747829 521711 30060 101 13265 23540 1 30060 101 13365 23881 3
1413747830 522713 30060 101 13265 23540 1 30060 101 13365 23881 3
1413747831 523718 30060 101 13265 23540 1 30060 101 13365 23881 3
1413747832 524722 30060 101 13265 23540 1 30060 101 13365 23881 3
1413747833 525727 30060 101 13265 23540 1 30060 101 13365 23881 3
1413747834 526731 30060 101 13265 23540 1 30060 101 13365 23881 3
1413747835 527732 30060 101 13270 23540 1 30060 101 13365 23881 3
1413747836 528734 30060 101 13270 23540 1 30060 101 13365 23881 3
1413747837 529740 30060 101 13270 23540 1 30060 101 13365 23881 3
1413747838 530744 30060 101 13270 23540 1 30060 101 13370 23881 3
1413747839 531746 30060 101 13270 23540 1 30060 101 13370 23881 3
1413747840 532747 30060 101 13270 23540 1 30060 101 13370 23881 3
1413747841 533752 30060 101 13270 23540 1 30060 101 13370 23881 3
1413747842 534757 30060 101 13270 23540 1 30060 101 13370 23881 3
1413747843 535759 30060 101 13270 23540 1 30060 101 13370 23881 3
1413747844 536760 30060 101 13270 23540 1 30060 101 13370 23881 3
1413747845 537766 30060 101 13275 23540 1 30060 101 13370 23881 3
1413747846 538771 30060 101 13270 23540 1 30060 101 13370 23881 3
1413747847 539776 30060 101 13275 23540 1 30060 101 13370 23881 3
1413747848 540781 30105 101 13275 23540 1 30060 101 13375 23881 3
1413747849 541785 30060 101 13275 23540 1 30060 101 13375 23881 3
1413747850 542789 30060 101 13275 23540 1 30060 101 13375 23881 3
1413747851 543792 30060 101 13275 23540 1 30060 101 13375 23881 3
1413747852 544797 30060 101 13275 23540 1 30060 101 13375 23881 3
1413747853 545798 30060 101 13275 23540 1 30060 101 13375 23881 3
1413747854 546801 30060 101 13275 23540 1 30060 101 13375 23881 3
1413747855 547803 30060 101 13275 23540 1 30060 101 13375 23881 3
1413747856 548805 30060 101 13275 23540 1 30060 101 13375 23881 3
1413747857 549807 30060 101 13275 23540 1 30060 101 13375 23881 3
1413747858 550808 30060 101 13280 23540 1 30060 101 13375 23881 3
1413747859 551812 30060 101 13280 23540 1 30060 101 13375 23881 3
1413747860 552817 30060 101 13280 23540 1 30060 101 13380 23881 3
1413747861 553820 30105 101 13280 23540 1 30060 101 13380 23870 3
1413747862 554823 30060 101 13280 23540 1 30060 101 13380 23881 3
1413747863 555824 30105 101 13280 23540 1 30060 101 13380 23881 3
1413747864 556829 30060 101 13280 23540 1 30060 101 13380 23881 3
1413747865 557834 30060 101 13280 23540 1 30060 101 13380 23870 3
1413747866 558838 30060 101 13280 23540 1 30060 101 13380 23881 3
1413747867 559839 30060 101 13285 23540 1 30060 101 13380 23881 3
1413747868 560846 30060 101 13285 23540 1 30060 101 13380 23881 3
1413747869 561848 30060 101 13285 23540 1 30060 101 13380 23881 3
1413747870 562849 30060 101 13285 23540 1 30060 101 13380 23881 3
1413747871 563853 30060 101 13285 23540 1 30060 101 13385 23881 3
1413747872 564880 30060 101 13285 23540 1 30060 101 13385 23881 3
1413747873 565888 30060 101 13285 23540 1 30060 101 13385 23881 3
1413747874 566891 30060 101 13285 23540 1 30060 101 13385 23881 3
1413747875 567897 30105 101 13285 23540 1 30060 101 13385 23881 3
1413747876 568899 30060 101 13285 23540 1 30060 101 13385 23881 3
1413747877 569905 30060 101 13285 23540 1 30060 101 13385 23870 3
1413747878 570910 30060 101 13290 23540 1 30060 101 13385 23881 3
1413747879 571912 30060 101 13290 23540 1 30060 101 13385 23881 3
1413747880 572917 30060 101 13290 23540 1 30060 101 13385 23881 3
1413747881 573922 30060 101 13290 23540 1 30060 101 13385 23881 3
1413747882 574924 30060 101 13290 23540 1 30060 101 13385 23881 3
1413747883 575926 30060 101 13290 23540 1 30060 101 13385 23881 3
1413747884 576928 30060 101 13290 23540 1 30060 101 13390 23881 3
1413747885 577934 30060 101 13290 23540 1 30060 101 13390 23881 3
1413747886 578938 30060 101 13290 23540 1 30060 101 13390 23881 3
1413747887 579939 30105 101 13290 23540 1 30060 101 13390 23881 3
1413747888 580942 30105 101 13290 23540 1 30060 101 13390 23881 3
1413747889 581948 30105 101 13290 23540 1 30060 101 13390 23881 3
1413747890 582955 30105 101 13295 23540 1 30060 101 13390 23870 3
1413747891 583960 30060 101 13295 23540 1 30060 101 13390 23881 3
1413747892 584964 30060 101 13295 23540 1 30060 101 13390 23881 3
1413747893 585966 30060 101 13295 23540 1 30060 101 13390 23870 3
1413747894 586982 30105 101 13295 23540 1 30060 101 13390 23870 3
1413747895 587986 30105 101 13295 23540 1 30060 101 13390 23881 3
1413747896 588988 30060 101 13295 23540 1 30060 101 13390 23881 3
1413747897 589992 30060 101 13295 23540 1 30060 101 13395 23881 3
1413747898 590995 30060 101 13295 23540 1 30060 101 13395 23881 3
1413747899 591996 30060 101 13295 23540 1 30060 101 13395 23881 3
1413747901 593000 30105 101 13295 23540 1 30060 101 13395 23881 3
1413747902 594004 30060 101 13295 23540 1 30060 101 13395 23881 3
1413747903 595006 30060 101 13300 23540 1 30060 101 13395 23881 3
1413747904 596013 30105 101 13300 23540 1 30060 101 13395 23870 3
1413747905 597044 30105 101 13300 23540 1 30060 101 13395 23881 3
1413747906 598054 30060 101 13300 23540 1 30060 101 13395 23870 3
1413747907 599056 30105 101 13300 23540 1 30060 101 13395 23881 3
1413747908 600058 30060 101 13300 23540 1 30060 101 13400 23881 3
1413747909 601063 30060 101 13300 23540 1 30060 101 13400 23881 3
1413747910 602070 30105 101 13300 23540 1 30060 101 13395 23881 3
1413747911 603072 30105 101 13300 23540 1 30060 101 13400 23881 3
1413747912 604077 30060 101 13300 23540 1 30060 101 13400 23870 3
1413747913 605081 30105 101 13300 23540 1 30060 101 13400 23870 3
1413747914 606085 30105 101 13305 23540 1 30060 101 13400 23870 3
1413747915 607086 30060 101 13305 23540 1 30060 101 13400 23870 3
1413747916 608090 30060 101 13305 23540 1 30060 101 13400 23870 3
1413747917 609091 30105 101 13305 23540 1 30060 101 13400 23870 3
1413747918 610094 30060 101 13305 23540 1 30060 101 13400 23870 3
1413747919 611095 30060 101 13305 23540 1 30060 101 13400 23881 3
1413747920 612103 30105 101 13305 23540 1 30060 101 13405 23870 3
1413747921 613107 30060 101 13305 23540 1 30060 101 13405 23870 3
1413747922 614114 30105 101 13305 23540 1 30060 101 13405 23870 3
1413747923 615116 30060 101 13310 23540 1 30060 101 13405 23881 3
1413747924 616122 30105 101 13305 23540 1 30060 101 13405 23870 3
1413747925 617123 30105 101 13310 23540 1 30060 101 13405 23870 3
1413747926 618124 30105 101 13310 23540 1 30060 101 13405 23881 3
1413747927 619127 30105 101 13310 23540 1 30060 101 13405 23870 3
1413747928 620134 30105 101 13310 23540 1 30060 101 13405 23881 3
1413747929 621136 30105 101 13310 23540 1 30060 101 13405 23870 3
1413747930 622144 30105 101 13310 23540 1 30060 101 13405 23870 3
1413747931 623145 30105 101 13310 23540 1 30060 101 13405 23870 3
1413747932 624151 30105 101 13310 23540 1 30060 101 13410 23881 3
1413747933 625152 30105 101 13310 23540 1 30060 101 13410 23870 3
1413747934 626159 30060 101 13310 23540 1 30060 101 13410 23881 3
1413747935 627161 30105 101 13310 23540 1 30060 101 13410 23870 3
1413747936 628165 30105 101 13315 23540 1 30060 101 13410 23881 3
1413747937 629166 30105 101 13310 23540 1 30060 101 13410 23870 3
1413747938 630169 30105 101 13315 23540 1 30060 101 13410 23870 3
1413747939 631175 30105 101 13315 23540 1 30060 101 13410 23870 3
1413747940 632178 30105 101 13315 23540 1 30060 101 13410 23870 3
1413747941 633190 30105 101 13315 23540 1 30060 101 13410 23870 3
1413747942 634192 30105 101 13315 23540 1 30060 101 13410 23870 3
1413747943 635195 30105 101 13315 23540 1 30060 101 13410 23870 3
1413747944 636197 30105 101 13315 23540 1 30060 101 13410 23870 3
1413747945 637203 30105 101 13320 23540 1 30060 101 13410 23870 3
1413747946 638206 30105 101 13315 23540 1 30060 101 13415 23870 3
1413747947 639211 30105 101 13320 23540 1 30060 101 13415 23870 3
1413747948 640212 30105 101 13320 23540 1 30060 101 13415 23870 3
1413747949 641219 30105 101 13320 23540 1 30060 101 13415 23870 3
1413747950 642222 30060 101 13320 23540 1 30060 101 13415 23870 3
1413747951 643227 30105 101 13320 23540 1 30060 101 13415 23870 3
1413747952 644237 30105 101 13320 23540 1 30060 101 13415 23870 3
1413747953 645239 30105 101 13320 23540 1 30060 101 13415 23870 3
1413747954 646241 30105 101 13320 23540 1 30060 101 13415 23870 3
1413747955 647242 30105 101 13320 23540 1 30060 101 13420 23870 3
1413747956 648245 30105 101 13320 23540 1 30060 101 13420 23870 3
1413747957 649252 30105 101 13320 23540 1 30060 101 13415 23870 3
1413747958 650253 30105 101 13320 23540 1 30060 101 13415 23870 3
1413747959 651258 30105 101 13320 23540 1 30060 101 13420 23870 3
1413747960 652262 30105 101 13325 23540 1 30060 101 13420 23870 3
1413747961 653266 30105 101 13325 23540 1 30060 101 13420 23870 3
1413747962 654273 30105 101 13325 23540 1 30060 101 13420 23881 3
1413747963 655274 30105 101 13325 23540 1 30060 101 13420 23870 3
1413747964 656278 30105 101 13325 23540 1 30060 101 13420 23870 3
1413747965 657281 30105 101 13325 23540 1 30060 101 13420 23870 3
1413747966 658285 30105 100 13325 23540 1 30060 101 13420 23870 3
1413747967 659291 30105 101 13325 23540 1 30060 101 13420 23870 3
1413747968 660296 30105 101 13325 23540 1 30060 101 13425 23870 3
1413747969 661297 30105 101 13325 23540 1 30060 101 13425 23870 3
1413747970 662301 30105 101 13325 23540 1 30060 101 13420 23870 3
1413747971 663308 30105 101 13330 23540 1 30060 101 13425 23870 3
1413747972 664316 30105 101 13330 23540 1 30060 101 13425 23870 3
1413747973 665318 30105 101 13330 23540 1 30060 101 13425 23870 3
1413747974 666326 30105 101 13330 23540 1 30060 101 13425 23870 3
1413747975 667331 30105 101 13330 23540 1 30060 101 13425 23870 3
1413747976 668333 30105 101 13330 23540 1 30060 101 13425 23870 3
1413747977 669336 30105 101 13330 23540 1 30060 101 13425 23870 3
1413747978 670346 30105 101 13330 23540 1 30060 101 13425 23870 3
1413747979 671352 30105 101 13330 23540 1 30060 101 13425 23870 3
1413747980 672355 30105 101 13330 23540 1 30060 101 13425 23870 3
1413747981 673361 30105 101 13330 23540 1 30060 101 13425 23870 3
1413747982 674366 30105 101 13330 23540 1 30060 101 13430 23870 3
1413747983 675373 30105 101 13330 23529 1 30060 101 13430 23870 3
1413747984 676381 30105 101 13335 23540 1 30060 101 13430 23870 3
1413747985 677386 30105 101 13335 23540 1 30060 101 13430 23870 3
1413747986 678392 30105 101 13335 23540 1 30060 101 13430 23870 3
1413747987 679398 30105 101 13335 23540 1 30060 101 13430 23870 3
1413747988 680402 30105 101 13335 23540 1 30060 101 13430 23870 3
1413747989 681405 30105 101 13335 23540 1 30060 101 13430 23870 3
1413747990 682409 30105 101 13335 23540 1 30060 101 13430 23870 3
1413747991 683413 30105 101 13335 23540 1 30060 101 13430 23870 3
1413747992 684414 30105 101 13335 23529 1 30060 101 13430 23870 3
1413747993 685418 30105 101 13335 23529 1 30060 101 13430 23870 3
