1413741615 utime cmd  I(cA)    SOC   stat  on mea bal  tr  yr  mo  dy  hr  mn sc   ti
1413741972 358701 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741973 359709 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741974 360721 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741975 361724 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741976 362727 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741977 363729 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741978 364736 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741979 365741 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741980 366748 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741981 367754 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741982 368761 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741983 369765 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741984 370771 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741985 371775 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741986 372780 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741987 373782 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741988 374783 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741989 375789 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741990 376792 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741991 377803 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741992 378807 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741993 379810 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741994 380811 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741995 381818 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741996 382823 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741997 383830 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741998 384836 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413741999 385843 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742000 386850 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742001 387853 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742002 388859 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742003 389863 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742004 390865 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742005 391873 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742006 392875 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742007 393878 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742008 394882 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742009 395884 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742010 396890 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742011 397892 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742012 398899 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742013 399902 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742014 400908 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742015 401915 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742016 402922 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742017 403927 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742018 404929 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742019 405931 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742020 406933 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742021 407941 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742022 408951 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742023 409957 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742024 410962 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742025 411972 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742026 412976 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742027 413984 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742028 414987 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742029 415995 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742031 417003 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742032 418011 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742033 419014 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742034 420018 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742035 421023 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742036 422024 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742037 423031 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742038 424040 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742039 425043 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742040 426051 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742041 427057 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742042 428063 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742043 429064 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742044 430068 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742045 431074 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742046 432081 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742047 433083 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742048 434087 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742049 435090 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742050 436091 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742051 437094 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742052 438099 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742053 439101 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742054 440105 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742055 441108 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742056 442112 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742057 443115 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742058 444119 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742059 445123 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742060 446124 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742061 447128 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742062 448133 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742063 449135 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742064 450137 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742065 451140 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742066 452144 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742067 453147 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742068 454148 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742069 455149 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742070 456150 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742071 457154 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742072 458156 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742073 459157 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742074 460164 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742075 461167 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742076 462169 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742077 463175 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742078 464178 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742079 465179 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742080 466182 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742081 467185 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742082 468190 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742083 469195 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742084 470200 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742085 471204 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742086 472206 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742087 473209 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742088 474213 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742089 475217 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742090 476222 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742091 477224 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742092 478228 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742093 479229 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742094 480230 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742095 481232 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742096 482233 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742097 483238 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742098 484241 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742099 485245 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742100 486249 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742101 487252 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742102 488265 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742103 489267 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742104 490272 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742105 491275 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742106 492280 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742107 493286 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742108 494290 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742109 495292 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742110 496298 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742111 497302 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742112 498303 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742113 499307 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742114 500309 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742115 501314 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742116 502316 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742117 503317 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742118 504319 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742119 505321 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742120 506322 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742121 507323 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742122 508328 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742123 509331 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742124 510336 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742125 511344 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742126 512347 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742127 513352 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742128 514355 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742129 515362 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742130 516367 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742131 517373 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742132 518377 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742133 519383 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742134 520388 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742135 521391 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742136 522394 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742137 523397 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742138 524399 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742139 525405 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742140 526408 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742141 527411 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742142 528417 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742143 529422 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742144 530423 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742145 531424 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742146 532428 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742147 533432 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742148 534435 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742149 535439 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742150 536440 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742151 537441 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742152 538446 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742153 539447 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742154 540450 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742155 541455 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742156 542459 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742157 543464 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742158 544467 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742159 545469 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742160 546471 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742161 547472 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742162 548475 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742163 549477 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742164 550481 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742165 551486 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742166 552489 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742167 553490 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742168 554494 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742169 555497 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742170 556498 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742171 557499 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742172 558504 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742173 559507 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742174 560511 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742175 561516 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742176 562519 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742177 563522 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742178 564527 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742179 565532 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742180 566534 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742181 567541 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742182 568542 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742183 569546 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742184 570550 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742185 571553 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742186 572556 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742187 573557 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742188 574559 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742189 575561 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742190 576562 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742191 577563 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742192 578568 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742193 579573 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742194 580577 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742195 581579 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742196 582583 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742197 583588 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742198 584591 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742199 585596 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742200 586599 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742201 587604 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742202 588605 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742203 589610 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742204 590613 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742205 591617 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742206 592620 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742207 593622 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742208 594624 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742209 595625 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742210 596627 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742211 597629 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742212 598631 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742213 599632 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742214 600634 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742215 601637 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742216 602644 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742217 603645 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742218 604646 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742219 605650 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742220 606651 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742221 607652 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742222 608655 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742223 609660 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742224 610663 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742225 611666 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742226 612669 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742227 613673 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742228 614676 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742229 615680 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742230 616688 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742231 617690 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742232 618693 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742233 619697 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742234 620701 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742235 621703 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742236 622704 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742237 623709 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742238 624713 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742239 625715 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742240 626717 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742241 627720 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742242 628724 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742243 629726 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742244 630732 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742245 631736 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742246 632740 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742247 633743 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742248 634747 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742249 635749 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742250 636751 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742251 637756 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742252 638760 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742253 639762 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742254 640763 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742255 641767 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742256 642769 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742257 643771 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742258 644773 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742259 645775 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742260 646780 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742261 647781 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742262 648782 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742263 649785 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742264 650788 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742265 651792 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742266 652794 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742267 653797 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742268 654799 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742269 655802 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742270 656804 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742271 657808 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742272 658820 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742273 659822 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742274 660826 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742275 661827 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742276 662831 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742277 663834 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742278 664836 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742279 665838 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742280 666842 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742281 667846 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742282 668850 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742283 669852 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742284 670853 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742285 671856 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742286 672860 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742287 673862 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742288 674867 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742289 675868 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742290 676872 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742291 677876 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742292 678880 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742293 679884 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742294 680885 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742295 681889 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742296 682891 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742297 683894 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742298 684896 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742299 685899 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742300 686901 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742301 687905 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742302 688908 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742303 689912 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742304 690916 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742305 691918 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742306 692921 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742307 693925 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742308 694928 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742309 695932 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742310 696933 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742311 697935 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742312 698939 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742313 699943 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742314 700945 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742315 701946 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742316 702947 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742317 703951 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742318 704956 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742319 705960 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742320 706966 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742321 707972 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742322 708974 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742323 709976 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742324 710979 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742325 711980 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742326 712984 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742327 713985 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742328 714988 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742329 715994 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742330 716995 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742331 717998 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742333 719006 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742334 720007 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742335 721011 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742336 722013 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742337 723016 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742338 724020 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742339 725023 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413742340 726025 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
