1413747310 utime UTC_GPS Lat Long Alt Track  GS FIX MagV Date
1413748458 1150612 1413748457 3023.3769N 09743.5368W 248.4M 285.90 0.41K 195417.000A2 NAD 191014
1413748459 1151616 1413748458 3023.3769N 09743.5369W 248.4M 285.90 0.33K 195418.000A2 NAD 191014
1413748460 1152623 1413748459 3023.3770N 09743.5369W 248.4M 285.90 0.21K 195419.000A2 NAD 191014
1413748461 1153628 1413748460 3023.3770N 09743.5369W 248.4M 285.90 0.35K 195420.000A2 NAD 191014
1413748462 1154636 1413748461 3023.3770N 09743.5368W 248.4M 285.90 0.58K 195421.000A2 NAD 191014
1413748463 1155642 1413748462 3023.3770N 09743.5367W 248.4M 285.90 0.71K 195422.000A2 NAD 191014
1413748464 1156643 1413748463 3023.3771N 09743.5366W 248.4M 285.90 0.54K 195423.000A2 NAD 191014
1413748465 1157655 1413748463 3023.3771N 09743.5366W 248.4M 285.90 0.54K 195423.000A2 NAD 191014
1413748466 1158656 1413748465 3023.3772N 09743.5365W 248.4M 285.90 0.60K 195425.000A2 NAD 191014
1413748467 1159659 1413748466 3023.3773N 09743.5366W 248.4M 285.90 0.71K 195426.000A2 NAD 191014
1413748468 1160666 1413748467 3023.3774N 09743.5366W 248.4M 285.90 0.61K 195427.000A2 NAD 191014
1413748469 1161667 1413748468 3023.3775N 09743.5366W 248.4M 285.90 0.50K 195428.000A2 NAD 191014
1413748470 1162672 1413748469 3023.3776N 09743.5365W 248.4M 285.90 0.43K 195429.000A2 NAD 191014
1413748471 1163679 1413748470 3023.3776N 09743.5365W 248.4M 285.90 0.37K 195430.000A2 NAD 191014
1413748472 1164684 1413748471 3023.3777N 09743.5365W 248.4M 285.90 0.18K 195431.000A2 NAD 191014
1413748473 1165690 1413748472 3023.3777N 09743.5365W 248.4M 285.90 0.23K 195432.000A2 NAD 191014
1413748474 1166692 1413748473 3023.3777N 09743.5365W 248.4M 285.90 0.27K 195433.000A2 NAD 191014
1413748475 1167695 1413748474 3023.3778N 09743.5365W 248.4M 285.90 0.32K 195434.000A2 NAD 191014
1413748476 1168697 1413748475 3023.3778N 09743.5365W 248.4M 285.90 0.37K 195435.000A2 NAD 191014
1413748477 1169703 1413748476 3023.3779N 09743.5365W 248.4M 285.90 0.56K 195436.000A2 NAD 191014
1413748478 1170708 1413748477 3023.3779N 09743.5366W 248.4M 285.90 0.59K 195437.000A2 NAD 191014
1413748479 1171709 1413748478 3023.3780N 09743.5366W 248.5M 285.90 0.55K 195438.000A2 NAD 191014
1413748480 1172713 1413748479 3023.3781N 09743.5366W 248.5M 285.90 0.57K 195439.000A2 NAD 191014
1413748481 1173727 1413748480 3023.3782N 09743.5367W 248.5M 285.90 0.37K 195440.000A2 NAD 191014
1413748482 1174731 1413748481 3023.3782N 09743.5367W 248.5M 285.90 0.33K 195441.000A2 NAD 191014
1413748483 1175736 1413748482 3023.3783N 09743.5367W 248.5M 285.90 0.20K 195442.000A2 NAD 191014
1413748484 1176739 1413748483 3023.3783N 09743.5367W 248.5M 285.90 0.40K 195443.000A2 NAD 191014
1413748485 1177744 1413748484 3023.3783N 09743.5367W 248.5M 285.90 0.36K 195444.000A2 NAD 191014
1413748486 1178746 1413748485 3023.3784N 09743.5367W 248.5M 285.90 0.40K 195445.000A2 NAD 191014
1413748487 1179750 1413748486 3023.3784N 09743.5368W 248.5M 285.90 0.50K 195446.000A2 NAD 191014
1413748488 1180753 1413748487 3023.3784N 09743.5369W 248.5M 285.90 0.53K 195447.000A2 NAD 191014
1413748489 1181759 1413748489 3023.3785N 09743.5370W 248.5M 285.90 0.44K 195449.000A2 NAD 191014
1413748490 1182766 1413748490 3023.3786N 09743.5370W 248.5M 285.90 0.54K 195450.000A2 NAD 191014
1413748491 1183770 1413748491 3023.3786N 09743.5371W 248.5M 285.90 0.43K 195451.000A2 NAD 191014
1413748492 1184782 1413748492 3023.3786N 09743.5372W 248.6M 285.90 0.38K 195452.000A2 NAD 191014
1413748493 1185783 1413748492 3023.3786N 09743.5372W 248.6M 285.90 0.38K 195452.000A2 NAD 191014
1413748494 1186789 1413748493 3023.3786N 09743.5373W 248.6M 285.90 0.24K 195453.000A2 NAD 191014
1413748495 1187794 1413748494 3023.3786N 09743.5373W 248.6M 285.90 0.47K 195454.000A2 NAD 191014
1413748496 1188799 1413748495 3023.3786N 09743.5374W 248.6M 285.90 0.44K 195455.000A2 NAD 191014
1413748497 1189803 1413748496 3023.3786N 09743.5374W 248.6M 285.90 0.15K 195456.000A2 NAD 191014
1413748498 1190813 1413748497 3023.3785N 09743.5374W 248.6M 285.90 0.09K 195457.000A2 NAD 191014
1413748499 1191819 1413748498 3023.3785N 09743.5374W 248.6M 285.90 0.27K 195458.000A2 NAD 191014
1413748500 1192827 1413748499 3023.3785N 09743.5375W 248.6M 285.90 0.50K 195459.000A2 NAD 191014
1413748501 1193830 1413748500 3023.3785N 09743.5376W 248.6M 285.90 0.61K 195500.000A2 NAD 191014
1413748502 1194838 1413748501 3023.3785N 09743.5377W 248.6M 285.90 0.66K 195501.000A2 NAD 191014
1413748503 1195841 1413748502 3023.3785N 09743.5378W 248.6M 285.90 0.59K 195502.000A2 NAD 191014
1413748504 1196848 1413748503 3023.3785N 09743.5379W 248.6M 285.90 0.42K 195503.000A2 NAD 191014
1413748505 1197852 1413748504 3023.3785N 09743.5380W 248.6M 285.90 0.25K 195504.000A2 NAD 191014
1413748506 1198854 1413748505 3023.3785N 09743.5380W 248.6M 285.90 0.05K 195505.000A2 NAD 191014
1413748507 1199858 1413748506 3023.3785N 09743.5380W 248.6M 285.90 0.14K 195506.000A2 NAD 191014
1413748508 1200865 1413748507 3023.3785N 09743.5380W 248.6M 285.90 0.03K 195507.000A2 NAD 191014
1413748509 1201869 1413748508 3023.3785N 09743.5380W 248.6M 285.90 0.05K 195508.000A2 NAD 191014
1413748510 1202876 1413748509 3023.3785N 09743.5380W 248.6M 285.90 0.06K 195509.000A2 NAD 191014
1413748511 1203878 1413748510 3023.3785N 09743.5380W 248.6M 285.90 0.11K 195510.000A2 NAD 191014
1413748512 1204880 1413748511 3023.3784N 09743.5380W 248.6M 285.90 0.20K 195511.000A2 NAD 191014
1413748513 1205887 1413748512 3023.3785N 09743.5380W 248.6M 285.90 0.20K 195512.000A2 NAD 191014
1413748514 1206894 1413748513 3023.3785N 09743.5381W 248.6M 285.90 0.22K 195513.000A2 NAD 191014
1413748515 1207898 1413748514 3023.3785N 09743.5381W 248.7M 285.90 0.31K 195514.000A2 NAD 191014
1413748516 1208899 1413748515 3023.3784N 09743.5381W 248.7M 285.90 0.18K 195515.000A2 NAD 191014
1413748517 1209905 1413748516 3023.3784N 09743.5382W 248.7M 285.90 0.23K 195516.000A2 NAD 191014
1413748518 1210913 1413748517 3023.3784N 09743.5382W 248.7M 285.90 0.24K 195517.000A2 NAD 191014
1413748519 1211919 1413748518 3023.3784N 09743.5382W 248.7M 285.90 0.18K 195518.000A2 NAD 191014
1413748520 1212931 1413748519 3023.3783N 09743.5382W 248.7M 285.90 0.26K 195519.000A2 NAD 191014
1413748521 1213932 1413748520 3023.3783N 09743.5383W 248.7M 285.90 0.41K 195520.000A2 NAD 191014
1413748522 1214936 1413748521 3023.3783N 09743.5383W 248.7M 285.90 0.52K 195521.000A2 NAD 191014
1413748523 1215939 1413748522 3023.3782N 09743.5384W 248.7M 285.90 0.36K 195522.000A2 NAD 191014
1413748524 1216943 1413748523 3023.3781N 09743.5384W 248.7M 285.90 0.40K 195523.000A2 NAD 191014
1413748525 1217945 1413748524 3023.3781N 09743.5384W 248.7M 285.90 0.53K 195524.000A2 NAD 191014
1413748526 1218951 1413748526 3023.3780N 09743.5384W 248.7M 285.90 0.33K 195526.000A2 NAD 191014
1413748527 1219955 1413748527 3023.3779N 09743.5385W 248.7M 285.90 0.33K 195527.000A2 NAD 191014
1413748528 1220959 1413748528 3023.3779N 09743.5384W 248.7M 285.90 0.28K 195528.000A2 NAD 191014
1413748529 1221960 1413748529 3023.3779N 09743.5384W 248.7M 285.90 0.55K 195529.000A2 NAD 191014
1413748530 1222964 1413748530 3023.3778N 09743.5383W 248.7M 285.90 0.53K 195530.000A2 NAD 191014
1413748531 1223969 1413748531 3023.3777N 09743.5383W 248.7M 285.90 0.63K 195531.000A2 NAD 191014
1413748532 1224972 1413748532 3023.3776N 09743.5382W 248.7M 285.90 0.59K 195532.000A2 NAD 191014
1413748533 1225976 1413748533 3023.3776N 09743.5381W 248.7M 285.90 0.49K 195533.000A2 NAD 191014
1413748534 1226977 1413748534 3023.3775N 09743.5381W 248.7M 285.90 0.61K 195534.000A2 NAD 191014
1413748535 1227981 1413748535 3023.3774N 09743.5380W 248.7M 285.90 0.67K 195535.000A2 NAD 191014
1413748536 1228989 1413748536 3023.3774N 09743.5379W 248.7M 285.90 0.98K 195536.000A2 NAD 191014
1413748537 1229995 1413748537 3023.3773N 09743.5378W 248.7M 117.25 1.09K 195537.000A2 NAD 191014
1413748539 1231002 1413748537 3023.3773N 09743.5378W 248.7M 117.25 1.09K 195537.000A2 NAD 191014
1413748540 1232004 1413748538 3023.3773N 09743.5376W 248.7M 117.25 1.03K 195538.000A2 NAD 191014
1413748541 1233010 1413748539 3023.3772N 09743.5373W 248.6M 117.25 1.01K 195539.000A2 NAD 191014
1413748542 1234017 1413748540 3023.3772N 09743.5372W 248.6M 117.25 0.99K 195540.000A2 NAD 191014
1413748543 1235019 1413748541 3023.3773N 09743.5371W 248.5M 117.25 0.93K 195541.000A2 NAD 191014
1413748544 1236025 1413748542 3023.3773N 09743.5369W 248.5M 117.25 0.65K 195542.000A2 NAD 191014
1413748545 1237030 1413748543 3023.3772N 09743.5368W 248.5M 117.25 0.57K 195543.000A2 NAD 191014
1413748546 1238033 1413748544 3023.3772N 09743.5367W 248.5M 117.25 0.45K 195544.000A2 NAD 191014
1413748547 1239037 1413748545 3023.3771N 09743.5367W 248.6M 117.25 0.34K 195545.000A2 NAD 191014
1413748548 1240041 1413748546 3023.3771N 09743.5366W 248.6M 117.25 0.27K 195546.000A2 NAD 191014
1413748549 1241056 1413748547 3023.3771N 09743.5366W 248.6M 117.25 0.13K 195547.000A2 NAD 191014
1413748550 1242061 1413748548 3023.3771N 09743.5366W 248.6M 117.25 0.17K 195548.000A2 NAD 191014
1413748551 1243070 1413748549 3023.3771N 09743.5366W 248.6M 117.25 0.56K 195549.000A2 NAD 191014
1413748552 1244071 1413748550 3023.3772N 09743.5366W 248.5M 117.25 0.76K 195550.000A2 NAD 191014
1413748553 1245082 1413748551 3023.3773N 09743.5367W 248.5M 117.25 0.95K 195551.000A2 NAD 191014
1413748554 1246085 1413748552 3023.3775N 09743.5368W 248.5M 117.25 0.94K 195552.000A2 NAD 191014
1413748555 1247087 1413748553 3023.3776N 09743.5368W 248.5M 117.25 0.96K 195553.000A2 NAD 191014
1413748556 1248090 1413748554 3023.3777N 09743.5370W 248.5M 117.25 0.96K 195554.000A2 NAD 191014
1413748557 1249093 1413748555 3023.3778N 09743.5371W 248.5M 117.25 0.90K 195555.000A2 NAD 191014
1413748558 1250096 1413748556 3023.3779N 09743.5371W 248.5M 117.25 0.84K 195556.000A2 NAD 191014
1413748559 1251103 1413748557 3023.3780N 09743.5372W 248.5M 117.25 0.86K 195557.000A2 NAD 191014
1413748560 1252108 1413748558 3023.3781N 09743.5373W 248.5M 117.25 0.72K 195558.000A2 NAD 191014
1413748561 1253109 1413748559 3023.3782N 09743.5374W 248.5M 117.25 0.74K 195559.000A2 NAD 191014
1413748562 1254112 1413748560 3023.3783N 09743.5375W 248.5M 117.25 0.71K 195600.000A2 NAD 191014
1413748563 1255113 1413748562 3023.3784N 09743.5376W 248.5M 117.25 0.49K 195602.000A2 NAD 191014
1413748564 1256119 1413748562 3023.3784N 09743.5376W 248.5M 117.25 0.35K 195602.000A2 NAD 191014
1413748565 1257123 1413748564 3023.3784N 09743.5377W 248.5M 117.25 0.34K 195604.000A2 NAD 191014
1413748566 1258131 1413748565 3023.3784N 09743.5377W 248.5M 117.25 0.20K 195605.000A2 NAD 191014
1413748567 1259135 1413748566 3023.3784N 09743.5377W 248.5M 117.25 0.37K 195606.000A2 NAD 191014
1413748568 1260142 1413748567 3023.3784N 09743.5376W 248.5M 117.25 0.60K 195607.000A2 NAD 191014
1413748569 1261143 1413748568 3023.3783N 09743.5375W 248.5M 117.25 0.74K 195608.000A2 NAD 191014
1413748570 1262161 1413748569 3023.3783N 09743.5374W 248.5M 117.25 0.68K 195609.000A2 NAD 191014
1413748571 1263166 1413748570 3023.3783N 09743.5373W 248.5M 117.25 0.87K 195610.000A2 NAD 191014
1413748572 1264176 1413748571 3023.3782N 09743.5371W 248.5M 117.25 0.95K 195611.000A2 NAD 191014
1413748573 1265178 1413748572 3023.3781N 09743.5370W 248.5M 117.25 0.90K 195612.000A2 NAD 191014
1413748574 1266180 1413748573 3023.3781N 09743.5368W 248.5M 117.25 0.84K 195613.000A2 NAD 191014
1413748575 1267184 1413748574 3023.3780N 09743.5367W 248.5M 117.25 0.59K 195614.000A2 NAD 191014
1413748576 1268192 1413748575 3023.3780N 09743.5366W 248.5M 117.25 0.40K 195615.000A2 NAD 191014
1413748577 1269198 1413748576 3023.3779N 09743.5366W 248.5M 117.25 0.44K 195616.000A2 NAD 191014
1413748578 1270203 1413748577 3023.3779N 09743.5365W 248.5M 117.25 0.39K 195617.000A2 NAD 191014
1413748579 1271204 1413748578 3023.3778N 09743.5365W 248.5M 117.25 0.48K 195618.000A2 NAD 191014
1413748580 1272205 1413748579 3023.3778N 09743.5364W 248.5M 117.25 0.43K 195619.000A2 NAD 191014
1413748581 1273207 1413748580 3023.3778N 09743.5363W 248.5M 117.25 0.54K 195620.000A2 NAD 191014
1413748582 1274208 1413748581 3023.3777N 09743.5363W 248.5M 117.25 0.61K 195621.000A2 NAD 191014
1413748583 1275209 1413748582 3023.3777N 09743.5362W 248.5M 117.25 0.67K 195622.000A2 NAD 191014
1413748584 1276222 1413748582 3023.3777N 09743.5362W 248.5M 117.25 0.67K 195622.000A2 NAD 191014
1413748585 1277225 1413748583 3023.3776N 09743.5361W 248.5M 117.25 0.87K 195623.000A2 NAD 191014
1413748586 1278228 1413748584 3023.3774N 09743.5360W 248.5M 117.25 0.86K 195624.000A2 NAD 191014
1413748587 1279234 1413748585 3023.3773N 09743.5360W 248.5M 117.25 0.99K 195625.000A2 NAD 191014
1413748588 1280241 1413748586 3023.3772N 09743.5359W 248.5M 117.25 0.75K 195626.000A2 NAD 191014
1413748589 1281246 1413748587 3023.3771N 09743.5359W 248.5M 117.25 0.73K 195627.000A2 NAD 191014
1413748590 1282250 1413748588 3023.3770N 09743.5358W 248.5M 117.25 0.52K 195628.000A2 NAD 191014
1413748591 1283251 1413748589 3023.3769N 09743.5357W 248.5M 117.25 0.50K 195629.000A2 NAD 191014
1413748592 1284258 1413748590 3023.3769N 09743.5357W 248.5M 117.25 0.51K 195630.000A2 NAD 191014
1413748593 1285265 1413748591 3023.3768N 09743.5356W 248.6M 117.25 0.58K 195631.000A2 NAD 191014
1413748594 1286269 1413748592 3023.3767N 09743.5356W 248.6M 117.25 0.49K 195632.000A2 NAD 191014
1413748595 1287270 1413748593 3023.3767N 09743.5355W 248.6M 117.25 0.42K 195633.000A2 NAD 191014
1413748596 1288274 1413748594 3023.3767N 09743.5355W 248.6M 117.25 0.38K 195634.000A2 NAD 191014
1413748597 1289276 1413748595 3023.3766N 09743.5354W 248.6M 117.25 0.07K 195635.000A2 NAD 191014
1413748598 1290278 1413748596 3023.3766N 09743.5354W 248.6M 117.25 0.22K 195636.000A2 NAD 191014
1413748599 1291279 1413748597 3023.3766N 09743.5354W 248.6M 117.25 0.28K 195637.000A2 NAD 191014
1413748600 1292282 1413748598 3023.3766N 09743.5353W 248.5M 117.25 0.27K 195638.000A2 NAD 191014
1413748601 1293289 1413748599 3023.3767N 09743.5353W 248.5M 117.25 0.11K 195639.000A2 NAD 191014
1413748602 1294295 1413748601 3023.3766N 09743.5352W 248.5M 117.25 0.12K 195641.000A2 NAD 191014
1413748603 1295298 1413748602 3023.3766N 09743.5352W 248.5M 117.25 0.26K 195642.000A2 NAD 191014
1413748604 1296301 1413748603 3023.3766N 09743.5353W 248.5M 117.25 0.27K 195643.000A2 NAD 191014
1413748605 1297307 1413748604 3023.3766N 09743.5353W 248.5M 117.25 0.12K 195644.000A2 NAD 191014
1413748606 1298311 1413748605 3023.3766N 09743.5353W 248.5M 117.25 0.17K 195645.000A2 NAD 191014
1413748607 1299318 1413748606 3023.3766N 09743.5354W 248.5M 117.25 0.27K 195646.000A2 NAD 191014
1413748608 1300322 1413748607 3023.3766N 09743.5354W 248.5M 117.25 0.34K 195647.000A2 NAD 191014
1413748609 1301329 1413748608 3023.3765N 09743.5354W 248.5M 117.25 0.24K 195648.000A2 NAD 191014
1413748610 1302333 1413748609 3023.3765N 09743.5354W 248.5M 117.25 0.25K 195649.000A2 NAD 191014
1413748611 1303336 1413748610 3023.3764N 09743.5354W 248.5M 117.25 0.39K 195650.000A2 NAD 191014
1413748612 1304340 1413748611 3023.3764N 09743.5354W 248.5M 117.25 0.32K 195651.000A2 NAD 191014
1413748613 1305347 1413748612 3023.3763N 09743.5354W 248.5M 117.25 0.38K 195652.000A2 NAD 191014
1413748614 1306353 1413748613 3023.3763N 09743.5355W 248.5M 117.25 0.48K 195653.000A2 NAD 191014
1413748615 1307359 1413748614 3023.3762N 09743.5355W 248.5M 117.25 0.32K 195654.000A2 NAD 191014
1413748616 1308362 1413748615 3023.3762N 09743.5356W 248.6M 117.25 0.25K 195655.000A2 NAD 191014
1413748617 1309366 1413748616 3023.3762N 09743.5356W 248.6M 117.25 0.56K 195656.000A2 NAD 191014
1413748618 1310371 1413748617 3023.3762N 09743.5357W 248.6M 117.25 0.43K 195657.000A2 NAD 191014
1413748619 1311379 1413748618 3023.3761N 09743.5358W 248.6M 117.25 0.36K 195658.000A2 NAD 191014
1413748620 1312387 1413748619 3023.3761N 09743.5358W 248.6M 117.25 0.41K 195659.000A2 NAD 191014
1413748621 1313395 1413748620 3023.3760N 09743.5358W 248.6M 117.25 0.17K 195700.000A2 NAD 191014
1413748622 1314401 1413748621 3023.3760N 09743.5359W 248.6M 117.25 0.18K 195701.000A2 NAD 191014
1413748623 1315404 1413748622 3023.3760N 09743.5359W 248.6M 117.25 0.49K 195702.000A2 NAD 191014
1413748624 1316405 1413748623 3023.3761N 09743.5359W 248.6M 117.25 0.41K 195703.000A2 NAD 191014
1413748625 1317409 1413748624 3023.3761N 09743.5360W 248.6M 117.25 0.60K 195704.000A2 NAD 191014
1413748626 1318411 1413748625 3023.3762N 09743.5360W 248.6M 117.25 0.53K 195705.000A2 NAD 191014
1413748627 1319416 1413748626 3023.3763N 09743.5360W 248.6M 117.25 0.36K 195706.000A2 NAD 191014
1413748628 1320424 1413748626 3023.3763N 09743.5360W 248.6M 117.25 0.36K 195706.000A2 NAD 191014
1413748629 1321429 1413748627 3023.3764N 09743.5360W 248.6M 117.25 0.16K 195707.000A2 NAD 191014
1413748630 1322437 1413748628 3023.3764N 09743.5360W 248.6M 117.25 0.14K 195708.000A2 NAD 191014
1413748631 1323443 1413748629 3023.3764N 09743.5360W 248.6M 117.25 0.23K 195709.000A2 NAD 191014
1413748632 1324448 1413748630 3023.3764N 09743.5360W 248.6M 117.25 0.10K 195710.000A2 NAD 191014
1413748633 1325455 1413748631 3023.3764N 09743.5360W 248.6M 117.25 0.46K 195711.000A2 NAD 191014
1413748634 1326460 1413748632 3023.3763N 09743.5359W 248.6M 117.25 0.49K 195712.000A2 NAD 191014
1413748635 1327461 1413748633 3023.3763N 09743.5360W 248.6M 117.25 0.54K 195713.000A2 NAD 191014
1413748636 1328463 1413748634 3023.3762N 09743.5359W 248.6M 117.25 0.30K 195714.000A2 NAD 191014
1413748637 1329468 1413748635 3023.3761N 09743.5360W 248.6M 117.25 0.40K 195715.000A2 NAD 191014
1413748638 1330470 1413748637 3023.3761N 09743.5361W 248.6M 117.25 0.33K 195717.000A2 NAD 191014
1413748639 1331476 1413748638 3023.3760N 09743.5361W 248.6M 117.25 0.30K 195718.000A2 NAD 191014
1413748640 1332480 1413748639 3023.3760N 09743.5361W 248.6M 117.25 0.11K 195719.000A2 NAD 191014
1413748641 1333487 1413748640 3023.3760N 09743.5360W 248.6M 117.25 0.07K 195720.000A2 NAD 191014
1413748642 1334494 1413748641 3023.3760N 09743.5360W 248.6M 117.25 0.03K 195721.000A2 NAD 191014
1413748643 1335501 1413748642 3023.3760N 09743.5360W 248.6M 117.25 0.26K 195722.000A2 NAD 191014
1413748644 1336506 1413748643 3023.3760N 09743.5360W 248.6M 117.25 0.24K 195723.000A2 NAD 191014
1413748645 1337512 1413748644 3023.3760N 09743.5360W 248.6M 117.25 0.26K 195724.000A2 NAD 191014
1413748646 1338520 1413748645 3023.3760N 09743.5360W 248.6M 117.25 0.27K 195725.000A2 NAD 191014
1413748647 1339521 1413748646 3023.3760N 09743.5360W 248.6M 117.25 0.21K 195726.000A2 NAD 191014
1413748648 1340528 1413748647 3023.3760N 09743.5360W 248.6M 117.25 0.25K 195727.000A2 NAD 191014
1413748649 1341530 1413748648 3023.3761N 09743.5360W 248.6M 117.25 0.30K 195728.000A2 NAD 191014
1413748650 1342532 1413748649 3023.3761N 09743.5361W 248.6M 117.25 0.40K 195729.000A2 NAD 191014
1413748651 1343539 1413748650 3023.3761N 09743.5362W 248.6M 117.25 0.38K 195730.000A2 NAD 191014
1413748652 1344542 1413748651 3023.3760N 09743.5362W 248.6M 117.25 0.18K 195731.000A2 NAD 191014
1413748653 1345545 1413748652 3023.3760N 09743.5363W 248.6M 117.25 0.19K 195732.000A2 NAD 191014
1413748654 1346547 1413748653 3023.3760N 09743.5362W 248.6M 117.25 0.24K 195733.000A2 NAD 191014
1413748655 1347554 1413748654 3023.3760N 09743.5362W 248.6M 117.25 0.15K 195734.000A2 NAD 191014
1413748656 1348559 1413748655 3023.3760N 09743.5362W 248.6M 117.25 0.17K 195735.000A2 NAD 191014
1413748657 1349563 1413748656 3023.3759N 09743.5362W 248.6M 117.25 0.53K 195736.000A2 NAD 191014
1413748658 1350572 1413748657 3023.3759N 09743.5362W 248.6M 117.25 0.66K 195737.000A2 NAD 191014
1413748659 1351578 1413748658 3023.3758N 09743.5361W 248.6M 117.25 0.72K 195738.000A2 NAD 191014
1413748660 1352584 1413748659 3023.3757N 09743.5360W 248.6M 117.25 0.76K 195739.000A2 NAD 191014
1413748661 1353591 1413748660 3023.3757N 09743.5359W 248.6M 117.25 0.68K 195740.000A2 NAD 191014
1413748662 1354596 1413748661 3023.3756N 09743.5358W 248.6M 117.25 0.48K 195741.000A2 NAD 191014
1413748663 1355604 1413748662 3023.3756N 09743.5357W 248.6M 117.25 0.48K 195742.000A2 NAD 191014
1413748664 1356609 1413748663 3023.3755N 09743.5357W 248.6M 117.25 0.38K 195743.000A2 NAD 191014
1413748665 1357613 1413748664 3023.3755N 09743.5356W 248.6M 117.25 0.21K 195744.000A2 NAD 191014
1413748666 1358620 1413748665 3023.3754N 09743.5356W 248.6M 117.25 0.32K 195745.000A2 NAD 191014
1413748667 1359621 1413748666 3023.3754N 09743.5356W 248.6M 117.25 0.27K 195746.000A2 NAD 191014
1413748668 1360626 1413748667 3023.3753N 09743.5356W 248.6M 117.25 0.47K 195747.000A2 NAD 191014
1413748669 1361633 1413748668 3023.3753N 09743.5356W 248.6M 117.25 0.40K 195748.000A2 NAD 191014
1413748670 1362638 1413748669 3023.3752N 09743.5355W 248.6M 117.25 0.56K 195749.000A2 NAD 191014
1413748671 1363640 1413748670 3023.3751N 09743.5355W 248.6M 117.25 0.70K 195750.000A2 NAD 191014
1413748672 1364641 1413748671 3023.3750N 09743.5355W 248.6M 117.25 0.70K 195751.000A2 NAD 191014
