1413747310 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA) AM_bpT(dC)  AM_amT(dC) AM_motT(dC) AM_SOC AM_thr AM_rgn
1413752806 5498784 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752807 5499790 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752808 5500792 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752809 5501796 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752810 5502801 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752811 5503803 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752812 5504808 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752813 5505811 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752814 5506815 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752815 5507819 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752816 5508823 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752817 5509826 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752818 5510827 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752819 5511828 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752820 5512832 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752821 5513837 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752822 5514844 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752823 5515845 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752824 5516848 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752825 5517852 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752826 5518853 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752827 5519855 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752828 5520859 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752829 5521860 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752830 5522863 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752831 5523865 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752832 5524870 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752833 5525872 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752834 5526877 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752835 5527882 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752836 5528884 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752837 5529885 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752838 5530888 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752839 5531890 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752840 5532896 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752841 5533915 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752842 5534921 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752843 5535925 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752844 5536927 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752845 5537929 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752846 5538934 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752847 5539938 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752848 5540942 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752849 5541945 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752850 5542949 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752851 5543952 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752852 5544954 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752853 5545957 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752854 5546960 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752855 5547966 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752856 5548967 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752857 5549970 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752858 5550974 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752859 5551978 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752860 5552979 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752861 5553983 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752862 5554986 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752863 5555992 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752864 5556994 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752865 5557997 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752866 5558999 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752868 5560001 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752869 5561005 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752870 5562006 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752871 5563009 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752872 5564011 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752873 5565015 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752874 5566016 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752875 5567017 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752876 5568022 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752877 5569024 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752878 5570030 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752879 5571032 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752880 5572037 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752881 5573040 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752882 5574042 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752883 5575050 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752884 5576056 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752885 5577058 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752886 5578062 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752887 5579064 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752888 5580065 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752889 5581068 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752890 5582069 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752891 5583073 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752892 5584077 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752893 5585082 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752894 5586083 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752895 5587085 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752896 5588087 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752897 5589100 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752898 5590103 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752899 5591107 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752900 5592112 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752901 5593113 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752902 5594118 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752903 5595123 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752904 5596128 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752905 5597135 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752906 5598137 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752907 5599158 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752908 5600162 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752909 5601169 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752910 5602172 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752911 5603176 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752912 5604179 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752913 5605187 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752914 5606194 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752915 5607200 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752916 5608206 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752917 5609207 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752918 5610209 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752919 5611217 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752920 5612223 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752921 5613229 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752922 5614232 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752923 5615241 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752924 5616248 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752925 5617257 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752926 5618266 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752927 5619270 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752928 5620277 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752929 5621286 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752930 5622290 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752931 5623296 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752932 5624302 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752933 5625309 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752934 5626313 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752935 5627320 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752936 5628325 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752937 5629328 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752938 5630329 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752939 5631335 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752940 5632338 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752941 5633341 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752942 5634342 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752943 5635346 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752944 5636350 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752945 5637355 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752946 5638358 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752947 5639363 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752948 5640366 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752949 5641377 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752950 5642381 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752951 5643387 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752952 5644398 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752953 5645401 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752954 5646404 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752955 5647405 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752956 5648408 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752957 5649412 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752958 5650419 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752959 5651421 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752960 5652423 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752961 5653428 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752962 5654439 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752963 5655446 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752964 5656454 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752965 5657461 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752966 5658466 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752967 5659468 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752968 5660474 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752969 5661481 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752970 5662485 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752971 5663490 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752972 5664494 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752973 5665501 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752974 5666505 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752975 5667507 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752976 5668514 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752977 5669519 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752978 5670525 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752979 5671531 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752980 5672537 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752981 5673543 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752982 5674545 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752983 5675549 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752984 5676552 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752985 5677556 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752986 5678563 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752987 5679564 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752988 5680569 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752989 5681577 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752990 5682580 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752991 5683589 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752992 5684592 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752993 5685598 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752994 5686599 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752995 5687601 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752996 5688608 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752997 5689614 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752998 5690616 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413752999 5691618 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753000 5692621 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753001 5693624 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753002 5694625 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753003 5695633 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753004 5696635 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753005 5697639 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753006 5698642 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753007 5699644 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753008 5700650 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753009 5701660 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753010 5702662 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753011 5703664 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753012 5704667 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753013 5705670 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753014 5706672 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753015 5707674 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753016 5708676 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753017 5709683 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753018 5710685 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753019 5711686 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753020 5712693 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753021 5713699 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753022 5714706 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753023 5715708 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753024 5716711 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753025 5717714 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753026 5718716 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753027 5719719 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753028 5720720 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753029 5721726 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753030 5722731 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753031 5723738 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753032 5724743 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753033 5725747 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753034 5726753 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753035 5727756 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753036 5728762 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753037 5729774 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753038 5730778 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753039 5731785 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753040 5732791 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753041 5733795 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753042 5734797 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753043 5735802 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753044 5736805 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753045 5737811 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753046 5738813 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753047 5739828 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753048 5740831 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753049 5741835 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753050 5742836 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753051 5743840 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753052 5744846 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753053 5745850 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753054 5746852 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753055 5747856 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753056 5748863 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753057 5749869 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753058 5750873 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753059 5751875 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753060 5752878 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753061 5753881 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753062 5754886 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753063 5755893 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753064 5756898 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753065 5757900 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753066 5758906 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753067 5759909 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753068 5760916 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753069 5761920 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753070 5762926 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753071 5763933 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753072 5764936 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753073 5765942 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753074 5766943 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753075 5767949 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753076 5768955 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753077 5769963 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753078 5770969 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753079 5771970 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753080 5772976 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753081 5773981 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753082 5774991 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753083 5775997 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753085 5777002 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753086 5778005 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753087 5779011 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753088 5780013 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753089 5781020 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753090 5782025 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753091 5783031 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753092 5784036 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753093 5785042 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753094 5786044 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753095 5787056 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753096 5788057 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753097 5789059 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753098 5790064 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753099 5791068 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753100 5792074 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753101 5793081 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753102 5794083 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753103 5795090 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753104 5796091 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753105 5797096 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753106 5798102 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753107 5799106 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753108 5800107 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753109 5801115 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753110 5802118 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753111 5803122 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753112 5804124 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753113 5805125 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753114 5806127 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753115 5807129 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753116 5808132 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753117 5809145 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753118 5810160 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753119 5811165 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753120 5812174 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753121 5813180 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753122 5814183 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753123 5815191 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753124 5816197 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753125 5817204 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753126 5818207 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753127 5819214 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753128 5820216 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753129 5821220 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753130 5822226 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
