1413747310 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA)
1413749480 2172765 -18192 -18703 -19072
1413749481 2173023 -18192 -18703 -19072
1413749481 2173281 -18192 -18703 -19072
1413749481 2173537 -18192 -18703 -19072
1413749481 2173794 -18192 -18703 -19072
1413749482 2174051 -18192 -18703 -19072
1413749482 2174307 -18192 -18703 -19072
1413749482 2174559 -18192 -18703 -19072
1413749482 2174824 -18192 -18703 -19072
1413749483 2175078 -18192 -18703 -19072
1413749483 2175337 -18192 -18703 -19072
1413749483 2175595 -18192 -18703 -19072
1413749483 2175852 -18192 -18703 -19072
1413749484 2176104 -18192 -18703 -19072
1413749484 2176360 -18192 -18703 -19072
1413749484 2176618 -18192 -18703 -19072
1413749484 2176869 -18192 -18703 -19072
1413749485 2177123 -18192 -18703 -19072
1413749485 2177380 -18192 -18703 -19072
1413749485 2177632 -18192 -18703 -19072
1413749485 2177891 -18192 -18703 -19072
1413749486 2178147 -18192 -18703 -19072
1413749486 2178401 -18192 -18703 -19072
1413749486 2178654 -18192 -18703 -19072
1413749486 2178908 -18192 -18703 -19072
1413749487 2179164 -18192 -18703 -19072
1413749487 2179421 -18192 -18703 -19072
1413749487 2179679 -18192 -18703 -19072
1413749487 2179930 -18192 -18703 -19072
1413749488 2180187 -18192 -18703 -19072
1413749488 2180443 -18192 -18703 -19072
1413749488 2180694 -18192 -18703 -19072
1413749488 2180947 -18192 -18703 -19072
1413749489 2181199 -18192 -18703 -19072
1413749489 2181450 -18192 -18703 -19072
1413749489 2181702 -18192 -18703 -19072
1413749489 2181956 -18192 -18703 -19072
1413749490 2182208 -18192 -18703 -19072
1413749490 2182463 -18192 -18703 -19072
1413749490 2182714 -18192 -18703 -19072
1413749490 2182966 -18192 -18703 -19072
1413749491 2183221 -18192 -18703 -19072
1413749491 2183472 -18192 -18703 -19072
1413749491 2183728 -18192 -18703 -19072
1413749491 2183980 -18192 -18703 -19072
1413749492 2184235 -18192 -18703 -19072
1413749492 2184492 -18192 -18703 -19072
1413749492 2184749 -18192 -18703 -19072
1413749493 2185000 -18192 -18703 -19072
1413749493 2185255 -18192 -18703 -19072
1413749493 2185510 -18192 -18703 -19072
1413749493 2185762 -18192 -18703 -19072
1413749494 2186013 -18192 -18703 -19072
1413749494 2186265 -18192 -18703 -19072
1413749494 2186518 -18192 -18703 -19072
1413749494 2186775 -18192 -18703 -19072
1413749495 2187032 -18192 -18703 -19072
1413749495 2187283 -18192 -18703 -19072
1413749495 2187535 -18192 -18703 -19072
1413749495 2187795 -18192 -18703 -19072
1413749496 2188060 -18192 -18703 -19072
1413749496 2188315 -18192 -18703 -19072
1413749496 2188567 -18192 -18703 -19072
1413749496 2188825 -18192 -18703 -19072
1413749497 2189082 -18192 -18703 -19072
1413749497 2189339 -18192 -18703 -19072
1413749497 2189594 -18192 -18703 -19072
1413749497 2189853 -18192 -18703 -19072
1413749498 2190105 -18192 -18703 -19072
1413749498 2190363 -18192 -18703 -19072
1413749498 2190615 -18192 -18703 -19072
1413749498 2190867 -18192 -18703 -19072
1413749499 2191119 -18192 -18703 -19072
1413749499 2191373 -18192 -18703 -19072
1413749499 2191624 -18192 -18703 -19072
1413749499 2191878 -18192 -18703 -19072
1413749500 2192133 -18192 -18703 -19072
1413749500 2192388 -18192 -18703 -19072
1413749500 2192643 -18192 -18703 -19072
1413749500 2192895 -18192 -18703 -19072
1413749501 2193155 -18192 -18703 -19072
1413749501 2193411 -18192 -18703 -19072
1413749501 2193667 -18192 -18703 -19072
1413749501 2193929 -18192 -18703 -19072
1413749502 2194182 -18192 -18703 -19072
1413749502 2194435 -18192 -18703 -19072
1413749502 2194690 -18192 -18703 -19072
1413749502 2194946 -18192 -18703 -19072
1413749503 2195201 -18192 -18703 -19072
1413749503 2195455 -18192 -18703 -19072
1413749503 2195711 -18192 -18703 -19072
1413749503 2195969 -18192 -18703 -19072
1413749504 2196220 -18192 -18703 -19072
1413749504 2196475 -18192 -18703 -19072
1413749504 2196731 -18192 -18703 -19072
1413749504 2196995 -18192 -18703 -19072
1413749505 2197246 -18192 -18703 -19072
1413749505 2197497 -18192 -18703 -19072
1413749505 2197754 -18192 -18703 -19072
1413749506 2198010 -18192 -18703 -19072
1413749506 2198267 -18192 -18703 -19072
1413749506 2198518 -18192 -18703 -19072
1413749506 2198775 -18192 -18703 -19072
1413749507 2199031 -18192 -18703 -19072
1413749507 2199288 -18192 -18703 -19072
1413749507 2199545 -18192 -18703 -19072
1413749507 2199802 -18192 -18703 -19072
1413749508 2200058 -18192 -18703 -19072
1413749508 2200315 -18192 -18703 -19072
1413749508 2200567 -18192 -18703 -19072
1413749508 2200823 -18192 -18703 -19072
1413749509 2201089 -18192 -18703 -19072
1413749509 2201340 -18192 -18703 -19072
1413749509 2201591 -18192 -18703 -19072
1413749509 2201848 -18192 -18703 -19072
1413749510 2202106 -18192 -18703 -19072
1413749510 2202361 -18192 -18703 -19072
1413749510 2202616 -18192 -18703 -19072
1413749510 2202871 -18192 -18703 -19072
1413749511 2203122 -18192 -18703 -19072
1413749511 2203375 -18192 -18703 -19072
1413749511 2203629 -18192 -18703 -19072
1413749511 2203886 -18192 -18703 -19072
1413749512 2204142 -18192 -18703 -19072
1413749512 2204398 -18192 -18703 -19072
1413749512 2204656 -18192 -18703 -19072
1413749512 2204913 -18192 -18703 -19072
1413749513 2205170 -18192 -18703 -19072
1413749513 2205423 -18192 -18703 -19072
1413749513 2205674 -18192 -18703 -19072
1413749513 2205926 -18192 -18703 -19072
1413749514 2206183 -18192 -18703 -19072
1413749514 2206439 -18192 -18703 -19072
1413749514 2206694 -18192 -18703 -19072
1413749515 2207312 -18192 -18703 -19072
1413749515 2207566 -18192 -18703 -19072
1413749515 2207819 -18192 -18703 -19072
1413749516 2208077 -18192 -18703 -19072
1413749516 2208335 -18192 -18703 -19072
1413749516 2208598 -18192 -18703 -19072
1413749516 2208855 -18192 -18703 -19072
1413749517 2209111 -18192 -18703 -19072
1413749517 2209365 -18192 -18703 -19072
1413749517 2209622 -18192 -18703 -19072
1413749517 2209881 -18192 -18703 -19072
1413749518 2210136 -18192 -18703 -19072
1413749518 2210387 -18192 -18703 -19072
1413749518 2210641 -18192 -18703 -19072
1413749518 2210897 -18192 -18703 -19072
1413749519 2211148 -18192 -18703 -19072
1413749519 2211402 -18192 -18703 -19072
1413749519 2211659 -18192 -18703 -19072
1413749519 2211913 -18192 -18703 -19072
1413749520 2212170 -18192 -18703 -19072
1413749520 2212422 -18192 -18703 -19072
1413749520 2212678 -18192 -18703 -19072
1413749520 2212938 -18192 -18703 -19072
1413749521 2213195 -18192 -18703 -19072
1413749521 2213449 -18192 -18703 -19072
1413749521 2213706 -18192 -18703 -19072
1413749521 2213963 -18192 -18703 -19072
1413749522 2214220 -18192 -18703 -19072
1413749522 2214473 -18192 -18703 -19072
1413749522 2214727 -18192 -18703 -19072
1413749522 2214984 -18192 -18703 -19072
1413749523 2215239 -18192 -18703 -19072
1413749523 2215497 -18192 -18703 -19072
1413749523 2215753 -18192 -18703 -19072
1413749524 2216009 -18192 -18703 -19072
1413749524 2216263 -18192 -18703 -19072
1413749524 2216514 -18192 -18703 -19072
1413749524 2216770 -18192 -18703 -19072
1413749525 2217037 -18192 -18703 -19072
1413749525 2217290 -18192 -18703 -19072
1413749525 2217541 -18192 -18703 -19072
1413749525 2217793 -18192 -18703 -19072
1413749526 2218044 -18192 -18703 -19072
1413749526 2218298 -18192 -18703 -19072
1413749526 2218553 -18192 -18703 -19072
1413749526 2218805 -18192 -18703 -19072
1413749527 2219062 -18192 -18703 -19072
1413749527 2219315 -18192 -18703 -19072
1413749527 2219572 -18192 -18703 -19072
1413749527 2219825 -18192 -18703 -19072
1413749528 2220079 -18192 -18703 -19072
1413749528 2220333 -18192 -18703 -19072
1413749528 2220586 -18192 -18703 -19072
1413749528 2220838 -18192 -18703 -19072
1413749529 2221090 -18192 -18703 -19072
1413749529 2221343 -18192 -18703 -19072
1413749529 2221595 -18192 -18703 -19072
1413749529 2221847 -18192 -18703 -19072
1413749530 2222105 -18192 -18703 -19072
1413749530 2222361 -18192 -18703 -19072
1413749530 2222616 -18192 -18703 -19072
1413749530 2222871 -18192 -18703 -19072
1413749531 2223123 -18192 -18703 -19072
1413749531 2223375 -18192 -18703 -19072
1413749531 2223627 -18192 -18703 -19072
1413749531 2223880 -18192 -18703 -19072
1413749532 2224131 -18192 -18703 -19072
1413749532 2224383 -18192 -18703 -19072
1413749532 2224638 -18192 -18703 -19072
1413749532 2224892 -18192 -18703 -19072
1413749533 2225145 -18192 -18703 -19072
1413749533 2225397 -18192 -18703 -19072
1413749533 2225649 -18192 -18703 -19072
1413749533 2225902 -18192 -18703 -19072
1413749534 2226155 -18192 -18703 -19072
1413749534 2226407 -18192 -18703 -19072
1413749534 2226660 -18192 -18703 -19072
1413749534 2226914 -18192 -18703 -19072
1413749535 2227166 -18192 -18703 -19072
1413749535 2227417 -18192 -18703 -19072
1413749535 2227668 -18192 -18703 -19072
1413749535 2227921 -18192 -18703 -19072
1413749536 2228174 -18192 -18703 -19072
1413749536 2228428 -18192 -18703 -19072
1413749536 2228682 -18192 -18703 -19072
1413749536 2228936 -18192 -18703 -19072
1413749537 2229194 -18192 -18703 -19072
1413749537 2229445 -18192 -18703 -19072
1413749537 2229699 -18192 -18703 -19072
1413749537 2229950 -18192 -18703 -19072
1413749538 2230202 -18192 -18703 -19072
1413749538 2230459 -18192 -18703 -19072
1413749538 2230713 -18192 -18703 -19072
1413749538 2230967 -18192 -18703 -19072
1413749539 2231221 -18192 -18703 -19072
1413749539 2231475 -18192 -18703 -19072
1413749539 2231730 -18192 -18703 -19072
1413749539 2231984 -18192 -18703 -19072
1413749540 2232239 -18192 -18703 -19072
1413749540 2232492 -18192 -18703 -19072
1413749540 2232749 -18192 -18703 -19072
1413749541 2233008 -18192 -18703 -19072
1413749541 2233262 -18192 -18703 -19072
1413749541 2233517 -18192 -18703 -19072
1413749541 2233771 -18192 -18703 -19072
1413749542 2234024 -18192 -18703 -19072
1413749542 2234280 -18192 -18703 -19072
1413749542 2234535 -18192 -18703 -19072
1413749542 2234786 -18192 -18703 -19072
1413749543 2235037 -18192 -18703 -19072
1413749543 2235290 -18192 -18703 -19072
1413749543 2235543 -18192 -18703 -19072
1413749543 2235794 -18192 -18703 -19072
1413749544 2236046 -18192 -18703 -19072
1413749544 2236298 -18192 -18703 -19072
1413749544 2236551 -18192 -18703 -19072
1413749544 2236804 -18192 -18703 -19072
1413749545 2237057 -18192 -18703 -19072
1413749545 2237312 -18192 -18703 -19072
1413749545 2237567 -18192 -18703 -19072
1413749545 2237820 -18192 -18703 -19072
1413749546 2238072 -18192 -18703 -19072
1413749546 2238326 -18192 -18703 -19072
1413749546 2238579 -18192 -18703 -19072
1413749546 2238832 -18192 -18703 -19072
1413749547 2239084 -18192 -18703 -19072
1413749547 2239337 -18192 -18703 -19072
1413749547 2239590 -18192 -18703 -19072
1413749547 2239843 -18192 -18703 -19072
1413749548 2240094 -18192 -18703 -19072
1413749548 2240348 -18192 -18703 -19072
1413749548 2240600 -18192 -18703 -19072
1413749548 2240851 -18192 -18703 -19072
1413749549 2241110 -18192 -18703 -19072
1413749549 2241363 -18192 -18703 -19072
1413749549 2241614 -18192 -18703 -19072
1413749549 2241869 -18192 -18703 -19072
1413749550 2242124 -18192 -18703 -19072
1413749550 2242375 -18192 -18703 -19072
1413749550 2242630 -18192 -18703 -19072
1413749550 2242884 -18192 -18703 -19072
1413749551 2243141 -18192 -18703 -19072
1413749551 2243393 -18192 -18703 -19072
1413749551 2243647 -18192 -18703 -19072
1413749551 2243900 -18192 -18703 -19072
1413749552 2244154 -18192 -18703 -19072
1413749552 2244406 -18192 -18703 -19072
1413749552 2244658 -18192 -18703 -19072
1413749552 2244912 -18192 -18703 -19072
1413749553 2245168 -18192 -18703 -19072
1413749553 2245420 -18192 -18703 -19072
1413749553 2245675 -18192 -18703 -19072
1413749553 2245926 -18192 -18703 -19072
1413749554 2246179 -18192 -18703 -19072
1413749554 2246432 -18192 -18703 -19072
1413749554 2246687 -18192 -18703 -19072
1413749554 2246940 -18192 -18703 -19072
1413749555 2247191 -18192 -18703 -19072
1413749555 2247445 -18192 -18703 -19072
1413749555 2247700 -18192 -18703 -19072
1413749555 2247952 -18192 -18703 -19072
1413749556 2248203 -18192 -18703 -19072
1413749556 2248456 -18192 -18703 -19072
1413749556 2248711 -18192 -18703 -19072
1413749556 2248966 -18192 -18703 -19072
1413749557 2249217 -18192 -18703 -19072
1413749557 2249468 -18192 -18703 -19072
1413749557 2249721 -18192 -18703 -19072
1413749557 2249976 -18192 -18703 -19072
1413749558 2250237 -18192 -18703 -19072
1413749558 2250490 -18192 -18703 -19072
1413749558 2250743 -18192 -18703 -19072
1413749558 2250994 -18192 -18703 -19072
1413749559 2251245 -18192 -18703 -19072
1413749559 2251501 -18192 -18703 -19072
1413749559 2251759 -18192 -18703 -19072
1413749560 2252010 -18192 -18703 -19072
1413749560 2252261 -18192 -18703 -19072
1413749560 2252512 -18192 -18703 -19072
1413749560 2252765 -18192 -18703 -19072
1413749561 2253019 -18192 -18703 -19072
1413749561 2253273 -18192 -18703 -19072
1413749561 2253526 -18192 -18703 -19072
1413749561 2253778 -18192 -18703 -19072
1413749562 2254031 -18192 -18703 -19072
1413749562 2254282 -18192 -18703 -19072
1413749562 2254539 -18192 -18703 -19072
1413749562 2254794 -18192 -18703 -19072
1413749563 2255045 -18192 -18703 -19072
1413749563 2255296 -18192 -18703 -19072
1413749563 2255549 -18192 -18703 -19072
1413749563 2255800 -18192 -18703 -19072
1413749564 2256052 -18192 -18703 -19072
1413749564 2256305 -18192 -18703 -19072
1413749564 2256557 -18192 -18703 -19072
1413749564 2256809 -18192 -18703 -19072
1413749565 2257061 -18192 -18703 -19072
1413749565 2257312 -18192 -18703 -19072
1413749565 2257568 -18192 -18703 -19072
1413749565 2257823 -18192 -18703 -19072
1413749566 2258076 -18192 -18703 -19072
1413749566 2258332 -18192 -18703 -19072
1413749566 2258590 -18192 -18703 -19072
1413749566 2258843 -18192 -18703 -19072
1413749567 2259097 -18192 -18703 -19072
1413749567 2259349 -18192 -18703 -19072
1413749567 2259600 -18192 -18703 -19072
1413749567 2259855 -18192 -18703 -19072
1413749568 2260107 -18192 -18703 -19072
1413749568 2260358 -18192 -18703 -19072
1413749568 2260611 -18192 -18703 -19072
1413749568 2260865 -18192 -18703 -19072
1413749569 2261118 -18192 -18703 -19072
1413749569 2261371 -18192 -18703 -19072
1413749569 2261625 -18192 -18703 -19072
1413749569 2261878 -18192 -18703 -19072
1413749570 2262131 -18192 -18703 -19072
1413749570 2262385 -18192 -18703 -19072
1413749570 2262640 -18192 -18703 -19072
1413749570 2262893 -18192 -18703 -19072
1413749571 2263148 -18192 -18703 -19072
1413749571 2263403 -18192 -18703 -19072
1413749571 2263655 -18192 -18703 -19072
1413749571 2263906 -18192 -18703 -19072
1413749572 2264159 -18192 -18703 -19072
1413749572 2264410 -18192 -18703 -19072
1413749572 2264665 -18192 -18703 -19072
1413749572 2264923 -18192 -18703 -19072
1413749573 2265178 -18192 -18703 -19072
1413749573 2265430 -18192 -18703 -19072
1413749573 2265682 -18192 -18703 -19072
1413749573 2265936 -18192 -18703 -19072
1413749574 2266189 -18192 -18703 -19072
1413749574 2266441 -18192 -18703 -19072
1413749574 2266695 -18192 -18703 -19072
1413749574 2266947 -18192 -18703 -19072
1413749575 2267198 -18192 -18703 -19072
1413749575 2267451 -18192 -18703 -19072
1413749575 2267703 -18192 -18703 -19072
1413749575 2267956 -18192 -18703 -19072
1413749576 2268208 -18192 -18703 -19072
1413749576 2268463 -18192 -18703 -19072
1413749576 2268717 -18192 -18703 -19072
1413749576 2268969 -18192 -18703 -19072
1413749577 2269223 -18192 -18703 -19072
1413749577 2269481 -18192 -18703 -19072
1413749577 2269735 -18192 -18703 -19072
1413749577 2269989 -18192 -18703 -19072
1413749578 2270244 -18192 -18703 -19072
1413749578 2270498 -18192 -18703 -19072
1413749578 2270751 -18192 -18703 -19072
1413749579 2271003 -18192 -18703 -19072
1413749579 2271259 -18192 -18703 -19072
1413749579 2271511 -18192 -18703 -19072
1413749579 2271763 -18192 -18703 -19072
1413749580 2272018 -18192 -18703 -19072
1413749580 2272270 -18192 -18703 -19072
1413749580 2272525 -18192 -18703 -19072
1413749580 2272776 -18192 -18703 -19072
1413749581 2273031 -18192 -18703 -19072
1413749581 2273289 -18192 -18703 -19072
1413749581 2273544 -18192 -18703 -19072
1413749581 2273797 -18192 -18703 -19072
1413749582 2274052 -18192 -18703 -19072
1413749582 2274306 -18192 -18703 -19072
1413749582 2274560 -18192 -18703 -19072
1413749582 2274815 -18192 -18703 -19072
1413749583 2275070 -18192 -18703 -19072
1413749583 2275325 -18192 -18703 -19072
1413749583 2275579 -18192 -18703 -19072
1413749583 2275834 -18192 -18703 -19072
1413749584 2276085 -18192 -18703 -19072
1413749584 2276337 -18192 -18703 -19072
1413749584 2276591 -18192 -18703 -19072
1413749584 2276843 -18192 -18703 -19072
1413749585 2277096 -18192 -18703 -19072
1413749585 2277351 -18192 -18703 -19072
1413749585 2277606 -18192 -18703 -19072
1413749585 2277858 -18192 -18703 -19072
1413749586 2278110 -18192 -18703 -19072
1413749586 2278364 -18192 -18703 -19072
1413749586 2278619 -18192 -18703 -19072
1413749586 2278872 -18192 -18703 -19072
1413749587 2279127 -18192 -18703 -19072
1413749587 2279380 -18192 -18703 -19072
1413749587 2279632 -18192 -18703 -19072
1413749587 2279887 -18192 -18703 -19072
1413749588 2280139 -18192 -18703 -19072
1413749588 2280391 -18192 -18703 -19072
1413749588 2280646 -18192 -18703 -19072
1413749588 2280900 -18192 -18703 -19072
1413749589 2281153 -18192 -18703 -19072
1413749589 2281405 -18192 -18703 -19072
1413749589 2281658 -18192 -18703 -19072
1413749589 2281910 -18192 -18703 -19072
1413749590 2282165 -18192 -18703 -19072
1413749590 2282417 -18192 -18703 -19072
1413749590 2282672 -18192 -18703 -19072
1413749590 2282925 -18192 -18703 -19072
1413749591 2283179 -18192 -18703 -19072
1413749591 2283431 -18192 -18703 -19072
1413749591 2283682 -18192 -18703 -19072
1413749591 2283937 -18192 -18703 -19072
1413749592 2284190 -18192 -18703 -19072
1413749592 2284446 -18192 -18703 -19072
1413749592 2284701 -18192 -18703 -19072
1413749592 2284953 -18192 -18703 -19072
1413749593 2285207 -18192 -18703 -19072
1413749593 2285459 -18192 -18703 -19072
1413749593 2285712 -18192 -18703 -19072
1413749593 2285966 -18192 -18703 -19072
1413749594 2286218 -18192 -18703 -19072
1413749594 2286473 -18192 -18703 -19072
1413749594 2286724 -18192 -18703 -19072
1413749594 2286977 -18192 -18703 -19072
1413749595 2287231 -18192 -18703 -19072
1413749595 2287484 -18192 -18703 -19072
1413749595 2287736 -18192 -18703 -19072
1413749595 2287990 -18192 -18703 -19072
1413749596 2288243 -18192 -18703 -19072
1413749596 2288495 -18192 -18703 -19072
1413749596 2288750 -18192 -18703 -19072
1413749597 2289001 -18192 -18703 -19072
1413749597 2289253 -18192 -18703 -19072
1413749597 2289505 -18192 -18703 -19072
1413749597 2289760 -18192 -18703 -19072
1413749598 2290017 -18192 -18703 -19072
