1413747310 utime volts24 volts12 gappos gapmotor BSChKill MotCont MotPreC ArrCont ArrPreC GapD1 GapIN1 GapIN2 ArrayA ArrayB ArrayC Estop Thren
1413747633 325785 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747634 326786 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747635 327790 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747636 328804 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747637 329808 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747638 330809 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747639 331819 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747640 332821 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747641 333829 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747642 334835 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747643 335840 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747644 336844 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747645 337845 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747646 338847 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747647 339852 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747648 340856 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747649 341860 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747650 342867 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747651 343870 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747652 344873 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747653 345878 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747654 346881 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747655 347884 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747656 348892 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747657 349895 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747658 350901 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747659 351910 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747660 352914 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747661 353920 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747662 354932 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747663 355938 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747664 356944 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747665 357950 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747666 358957 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747667 359965 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747668 360968 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747669 361974 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747670 362980 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747671 363982 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747672 364983 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747673 365992 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747674 366994 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747675 367996 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747677 369003 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747678 370006 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747679 371013 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747680 372014 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747681 373019 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747682 374028 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747683 375034 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747684 376035 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747685 377042 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747686 378047 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747687 379051 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747688 380056 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747689 381061 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747690 382062 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747691 383065 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747692 384066 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747693 385076 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747694 386084 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747695 387091 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747696 388099 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747697 389102 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747698 390116 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747699 391123 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747700 392127 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747701 393128 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747702 394139 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747703 395146 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747704 396147 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747705 397150 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747706 398155 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747707 399158 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747708 400162 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747709 401166 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747710 402171 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747711 403172 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747712 404179 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747713 405185 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747714 406192 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747715 407196 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747716 408197 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747717 409200 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747718 410201 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747719 411204 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747720 412214 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747721 413222 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747722 414223 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747723 415226 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747724 416232 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747725 417234 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747726 418235 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747727 419236 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747728 420242 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747729 421250 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747730 422256 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747731 423262 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747732 424274 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747733 425276 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747734 426280 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747735 427284 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747736 428295 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747737 429297 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747738 430301 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747739 431303 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747740 432308 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747741 433313 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747742 434314 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747743 435317 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747744 436325 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747745 437332 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747746 438338 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747747 439345 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747748 440348 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747749 441354 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747750 442357 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747751 443359 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747752 444364 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747753 445366 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747754 446371 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747755 447377 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747756 448381 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747757 449389 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747758 450390 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747759 451397 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747760 452398 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747761 453402 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747762 454405 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747763 455410 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747764 456418 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747765 457425 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747766 458429 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747767 459437 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747768 460441 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747769 461445 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747770 462454 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747771 463458 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747772 464466 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747773 465473 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747774 466475 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747775 467483 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747776 468489 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747777 469492 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747778 470493 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747779 471500 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747780 472506 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747781 473514 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747782 474515 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747783 475517 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747784 476520 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747785 477526 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747786 478532 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747787 479538 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747788 480540 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747789 481541 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747790 482550 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747791 483554 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747792 484561 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747793 485566 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747794 486570 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747795 487578 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747796 488581 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747797 489590 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747798 490593 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747799 491598 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747800 492601 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747801 493606 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747802 494614 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747803 495619 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747804 496625 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747805 497626 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747806 498627 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747807 499628 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747808 500632 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747809 501634 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747810 502639 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747811 503643 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747812 504648 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747813 505650 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747814 506652 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747815 507657 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747816 508661 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747817 509665 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747818 510669 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747819 511673 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747820 512676 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747821 513684 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747822 514685 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747823 515690 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747824 516693 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747825 517694 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747826 518698 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747827 519706 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747828 520707 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747829 521711 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747830 522713 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747831 523718 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747832 524722 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747833 525727 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747834 526731 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747835 527732 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747836 528734 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747837 529740 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747838 530744 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747839 531746 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747840 532747 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747841 533752 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747842 534757 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747843 535759 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747844 536760 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747845 537766 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747846 538771 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747847 539776 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747848 540781 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747849 541785 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747850 542789 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747851 543792 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747852 544797 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747853 545798 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747854 546801 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747855 547803 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747856 548805 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747857 549807 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747858 550808 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747859 551812 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747860 552817 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747861 553820 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747862 554823 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747863 555824 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747864 556829 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747865 557834 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747866 558838 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747867 559839 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747868 560846 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747869 561848 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747870 562849 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747871 563853 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747872 564880 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747873 565888 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747874 566891 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747875 567897 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747876 568899 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747877 569905 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747878 570910 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747879 571912 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747880 572917 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747881 573922 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747882 574924 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747883 575926 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747884 576928 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747885 577934 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747886 578938 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747887 579939 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747888 580942 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747889 581948 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747890 582955 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747891 583960 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747892 584964 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747893 585966 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747894 586982 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747895 587986 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747896 588988 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747897 589992 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747898 590995 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747899 591996 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747901 593000 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747902 594004 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747903 595006 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747904 596013 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747905 597044 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747906 598054 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747907 599056 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747908 600058 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747909 601063 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747910 602070 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747911 603072 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747912 604077 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747913 605081 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747914 606085 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747915 607086 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747916 608090 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747917 609091 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747918 610094 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747919 611095 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747920 612103 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747921 613107 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747922 614114 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747923 615116 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747924 616122 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747925 617123 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747926 618124 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747927 619127 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747928 620134 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747929 621136 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747930 622144 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747931 623145 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747932 624151 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747933 625152 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747934 626159 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747935 627161 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747936 628165 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747937 629166 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747938 630169 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747939 631175 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747940 632178 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747941 633190 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747942 634192 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747943 635195 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747944 636197 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747945 637203 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747946 638206 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747947 639211 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747948 640212 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747949 641219 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747950 642222 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747951 643227 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747952 644237 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747953 645239 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747954 646241 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747955 647242 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747956 648245 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747957 649252 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747958 650253 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747959 651258 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747960 652262 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747961 653266 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747962 654273 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747963 655274 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413747964 656278 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413747965 657281 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
