1413747310 utime cmd  I(cA)    SOC   stat  on mea bal  tr  yr  mo  dy  hr  mn sc   ti
1413753418 6110240 99 150 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753419 6111246 99 150 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753420 6112250 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753421 6113252 99 150 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753422 6114257 99 150 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753423 6115262 99 150 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753424 6116272 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753425 6117274 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753426 6118283 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753427 6119286 99 150 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753428 6120293 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753429 6121300 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753430 6122305 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753431 6123309 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753432 6124314 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753433 6125318 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753434 6126321 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753435 6127326 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753436 6128332 99 150 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753437 6129334 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753438 6130340 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753439 6131344 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753440 6132353 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753441 6133359 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753442 6134361 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753443 6135363 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753444 6136368 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753445 6137369 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753446 6138373 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753447 6139378 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753448 6140383 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753449 6141391 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753450 6142397 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753451 6143410 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753452 6144414 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753453 6145415 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753454 6146422 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753455 6147428 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753456 6148437 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753457 6149439 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753458 6150444 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753459 6151461 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753460 6152463 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753461 6153467 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753462 6154470 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753463 6155472 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753464 6156473 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753465 6157480 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753466 6158487 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753467 6159488 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753468 6160495 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753469 6161503 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753470 6162508 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753471 6163514 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753472 6164520 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753473 6165527 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753474 6166529 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753475 6167530 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753476 6168536 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753477 6169541 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753478 6170545 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753479 6171554 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753480 6172556 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753481 6173564 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753482 6174571 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753483 6175575 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753484 6176576 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753485 6177580 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753486 6178581 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753487 6179588 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753488 6180592 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753489 6181598 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753490 6182605 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753491 6183612 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753492 6184622 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753493 6185626 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753494 6186631 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753495 6187636 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753496 6188643 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753497 6189649 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753498 6190654 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753499 6191657 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753500 6192660 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753501 6193665 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753502 6194668 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753503 6195672 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753504 6196689 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753505 6197694 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753506 6198701 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753507 6199705 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753508 6200712 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753509 6201714 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753510 6202722 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753511 6203725 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753512 6204729 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753513 6205737 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753514 6206744 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753515 6207750 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753516 6208751 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753517 6209759 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753518 6210768 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753519 6211775 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753520 6212781 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753521 6213784 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753522 6214787 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753523 6215793 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753524 6216795 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753525 6217802 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753526 6218809 99 137 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753527 6219813 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753528 6220819 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753529 6221821 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753530 6222826 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753531 6223833 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753532 6224838 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753533 6225843 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753534 6226844 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753535 6227848 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753536 6228850 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753537 6229854 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753538 6230860 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753539 6231879 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753540 6232889 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753541 6233891 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753542 6234893 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753543 6235896 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753544 6236901 99 137 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753545 6237909 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753546 6238916 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753547 6239921 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753548 6240922 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753549 6241933 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753550 6242934 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753551 6243936 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753552 6244938 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753553 6245941 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753554 6246942 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753555 6247947 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753556 6248952 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753557 6249962 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753558 6250963 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753559 6251973 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753560 6252974 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753561 6253979 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753562 6254983 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753563 6255992 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753564 6256998 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753566 6258002 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753567 6259005 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753568 6260008 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753569 6261015 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753570 6262018 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753571 6263019 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753572 6264024 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753573 6265025 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753574 6266032 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753575 6267035 99 140 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753576 6268036 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753577 6269041 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753578 6270045 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753579 6271050 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753580 6272057 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753581 6273061 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753582 6274063 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753583 6275074 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753584 6276081 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753585 6277088 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753586 6278093 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753587 6279094 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753588 6280097 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753589 6281099 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753590 6282100 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753591 6283102 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753592 6284108 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753593 6285111 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753594 6286115 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753595 6287121 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753596 6288125 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753597 6289127 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753598 6290132 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753599 6291134 99 142 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753600 6292137 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753601 6293139 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753602 6294142 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753603 6295145 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753604 6296149 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753605 6297153 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753606 6298160 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753607 6299161 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753608 6300165 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753609 6301169 99 145 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753610 6302173 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753611 6303175 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753612 6304182 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753613 6305185 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753614 6306193 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753615 6307197 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753616 6308200 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753617 6309202 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753618 6310207 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753619 6311210 99 150 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753620 6312214 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753621 6313218 99 150 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753622 6314224 99 147 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753623 6315225 99 150 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753624 6316226 99 150 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753625 6317230 99 150 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753626 6318234 99 150 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753627 6319235 99 152 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753628 6320237 99 150 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753629 6321241 99 152 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753630 6322245 99 150 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753631 6323248 99 152 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753632 6324260 99 155 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753633 6325264 99 155 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753634 6326267 99 155 74 2 1 0 0 0 0 0 0 0 0 0 0
1413753635 6327269 99 155 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753636 6328272 99 155 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753637 6329277 99 157 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753638 6330282 99 157 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753639 6331289 99 160 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753640 6332291 99 160 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753641 6333294 99 160 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753642 6334303 99 162 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753643 6335311 99 157 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753644 6336314 99 162 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753645 6337318 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753646 6338321 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753647 6339327 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753648 6340336 99 162 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753649 6341341 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753650 6342347 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753651 6343354 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753652 6344362 99 162 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753653 6345365 99 162 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753654 6346372 99 162 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753655 6347377 99 160 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753656 6348384 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753657 6349388 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753658 6350390 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753659 6351393 99 170 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753660 6352397 99 172 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753661 6353399 99 175 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753662 6354407 99 177 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753663 6355413 99 180 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753664 6356417 99 182 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753665 6357427 99 187 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753666 6358428 99 190 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753667 6359432 99 192 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753668 6360435 99 190 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753669 6361442 99 187 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753670 6362446 99 190 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753671 6363453 99 187 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753672 6364455 99 187 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753673 6365457 99 185 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753674 6366459 99 182 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753675 6367465 99 175 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753676 6368466 99 175 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753677 6369472 99 175 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753678 6370478 99 172 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753679 6371485 99 172 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753680 6372489 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753681 6373492 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753682 6374498 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753683 6375504 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753684 6376510 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753685 6377514 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753686 6378519 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753687 6379526 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753688 6380534 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753689 6381539 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753690 6382540 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753691 6383542 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753692 6384545 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753693 6385554 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753694 6386561 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753695 6387571 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753696 6388577 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753697 6389585 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753698 6390588 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753699 6391594 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753700 6392599 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753701 6393604 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753702 6394607 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753703 6395611 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753704 6396620 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753705 6397625 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753706 6398629 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753707 6399630 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753708 6400636 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753709 6401642 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753710 6402645 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753711 6403649 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753712 6404654 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753713 6405661 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753714 6406668 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753715 6407673 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753716 6408674 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753717 6409680 99 165 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753718 6410686 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753719 6411694 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753720 6412703 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753721 6413705 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753722 6414710 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753723 6415713 99 170 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753724 6416717 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753725 6417721 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753726 6418727 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753727 6419732 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753728 6420739 99 167 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753729 6421745 99 170 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753730 6422751 99 172 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753731 6423755 99 172 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753732 6424760 99 170 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753733 6425763 99 170 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753734 6426764 99 170 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753735 6427770 99 170 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753736 6428775 99 170 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753737 6429778 99 175 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753738 6430783 99 172 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753739 6431790 99 172 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753740 6432797 99 177 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753741 6433803 99 182 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753742 6434808 99 185 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753743 6435817 99 182 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753744 6436818 99 195 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753745 6437826 99 195 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753746 6438830 99 200 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753747 6439832 99 202 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753748 6440836 99 205 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753749 6441842 99 207 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753750 6442851 99 207 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753751 6443859 99 212 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753752 6444860 99 212 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753753 6445863 99 215 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753754 6446864 99 217 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753755 6447870 99 222 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753756 6448877 99 222 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753757 6449882 99 227 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753758 6450883 99 227 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753759 6451885 99 227 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753760 6452888 99 230 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753761 6453890 99 235 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753762 6454892 99 237 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753763 6455894 99 235 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753764 6456900 99 237 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753765 6457910 99 240 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753766 6458913 99 240 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753767 6459918 99 245 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753768 6460924 99 247 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753769 6461925 99 247 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753770 6462931 99 250 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753771 6463937 99 250 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753772 6464941 99 255 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753773 6465948 99 260 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753774 6466953 99 260 75 2 1 0 0 0 0 0 0 0 0 0 0
1413753775 6467958 99 265 75 2 1 0 0 0 0 0 0 0 0 0 0
