1413741615 utime T(cK) I(cA) V(mV) V_sup(mV) Stat T(cK) I(cA) V(mV) V_sup(mV) Stat
1413746111 4497066 29835 -95 12555 0 1 29835 -95 8235 77 1
1413746112 4498071 29835 -95 12555 0 1 29835 -95 8235 66 1
1413746113 4499076 29835 -95 12555 0 1 29835 -95 8235 77 1
1413746114 4500078 29835 -95 12555 0 1 29835 -95 8235 66 1
1413746115 4501083 29835 -95 12550 0 1 29835 -95 8235 77 1
1413746116 4502088 29835 -93 12550 0 1 29835 -95 8235 66 1
1413746117 4503090 29835 -95 12550 0 1 29835 -95 8235 77 1
1413746118 4504093 29835 -93 12550 0 1 29835 -93 8235 77 1
1413746119 4505094 29835 -93 12550 0 1 29835 -93 8235 66 1
1413746120 4506098 29835 -95 12550 0 1 29835 -95 8235 77 1
1413746121 4507099 29835 -95 12550 0 1 29835 -93 8235 77 1
1413746122 4508104 29835 -95 12550 0 1 29835 -95 8235 77 1
1413746123 4509111 29835 -95 12550 0 1 29835 -95 8235 77 1
1413746124 4510115 29835 -95 12550 0 1 29835 -95 8235 77 1
1413746125 4511119 29835 -95 12550 0 1 29835 -93 8235 77 1
1413746126 4512123 29835 -93 12550 0 1 29835 -95 8235 66 1
1413746127 4513127 29835 -95 12550 0 1 29835 -95 8235 77 1
1413746128 4514130 29835 -95 12545 0 1 29835 -95 8235 66 1
1413746129 4515134 29835 -95 12545 0 1 29835 -95 8235 77 1
1413746130 4516142 29835 -93 12545 0 1 29835 -95 8235 77 1
1413746131 4517147 29835 -93 12545 0 1 29835 -95 8235 66 1
1413746132 4518151 29835 -95 12545 0 1 29835 -93 8235 77 1
1413746133 4519154 29835 -93 12545 0 1 29835 -93 8235 77 1
1413746134 4520156 29835 -93 12545 0 1 29835 -95 8235 66 1
1413746135 4521160 29835 -95 12545 0 1 29835 -95 8235 66 1
1413746136 4522165 29835 -93 12545 0 1 29835 -95 8235 77 1
1413746137 4523170 29835 -95 12545 0 1 29835 -95 8235 77 1
1413746138 4524171 29835 -95 12545 0 1 29835 -95 8235 77 1
1413746139 4525172 29835 -93 12540 0 1 29835 -95 8235 77 1
1413746140 4526176 29835 -93 12545 0 1 29835 -95 8235 77 1
1413746141 4527181 29835 -95 12540 0 1 29835 -95 8235 66 1
1413746142 4528185 29835 -95 12540 0 1 29835 -95 8235 77 1
1413746143 4529189 29835 -95 12540 0 1 29835 -95 8230 66 1
1413746144 4530193 29835 -95 12540 0 1 29835 -95 8235 66 1
1413746145 4531194 29835 -95 12540 0 1 29835 -95 8235 77 1
1413746146 4532196 29835 -95 12540 0 1 29835 -95 8235 77 1
1413746147 4533197 29835 -95 12540 0 1 29835 -95 8235 66 1
1413746148 4534201 29835 -93 12540 0 1 29835 -95 8235 66 1
1413746149 4535206 29835 -93 12540 0 1 29835 -95 8235 66 1
1413746150 4536207 29835 -93 12535 0 1 29835 -95 8230 77 1
1413746151 4537209 29835 -95 12535 0 1 29835 -95 8230 77 1
1413746152 4538214 29835 -95 12535 0 1 29835 -95 8235 66 1
1413746153 4539218 29835 -95 12535 0 1 29835 -95 8235 66 1
1413746154 4540222 29835 -95 12535 0 1 29835 -95 8235 77 1
1413746155 4541227 29835 -93 12535 0 1 29835 -95 8235 77 1
1413746156 4542228 29835 -93 12535 0 1 29835 -95 8235 66 1
1413746157 4543233 29835 -95 12530 0 1 29835 -95 8230 77 1
1413746158 4544237 29835 -93 12530 0 1 29835 -95 8230 66 1
1413746159 4545239 29835 -95 12530 0 1 29835 -95 8235 66 1
1413746160 4546240 29835 -93 12530 0 1 29835 -93 8230 77 1
1413746161 4547243 29835 -95 12530 0 1 29835 -95 8230 77 1
1413746162 4548244 29835 -93 12530 0 1 29835 -93 8230 66 1
1413746163 4549245 29835 -93 12530 0 1 29835 -93 8230 77 1
1413746164 4550249 29835 -93 12530 0 1 29835 -93 8230 66 1
1413746165 4551250 29835 -95 12525 0 1 29835 -95 8230 66 1
1413746166 4552255 29835 -93 12530 0 1 29835 -93 8230 77 1
1413746167 4553256 29835 -95 12525 0 1 29835 -95 8230 77 1
1413746168 4554259 29835 -93 12525 0 1 29835 -95 8230 77 1
1413746169 4555260 29835 -93 12525 0 1 29835 -95 8230 77 1
1413746170 4556265 29835 -95 12525 0 1 29835 -95 8230 77 1
1413746171 4557269 29835 -95 12525 0 1 29835 -93 8230 77 1
1413746172 4558271 29835 -93 12525 0 1 29835 -93 8230 66 1
1413746173 4559274 29835 -93 12520 0 1 29835 -95 8230 66 1
1413746174 4560275 29835 -95 12520 0 1 29835 -95 8230 66 1
1413746175 4561276 29835 -93 12520 0 1 29835 -95 8230 66 1
1413746176 4562281 29835 -95 12520 0 1 29835 -95 8230 66 1
1413746177 4563284 29835 -95 12520 0 1 29835 -95 8230 77 1
1413746178 4564289 29835 -93 12520 0 1 29835 -95 8230 66 1
1413746179 4565290 29835 -95 12515 0 1 29835 -95 8230 77 1
1413746180 4566295 29835 -93 12515 0 1 29835 -93 8230 77 1
1413746181 4567300 29835 -95 12515 0 1 29835 -95 8230 66 1
1413746182 4568303 29835 -93 12515 0 1 29835 -95 8230 66 1
1413746183 4569307 29835 -93 12515 0 1 29835 -95 8230 77 1
1413746184 4570311 29835 -95 12515 0 1 29835 -95 8230 77 1
1413746185 4571316 29835 -93 12515 0 1 29835 -95 8230 77 1
1413746186 4572320 29835 -93 12510 0 1 29835 -93 8230 77 1
1413746187 4573322 29835 -93 12510 0 1 29835 -95 8230 66 1
1413746188 4574326 29880 -95 12510 0 1 29835 -95 8230 66 1
1413746189 4575331 29835 -95 12510 0 1 29835 -95 8230 66 1
1413746190 4576332 29835 -95 12505 0 1 29835 -95 8230 66 1
1413746191 4577335 29835 -95 12505 0 1 29835 -95 8230 66 1
1413746192 4578340 29835 -93 12505 0 1 29835 -93 8230 77 1
1413746193 4579345 29835 -95 12505 0 1 29835 -95 8230 77 1
1413746194 4580348 29835 -93 12505 0 1 29835 -93 8230 66 1
1413746195 4581349 29835 -93 12500 0 1 29835 -93 8230 66 1
1413746196 4582354 29835 -93 12500 0 1 29835 -95 8230 77 1
1413746197 4583356 29835 -93 12500 0 1 29835 -93 8230 66 1
1413746198 4584357 29835 -93 12500 0 1 29835 -93 8230 77 1
1413746199 4585363 29835 -93 12500 0 1 29835 -93 8230 77 1
1413746200 4586365 29835 -93 12495 0 1 29835 -93 8230 77 1
1413746201 4587370 29835 -93 12495 0 1 29835 -93 8230 66 1
1413746202 4588373 29835 -93 12495 0 1 29835 -93 8230 77 1
1413746203 4589374 29835 -93 12490 0 1 29835 -93 8230 66 1
1413746204 4590381 29835 -93 12490 0 1 29835 -93 8230 66 1
1413746205 4591386 29835 -93 12490 0 1 29835 -93 8230 77 1
1413746206 4592390 29835 -93 12490 0 1 29835 -93 8230 77 1
1413746207 4593398 29835 -93 12485 0 1 29835 -93 8230 66 1
1413746208 4594404 29835 -95 12485 0 1 29835 -95 8230 77 1
1413746209 4595410 29835 -95 12485 0 1 29835 -95 8225 77 1
1413746210 4596415 29835 -93 12480 0 1 29835 -93 8230 66 1
1413746211 4597416 29835 -93 12480 0 1 29835 -93 8230 66 1
1413746212 4598418 29835 -93 12480 0 1 29835 -93 8230 66 1
1413746213 4599422 29835 -95 12480 0 1 29835 -95 8230 77 1
1413746214 4600423 29835 -93 12475 0 1 29835 -95 8230 77 1
1413746215 4601424 29835 -93 12475 0 1 29835 -93 8230 77 1
1413746216 4602425 29880 -93 12470 0 1 29835 -93 8230 66 1
1413746217 4603427 29835 -93 12470 0 1 29835 -95 8230 77 1
1413746218 4604439 29835 -93 12465 0 1 29835 -93 8230 77 1
1413746219 4605441 29835 -93 12465 0 1 29835 -93 8230 66 1
1413746220 4606442 29835 -93 12465 0 1 29835 -93 8230 77 1
1413746221 4607446 29835 -93 12460 0 1 29835 -95 8230 77 1
1413746222 4608448 29835 -93 12460 0 1 29835 -95 8230 66 1
1413746223 4609449 29880 -95 12455 0 1 29835 -95 8225 66 1
1413746224 4610450 29835 -95 12455 0 1 29880 -95 8225 77 1
1413746225 4611451 29835 -93 12450 0 1 29835 -93 8230 66 1
1413746226 4612454 29835 -93 12450 0 1 29835 -93 8230 66 1
1413746227 4613459 29835 -93 12445 0 1 29835 -95 8230 77 1
1413746228 4614461 29835 -93 12445 0 1 29835 -93 8230 66 1
1413746229 4615467 29835 -93 12440 0 1 29835 -93 8230 77 1
1413746230 4616468 29880 -93 12440 0 1 29835 -93 8230 77 1
1413746231 4617469 29835 -93 12435 0 1 29835 -93 8225 77 1
1413746232 4618471 29835 -95 12430 0 1 29835 -95 8225 66 1
1413746233 4619476 29835 -95 12430 0 1 29835 -93 8225 66 1
1413746234 4620477 29835 -95 12425 0 1 29835 -95 8225 77 1
1413746235 4621859 29835 -93 12420 0 1 29835 -95 8225 77 1
1413746236 4622860 29880 -93 12415 0 1 29835 -95 8225 77 1
1413746237 4623866 29835 -93 12410 0 1 29835 -95 8225 77 1
1413746238 4624870 29835 -93 12405 0 1 29835 -95 8225 66 1
1413746239 4625872 29835 -93 12400 0 1 29880 -93 8225 77 1
1413746240 4626874 29880 -95 12395 0 1 29835 -95 8225 66 1
1413746241 4627881 29835 -93 12385 0 1 29835 -95 8225 77 1
1413746242 4628886 29835 -93 12380 0 1 29835 -93 8225 77 1
1413746243 4629894 29835 -95 12375 0 1 29880 -95 8225 77 1
1413746244 4630901 29880 -95 12365 0 1 29835 -95 8225 77 1
1413746245 4631906 29835 -93 12355 0 1 29835 -95 8225 77 1
1413746246 4632907 29835 -95 12345 0 1 29835 -95 8225 77 1
1413746247 4633910 29835 -93 12335 0 1 29880 -95 8225 77 1
1413746248 4634911 29880 -95 12320 0 1 29835 -95 8225 66 1
1413746249 4635915 29835 -95 12310 0 1 29835 -95 8225 66 1
1413746250 4636933 29835 -95 12295 0 1 29835 -95 8225 77 1
1413746251 4637940 29835 -95 12275 0 1 29835 -95 8225 66 1
1413746252 4638941 29880 -95 12245 0 1 29835 -95 8225 77 1
1413746253 4639945 29835 -95 12220 0 1 29880 -95 8225 77 1
1413746254 4640953 29835 -95 12195 0 1 29835 -95 8225 77 1
1413746255 4641955 29835 -95 12170 0 1 29835 -95 8225 66 1
1413746256 4642958 29835 -95 12135 0 1 29835 -95 8225 77 1
1413746257 4643964 29835 -95 12090 0 1 29880 -95 8225 77 1
1413746258 4644972 29835 -95 12035 0 1 29835 -95 8225 77 1
1413746259 4645975 29835 -95 11995 0 1 29835 -95 8225 77 1
1413746260 4646984 29835 -96 11940 0 1 29835 -96 8220 66 1
1413746261 4647988 29835 -96 11895 0 1 29880 -96 8220 77 1
1413746262 4648995 29835 -95 11860 0 1 29880 -96 8220 77 1
1413746263 4649999 29835 -95 11835 0 1 29880 -96 8220 77 1
1413746265 4651001 29835 -95 11815 0 1 29835 -96 8220 77 1
1413746266 4652004 29835 -96 11795 0 1 29880 -96 8220 77 1
1413746267 4653010 29835 -95 11770 0 1 29835 -96 8220 77 1
1413746268 4654017 29835 -96 11735 0 1 29835 -96 8220 66 1
1413746269 4655024 29835 -96 11685 0 1 29835 -96 8220 77 1
1413746270 4656031 29835 -96 11630 0 1 29835 -96 8220 66 1
1413746271 4657035 29835 -98 11510 0 1 29835 -98 8220 66 1
1413746272 4658042 29835 -96 11330 0 1 29835 -98 8220 77 1
1413746273 4659050 29835 -96 11355 0 1 29835 -96 8220 77 1
1413746274 4660054 29835 -96 11355 0 1 29880 -98 8220 77 1
1413746275 4661055 29835 -96 11355 0 1 29835 -96 8215 77 1
1413746276 4662062 29835 -96 11355 0 1 29880 -98 8220 77 1
1413746277 4663068 29835 -96 11355 0 1 29835 -98 8220 77 1
1413746278 4664072 29835 -98 11350 0 1 29880 -98 8215 77 1
1413746279 4665074 29835 -98 11350 0 1 29835 -98 8215 77 1
1413746280 4666078 29835 -98 11340 0 1 29835 -98 8215 77 1
1413746281 4667082 29835 -96 11335 0 1 29880 -98 8215 66 1
1413746282 4668083 29835 -96 11320 0 1 29880 -98 8215 77 1
1413746283 4669089 29835 -98 11305 0 1 29880 -98 8215 66 1
1413746284 4670093 29835 -98 11290 0 1 29835 -98 8215 66 1
1413746285 4671102 29835 -98 11270 0 1 29880 -98 8215 66 1
1413746286 4672105 29835 -98 11255 0 1 29880 -98 8215 77 1
1413746287 4673111 29835 -98 11235 0 1 29880 -98 8215 77 1
1413746288 4674114 29835 -98 11225 0 1 29880 -98 8215 77 1
1413746289 4675121 29835 -98 11210 0 1 29835 -98 8215 77 1
1413746290 4676126 29835 -98 11205 0 1 29880 -98 8215 66 1
1413746291 4677130 29835 -98 11200 0 1 29880 -98 8215 77 1
1413746292 4678135 29835 -98 11200 0 1 29880 -98 8215 77 1
1413746293 4679137 29835 -98 11200 0 1 29835 -98 8215 66 1
1413746294 4680144 29835 -98 11200 0 1 29880 -98 8215 66 1
1413746295 4681150 29835 -98 11200 0 1 29835 -98 8215 77 1
1413746296 4682156 29835 -98 11200 0 1 29880 -98 8215 77 1
1413746297 4683160 29835 -98 11200 0 1 29835 -98 8215 77 1
1413746298 4684161 29835 -98 11200 0 1 29835 -98 8215 77 1
1413746299 4685162 29835 -98 11200 0 1 29835 -98 8215 77 1
1413746300 4686166 29835 -98 11205 0 1 29880 -98 8215 77 1
1413746301 4687173 29835 -98 11205 0 1 29880 -98 8215 77 1
1413746302 4688178 29835 -98 11205 0 1 29880 -98 8215 77 1
1413746303 4689183 29835 -98 11205 0 1 29880 -98 8215 77 1
1413746304 4690186 29835 -98 11205 0 1 29880 -98 8215 77 1
1413746305 4691192 29835 -98 11205 0 1 29835 -98 8215 77 1
1413746306 4692193 29835 -98 11205 0 1 29880 -98 8215 77 1
1413746307 4693205 29835 -98 11205 0 1 29835 -98 8215 77 1
1413746308 4694206 29835 -98 11205 0 1 29880 -98 8215 77 1
1413746309 4695210 29835 -98 11205 0 1 29880 -98 8215 77 1
1413746310 4696214 29835 -98 11205 0 1 29835 -98 8215 77 1
1413746311 4697217 29835 -96 11205 0 1 29835 -98 8215 77 1
1413746312 4698223 29835 -98 11200 0 1 29880 -98 8215 66 1
1413746313 4699224 29835 -98 11205 0 1 29835 -98 8215 77 1
1413746314 4700229 29835 -98 11205 0 1 29835 -98 8215 77 1
1413746315 4701233 29835 -98 11200 0 1 29880 -98 8215 66 1
1413746316 4702235 29835 -96 11205 0 1 29880 -98 8215 77 1
1413746317 4703238 29880 -98 11200 0 1 29835 -98 8210 66 1
1413746318 4704240 29835 -98 11205 0 1 29880 -98 8215 77 1
1413746319 4705244 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746320 4706250 29835 -96 11200 0 1 29880 -98 8215 77 1
1413746321 4707254 29835 -98 11200 0 1 29880 -98 8215 66 1
1413746322 4708261 29835 -98 11200 0 1 29880 -98 8215 66 1
1413746323 4709270 29835 -98 11200 0 1 29880 -98 8210 66 1
1413746324 4710275 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746325 4711281 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746326 4712289 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746327 4713296 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746328 4714299 29835 -98 11200 0 1 29880 -98 8210 66 1
1413746329 4715306 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746330 4716307 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746331 4717309 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746332 4718310 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746333 4719312 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746334 4720314 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746335 4721319 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746336 4722325 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746337 4723327 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746338 4724328 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746339 4725329 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746340 4726334 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746341 4727339 29880 -98 11200 0 1 29835 -98 8210 77 1
1413746342 4728345 29835 -98 11200 0 1 29835 -98 8210 77 1
1413746343 4729350 29835 -98 11200 0 1 29880 -98 8210 66 1
1413746344 4730357 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746345 4731360 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746346 4732364 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746347 4733371 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746348 4734376 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746349 4735377 29880 -98 11200 0 1 29880 -98 8210 77 1
1413746350 4736378 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746351 4737379 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746352 4738381 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746353 4739388 29880 -98 11200 0 1 29880 -98 8210 77 1
1413746354 4740390 29835 -98 11200 0 1 29880 -98 8210 66 1
1413746355 4741396 29880 -98 11200 0 1 29880 -98 8210 77 1
1413746356 4742402 29880 -98 11200 0 1 29880 -98 8210 66 1
1413746357 4743407 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746358 4744413 29880 -98 11200 0 1 29880 -98 8210 77 1
1413746359 4745420 29880 -98 11200 0 1 29880 -98 8210 77 1
1413746360 4746423 29880 -98 11195 0 1 29880 -98 8210 77 1
1413746361 4747435 29880 -98 11200 0 1 29880 -98 8210 77 1
1413746362 4748438 29880 -98 11200 0 1 29880 -98 8210 77 1
1413746363 4749442 29880 -98 11200 0 1 29880 -98 8210 77 1
1413746364 4750449 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746365 4751450 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746366 4752457 29880 -98 11200 0 1 29880 -98 8210 77 1
1413746367 4753459 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746368 4754467 29880 -98 11195 0 1 29880 -98 8210 77 1
1413746369 4755471 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746370 4756477 29880 -98 11200 0 1 29880 -98 8210 77 1
1413746371 4757484 29835 -98 11195 0 1 29880 -98 8210 77 1
1413746372 4758490 29880 -98 11195 0 1 29880 -98 8210 66 1
1413746373 4759496 29835 -98 11200 0 1 29880 -98 8210 77 1
1413746374 4760502 29835 -98 11195 0 1 29880 -98 8210 77 1
1413746375 4761507 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746376 4762511 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746377 4763517 29880 -98 11195 0 1 29880 -98 8210 77 1
1413746378 4764522 29880 -98 11195 0 1 29880 -98 8210 77 1
1413746379 4765527 29835 -98 11195 0 1 29880 -98 8205 77 1
1413746380 4766533 29880 -98 11195 0 1 29880 -98 8210 77 1
1413746381 4767538 29880 -98 11195 0 1 29880 -98 8210 66 1
1413746382 4768542 29835 -98 11195 0 1 29880 -98 8205 77 1
1413746383 4769550 29835 -98 11195 0 1 29880 -98 8205 77 1
1413746384 4770556 29880 -98 11195 0 1 29880 -98 8210 77 1
1413746385 4771564 29880 -98 11195 0 1 29880 -98 8205 66 1
1413746386 4772568 29880 -98 11195 0 1 29880 -98 8205 66 1
1413746387 4773569 29880 -98 11195 0 1 29880 -98 8205 66 1
1413746388 4774572 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746389 4775579 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746390 4776581 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746391 4777582 29880 -98 11195 0 1 29880 -98 8205 66 1
1413746392 4778590 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746393 4779593 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746394 4780597 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746395 4781603 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746396 4782608 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746397 4783615 29880 -98 11195 0 1 29880 -98 8205 66 1
1413746398 4784622 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746399 4785628 29880 -98 11195 0 1 29880 -98 8205 66 1
1413746400 4786632 29880 -96 11195 0 1 29880 -98 8205 77 1
1413746401 4787638 29835 -98 11195 0 1 29880 -98 8205 77 1
1413746402 4788649 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746403 4789652 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746404 4790659 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746405 4791663 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746406 4792671 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746407 4793675 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746408 4794676 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746409 4795683 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746410 4796690 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746411 4797691 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746412 4798692 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746413 4799697 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746414 4800700 29880 -98 11195 0 1 29880 -98 8205 77 1
1413746415 4801703 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746416 4802705 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746417 4803709 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746418 4804716 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746419 4805719 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746420 4806720 29880 -98 11190 0 1 29880 -98 8205 66 1
1413746421 4807730 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746422 4808734 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746423 4809740 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746424 4810746 29880 -98 11190 0 1 29880 -98 8205 66 1
1413746425 4811752 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746426 4812753 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746427 4813755 29880 -98 11190 0 1 29880 -98 8200 77 1
1413746428 4814762 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746429 4815768 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746430 4816769 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746431 4817770 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746432 4818777 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746433 4819779 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746434 4820784 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746435 4821791 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746436 4822794 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746437 4823795 29880 -98 11190 0 1 29880 -98 8200 77 1
1413746438 4824801 29880 -98 11190 0 1 29880 -98 8205 66 1
1413746439 4825808 29880 -98 11190 0 1 29880 -98 8205 66 1
1413746440 4826813 29880 -98 11190 0 1 29880 -98 8200 77 1
1413746441 4827823 29880 -98 11190 0 1 29880 -98 8200 77 1
1413746442 4828828 29880 -98 11190 0 1 29880 -98 8200 77 1
1413746443 4829834 29880 -98 11185 0 1 29880 -98 8200 77 1
1413746444 4830839 29880 -98 11190 0 1 29880 -98 8200 77 1
1413746445 4831866 29880 -98 11190 0 1 29880 -98 8200 77 1
1413746446 4832870 29880 -98 11190 0 1 29880 -98 8200 77 1
1413746447 4833876 29880 -98 11190 0 1 29880 -98 8205 77 1
1413746448 4834881 29880 -98 11190 0 1 29880 -98 8200 77 1
1413746449 4835887 29880 -98 11190 0 1 29880 -98 8200 77 1
1413746450 4836896 29880 -110 11170 0 1 29880 -110 8180 77 1
1413746451 4837900 29880 -111 11170 0 1 29880 -111 8180 77 1
1413746452 4838901 29880 -110 11170 0 1 29880 -111 8175 77 1
1413746453 4839907 29880 -110 11170 0 1 29880 -111 8180 77 1
1413746454 4840908 29880 -110 11170 0 1 29880 -111 8180 77 1
1413746455 4841912 29880 -110 11170 0 1 29880 -111 8175 77 1
1413746456 4842916 29880 -110 11170 0 1 29880 -111 8175 77 1
1413746457 4843924 29880 -110 11170 0 1 29880 -111 8175 77 1
1413746458 4844932 29880 -98 11185 0 1 29880 -98 8200 77 1
1413746459 4845938 29880 -110 11170 0 1 29880 -110 8175 77 1
1413746460 4846945 29880 -110 11170 0 1 29880 -111 8175 77 1
1413746461 4847949 29880 -110 11170 0 1 29880 -110 8175 77 1
1413746462 4848956 29880 -110 11170 0 1 29880 -111 8175 77 1
1413746463 4849957 29880 -110 11165 0 1 29880 -111 8175 77 1
1413746464 4850959 29880 -95 11185 0 1 29880 -95 8200 77 1
1413746465 4851966 29880 -95 11185 0 1 29880 -95 8200 77 1
1413746466 4852971 29880 -95 11185 0 1 29880 -96 8205 77 1
1413746467 4853977 29880 -95 11185 0 1 29880 -95 8205 66 1
1413746468 4854980 29880 -95 11185 0 1 29880 -95 8205 77 1
1413746469 4855984 29880 -95 11185 0 1 29880 -96 8200 77 1
1413746470 4856994 29880 -95 11185 0 1 29880 -96 8200 77 1
1413746472 4858005 29880 -95 11185 0 1 29880 -96 8200 77 1
1413746473 4859012 29880 -95 11185 0 1 29880 -96 8200 77 1
1413746474 4860019 29880 -95 11185 0 1 29880 -95 8205 77 1
1413746475 4861026 29880 -95 11185 0 1 29880 -96 8200 77 1
1413746476 4862030 29880 -95 11185 0 1 29880 -95 8200 77 1
1413746477 4863031 29880 -96 11185 0 1 29880 -96 8200 77 1
