1413747310 utime  bx(uT) by(uT) bz(uT)  B(uT) ax    ay  az     A     gx   gy    gz   T(C) rate  track tilt roll
1413747310 mins  -1000 -1000 -1000     0    -2000 -2000 -2000  0   -2000  -2000 -2000 -2000  0  0  -180 -180
1413747310 maxs   1000  1000  1000    1000   2000  2000  2000 2000  2000   2000  2000  2000  37000 360 180 180
1413747310 attr     F     F     F      F      F     F    F     F     F      F     F     F     I F F F
1413749136 1828907 33.4176 26.7457 -0.369125 42.8042 -8.77035 -0.661095 3.29007 9.39046 0.145623 7.24204 -2.23605 53.0203 8 0 0 0
1413749137 1829911 33.3886 26.5185 -0.375157 42.64 -8.76506 -0.643147 3.26347 9.37498 2.30983 5.71058 -1.23622 53.0162 7 0 0 0
1413749138 1830913 33.5033 26.5994 -0.626084 42.7831 -8.76775 -0.634226 3.28937 9.38593 1.94759 7.46069 -2.50704 52.994 8 0 0 0
1413749139 1831916 33.2112 26.3777 -0.547807 42.4154 -8.77593 -0.668807 3.28737 9.39527 2.25127 8.08337 -1.58963 52.8936 7 0 0 0
1413749140 1832925 33.295 26.7689 -0.40891 42.7236 -8.7723 -0.651771 3.25215 9.37841 1.30338 7.10518 -0.716662 53.0156 9 0 0 0
1413749141 1833928 33.3407 26.3842 -0.482896 42.5202 -8.77231 -0.638301 3.25394 9.37811 1.60512 6.19876 -0.36827 52.9921 8 0 0 0
1413749142 1834934 33.2628 26.5902 0.019332 42.5847 -8.77975 -0.659977 3.21666 9.37371 0.426833 6.01059 -1.39478 53.0305 8 0 0 0
1413749143 1835939 33.6358 27.5679 -0.259947 43.4905 -8.7693 -0.659118 3.29198 9.39001 1.40261 6.89423 -0.348192 53.045 9 0 0 0
1413749144 1836946 33.4439 26.8952 -0.538618 42.9201 -8.77983 -0.652765 3.27594 9.39379 2.10298 6.54574 -1.18438 52.927 8 0 0 0
1413749145 1837953 33.3805 27.3011 -0.0285068 43.1232 -8.7656 -0.67624 3.27981 9.38351 2.07272 7.52475 -1.68328 52.9693 8 0 0 0
1413749146 1838961 33.328 26.7857 0.0400974 42.7578 -8.79197 -0.650384 3.26957 9.40276 2.27238 7.84593 -1.52368 53.0519 8 0 0 0
1413749147 1839963 33.392 26.9002 -0.371415 42.8811 -8.77964 -0.662465 3.29994 9.40268 2.65935 7.96502 -1.89912 52.9734 8 0 0 0
1413749148 1840970 33.5438 26.9009 -0.384223 42.9999 -8.7788 -0.664722 3.26464 9.38973 1.48584 7.23062 -2.21545 53.0132 7 0 0 0
1413749149 1841972 33.0899 27.0385 -0.47527 42.7346 -8.77175 -0.646714 3.28908 9.39042 2.47833 6.14387 -1.81567 52.9752 9 0 0 0
1413749150 1842978 33.7674 26.8047 -0.243508 43.1137 -8.78624 -0.644521 3.24274 9.38769 2.66682 7.18017 -2.04043 53.023 8 0 0 0
1413749151 1843982 33.3556 26.5634 -0.497124 42.6434 -8.77505 -0.645237 3.27937 9.39 2.07373 6.2682 -1.61524 52.9506 9 0 0 0
1413749152 1844989 33.039 26.798 -0.55048 42.5442 -8.77466 -0.638498 3.28798 9.39219 2.01005 6.29387 -1.66771 53.0916 8 0 0 0
1413749153 1845992 33.0903 27.0689 -0.00492427 42.7515 -8.80147 -0.65005 3.25876 9.40787 2.1679 6.25318 -2.15886 53.0127 8 0 0 0
1413749155 1847001 33.3879 26.9273 -0.0841492 42.8933 -8.7637 -0.681005 3.28509 9.38392 1.4893 6.28859 -1.69179 53.0048 9 0 0 0
1413749156 1848004 33.2845 26.6185 -0.237886 42.6199 -8.78331 -0.661362 3.27239 9.3964 1.31994 6.86719 -2.4637 52.9549 8 0 0 0
1413749157 1849012 33.1275 27.1314 -0.0810425 42.82 -8.75328 -0.655834 3.27875 9.37018 2.81159 6.87199 -0.708162 53.0424 8 0 0 0
1413749158 1850016 33.6545 26.4562 -0.71002 42.8143 -8.77796 -0.648201 3.26681 9.38854 1.69201 8.00895 -2.31014 53.0344 8 0 0 0
1413749159 1851024 33.7437 27.0871 -0.538876 43.274 -8.79691 -0.667812 3.28207 9.41294 3.15709 7.14341 -2.37686 53.1067 8 0 0 0
1413749160 1852028 33.017 26.7824 -0.508192 42.5168 -8.76645 -0.656895 3.28494 9.38472 3.00509 7.29229 -1.33718 52.9474 8 0 0 0
1413749161 1853029 33.8031 26.6186 -0.426998 43.0277 -8.76116 -0.655478 3.26166 9.37155 2.0252 6.97058 -2.11374 53.0135 8 0 0 0
1413749162 1854036 33.3167 26.9975 -0.326219 42.8833 -8.76008 -0.659082 3.29507 9.38248 1.6732 6.57891 -1.26798 53.0385 9 0 0 0
1413749163 1855038 33.8011 27.1809 -0.161318 43.3744 -8.78106 -0.666363 3.27135 9.3943 1.94495 6.72442 -0.979406 53.1045 8 0 0 0
1413749164 1856040 33.8459 26.5443 -0.44093 43.0156 -8.75876 -0.686449 3.295 9.38319 1.7869 6.84741 -1.68106 53.0542 8 0 0 0
1413749165 1857044 32.9286 26.3796 -0.391363 42.1939 -8.74185 -0.669317 3.27334 9.35856 2.32191 7.01203 -1.66598 53.1152 8 0 0 0
1413749166 1858047 33.443 26.9008 -0.337155 42.9209 -8.77133 -0.647126 3.30622 9.39607 2.27341 7.5162 -1.14708 53.0219 8 0 0 0
1413749167 1859058 33.5517 26.8597 -0.519815 42.9817 -8.75745 -0.668692 3.29876 9.382 2.16909 7.55209 -1.73448 52.9273 7 0 0 0
1413749168 1860059 33.8402 26.8112 -0.544778 43.1775 -8.77218 -0.637749 3.2678 9.38276 2.38808 7.71377 -2.12684 53.2248 8 0 0 0
1413749169 1861065 32.7892 26.4274 -0.391742 42.1152 -8.7887 -0.672725 3.32554 9.42088 0.930945 7.32696 -1.48973 53.0541 9 0 0 0
1413749170 1862067 33.2701 27.023 3.94056 43.0426 -8.76848 -0.683877 3.27924 9.38655 1.4222 6.72863 -1.5287 53.0878 7 0 0 0
1413749171 1863078 33.1817 26.5806 -0.345321 42.5167 -8.80022 -0.65994 3.31401 9.42667 2.77633 6.10932 -0.816402 52.9582 8 0 0 0
1413749172 1864086 33.3521 26.8069 -0.410582 42.7919 -8.74904 -0.647968 3.26544 9.36102 1.39188 6.71362 -2.15297 53.0861 8 0 0 0
1413749173 1865090 33.0687 26.261 -0.705301 42.2336 -8.76491 -0.649281 3.3103 9.39166 1.36854 6.18864 -1.94631 53.0631 7 0 0 0
1413749174 1866097 33.2803 27.1178 -0.00903475 42.9296 -8.78015 -0.635052 3.27186 9.39145 1.54777 5.87091 -1.00903 52.9153 7 0 0 0
1413749175 1867101 33.5463 26.31 -0.733974 42.6393 -8.76871 -0.654104 3.28501 9.38666 1.79412 6.69907 -1.62637 53.0946 7 0 0 0
1413749176 1868112 33.1535 26.8688 -0.405537 42.6761 -8.78435 -0.667604 3.27747 9.39959 1.52923 6.44211 -0.975569 53.1097 8 0 0 0
1413749177 1869118 33.3094 27.1252 -0.380754 42.9586 -8.76565 -0.63876 3.29863 9.38752 0.704898 8.11185 -2.42197 53.0167 9 0 0 0
1413749178 1870122 33.1574 27.2796 0.00733488 42.937 -8.78307 -0.656554 3.25475 9.38972 1.25814 6.19501 -2.11896 53.0533 8 0 0 0
1413749179 1871126 32.7867 26.454 -0.386287 42.1299 -8.77306 -0.642038 3.25077 9.37797 1.96856 6.22494 -2.19581 53.0731 8 0 0 0
1413749180 1872131 33.7741 26.9302 -0.282046 43.1973 -8.76734 -0.657058 3.3082 9.39373 1.54293 5.92062 -1.6935 53.0104 8 0 0 0
1413749181 1873137 33.2692 26.977 -0.0582405 42.8322 -8.77 -0.664393 3.29339 9.39153 1.7468 6.93425 -0.928361 52.9005 9 0 0 0
1413749182 1874139 33.2628 26.4995 -0.324043 42.5294 -8.75867 -0.675553 3.2892 9.38027 1.00305 7.25043 -0.647618 52.9925 8 0 0 0
1413749183 1875147 33.3441 27.0848 -0.167162 42.9586 -8.78098 -0.628643 3.26774 9.39037 1.66765 6.61148 -2.21529 52.9218 9 0 0 0
1413749184 1876151 33.3427 26.4246 -0.42478 42.5461 -8.76717 -0.662334 3.2969 9.38997 2.40418 6.40393 -2.232 52.9545 9 0 0 0
1413749185 1877154 33.5949 26.694 -0.73829 42.9154 -8.76141 -0.678062 3.28442 9.38134 1.75169 6.2754 -2.22466 53.037 9 0 0 0
1413749186 1878155 33.3802 26.7827 -0.35036 42.798 -8.7648 -0.678282 3.29595 9.38856 1.47807 7.04566 -1.43241 53.1596 8 0 0 0
1413749187 1879161 33.3232 26.6932 0.00176643 42.6961 -8.7647 -0.66182 3.28108 9.38208 2.8029 6.71586 -2.81084 53.0347 8 0 0 0
1413749188 1880164 33.2424 26.8761 0.001977 42.7479 -8.78048 -0.658461 3.272 9.39342 0.927054 8.30037 -1.85011 53.0495 9 0 0 0
1413749189 1881168 33.194 26.7037 -0.233557 42.6027 -8.77655 -0.650062 3.25731 9.38405 2.21046 7.88169 -3.04696 52.9787 7 0 0 0
1413749190 1882175 33.27 26.53 -0.204134 42.5532 -8.7597 -0.649342 3.29004 9.37968 2.20005 7.27885 -1.6515 53.1024 9 0 0 0
1413749191 1883177 33.403 26.8683 -0.359251 42.8696 -8.76374 -0.663847 3.25814 9.37333 2.60056 6.44603 -2.03038 53.1539 8 0 0 0
1413749192 1884180 33.2057 26.5093 -0.631593 42.4942 -8.77479 -0.678155 3.27662 9.39111 1.86318 7.03897 -1.65926 53.1452 8 0 0 0
1413749193 1885182 33.801 26.6078 -0.62708 43.0218 -8.7888 -0.67451 3.27357 9.40288 1.23611 7.9443 -1.50054 53.1682 9 0 0 0
1413749194 1886185 33.275 27.0957 -0.284194 42.9125 -8.75209 -0.669035 3.28322 9.37157 1.69132 6.42242 -1.31512 53.1554 8 0 0 0
1413749195 1887192 33.3399 26.6553 -0.4733 42.6881 -8.77639 -0.645911 3.24053 9.37781 2.09805 6.84059 -1.07266 53.1651 8 0 0 0
1413749196 1888198 33.0885 26.7306 -0.143667 42.537 -8.78503 -0.665523 3.273 9.39852 1.7192 6.71924 -0.784529 53.0137 8 0 0 0
1413749197 1889205 33.5012 26.6688 -0.207074 42.8206 -8.78391 -0.675751 3.2615 9.3942 2.41688 6.36317 -1.32448 53.1543 8 0 0 0
1413749198 1890210 33.6637 27.1747 -0.551964 43.2668 -8.76493 -0.652324 3.31381 9.39313 1.79968 8.17316 -0.207416 53.167 8 0 0 0
1413749199 1891217 33.6177 26.7768 -0.601053 42.9827 -8.79099 -0.638851 3.25244 9.39511 1.91523 7.08975 -2.6895 53.1331 8 0 0 0
1413749200 1892249 33.2892 26.8642 -0.231449 42.7775 -8.78089 -0.647417 3.26969 9.39223 2.07853 6.42121 -2.09765 53.1734 8 0 0 0
1413749201 1893250 33.087 26.5606 -0.375089 42.4306 -8.75918 -0.687161 3.29257 9.38278 1.57292 6.92124 -1.97109 53.1687 8 0 0 0
1413749202 1894256 33.5009 26.6104 -0.119323 42.7836 -8.77583 -0.654374 3.25702 9.38358 2.41431 6.88959 -1.82303 53.0421 7 0 0 0
1413749203 1895260 33.4326 26.4772 -0.434678 42.6494 -8.76355 -0.665037 3.25751 9.37302 1.91844 6.97498 -1.68602 53.1016 8 0 0 0
1413749204 1896271 33.3454 26.6624 -0.259354 42.695 -8.77177 -0.645953 3.26899 9.38336 2.72443 7.2851 -0.743701 53.1327 9 0 0 0
1413749205 1897279 33.536 26.9285 -0.346747 43.0107 -8.75239 -0.650687 3.31619 9.38215 1.62791 7.93865 -2.19182 53.0893 8 0 0 0
1413749206 1898284 33.2199 27.038 -0.283918 42.8334 -8.77096 -0.64656 3.27469 9.38463 2.11905 7.2732 -2.85049 53.167 9 0 0 0
1413749207 1899285 33.213 26.7384 -0.366409 42.6401 -8.78113 -0.638493 3.29043 9.39909 2.43049 7.04158 -1.8232 53.1638 8 0 0 0
1413749208 1900293 33.2266 26.643 -0.275393 42.5903 -8.78678 -0.662625 3.29692 9.40831 1.55488 6.14058 -0.778909 53.2113 9 0 0 0
1413749209 1901301 33.2899 26.6389 -0.168656 42.6366 -8.77734 -0.638906 3.2763 9.39063 2.17157 6.81397 -0.999699 53.1942 9 0 0 0
1413749210 1902305 33.3946 26.8831 -0.304631 42.8719 -8.78022 -0.646324 3.26656 9.39044 1.82266 7.02098 -1.26042 53.1658 9 0 0 0
1413749211 1903307 33.6168 27.3045 -0.0620894 43.3085 -8.78607 -0.655796 3.29361 9.40601 1.67521 6.48781 -1.47307 53.1326 8 0 0 0
1413749212 1904308 33.5583 27.1654 0.00522393 43.1754 -8.76612 -0.665329 3.29165 9.38736 1.36008 7.13805 -1.18534 53.1533 9 0 0 0
1413749213 1905316 33.0725 26.9897 -0.137538 42.6879 -8.78235 -0.667343 3.29886 9.40519 1.60791 6.81144 -1.25128 53.1388 9 0 0 0
1413749214 1906317 33.6613 27.3631 -0.812253 43.3876 -8.79134 -0.66898 3.2987 9.41364 2.12125 7.35289 -1.10135 53.1864 7 0 0 0
1413749215 1907320 33.4516 27.0319 -0.332729 43.0098 -8.75742 -0.662105 3.28268 9.37586 2.06649 7.04319 -2.27111 53.104 8 0 0 0
1413749216 1908326 33.2566 26.3824 -0.513921 42.4534 -8.78714 -0.660248 3.26176 9.39621 1.77461 7.57482 -1.33462 53.1908 7 0 0 0
1413749217 1909327 33.4363 27.2702 0.0369271 43.1468 -8.77554 -0.659485 3.29717 9.39768 2.02746 6.65373 -2.41922 53.1397 7 0 0 0
1413749218 1910331 33.5113 26.7498 -0.45601 42.8809 -8.7844 -0.651747 3.27645 9.39817 0.845313 7.5423 -1.53128 53.0646 7 0 0 0
1413749219 1911339 33.1081 26.6984 -0.358622 42.5332 -8.77792 -0.659665 3.25317 9.38458 3.04895 6.55746 -1.26324 53.2063 6 0 0 0
1413749220 1912343 33.1678 26.6749 -0.0383375 42.5636 -8.7772 -0.684054 3.29114 9.39887 2.68311 5.88006 -1.6785 53.1412 8 0 0 0
1413749221 1913348 33.0649 26.5689 -0.385785 42.4186 -8.76596 -0.661079 3.28068 9.38306 2.7958 7.07032 -2.04878 53.1917 7 0 0 0
1413749222 1914357 33.0689 26.3645 -0.14299 42.2926 -8.78674 -0.66075 3.27479 9.40041 0.856156 6.71149 -1.56732 53.1698 9 0 0 0
1413749223 1915359 33.3324 26.8358 -0.256571 42.7934 -8.76134 -0.642634 3.28864 9.38026 1.41954 6.80656 -1.75127 53.1978 9 0 0 0
1413749224 1916365 33.5807 26.6041 -0.655696 42.8471 -8.77588 -0.647891 3.29726 9.39722 2.8173 6.86057 -2.48211 53.0735 8 0 0 0
1413749225 1917373 33.2577 27.0101 0.132084 42.8444 -8.77094 -0.639695 3.28596 9.38808 1.87903 7.45652 -1.84795 53.1442 8 0 0 0
1413749226 1918379 33.2463 26.8639 -0.328633 42.7445 -8.76788 -0.667117 3.27982 9.38499 1.75771 7.54026 -2.17759 53.1828 8 0 0 0
1413749227 1919380 33.5097 26.7285 -0.201888 42.8644 -8.77166 -0.656977 3.28363 9.38913 2.91103 7.41928 -1.06131 53.267 8 0 0 0
1413749228 1920384 33.2645 26.4432 -0.498266 42.4973 -8.77473 -0.675336 3.29392 9.39691 1.94219 7.59108 -1.09893 53.1933 8 0 0 0
1413749229 1921389 33.7206 26.7745 -0.345466 43.059 -8.7693 -0.672068 3.28717 9.38924 0.649806 6.10724 -1.26286 53.1665 8 0 0 0
1413749230 1922394 33.2165 26.9395 -0.213426 42.7682 -8.76776 -0.677084 3.25559 9.37716 1.29441 6.91792 -0.916736 53.1412 9 0 0 0
1413749231 1923397 33.2241 26.6676 -0.17774 42.6032 -8.76582 -0.652437 3.30889 9.39223 1.70202 8.0783 -1.62759 53.2176 9 0 0 0
1413749232 1924399 33.0759 26.8733 -0.316541 42.618 -8.77204 -0.653925 3.26542 9.38293 1.44032 7.28239 -2.68096 53.2849 8 0 0 0
1413749233 1925402 33.6034 26.8697 -0.415664 43.0272 -8.78451 -0.653671 3.28317 9.40075 2.20128 6.66625 -0.888365 53.2031 8 0 0 0
1413749234 1926404 33.1702 27.4602 -0.222288 43.0625 -8.77204 -0.658228 3.29214 9.39256 1.73161 6.84539 -0.956592 53.2528 9 0 0 0
1413749235 1927411 33.5592 26.936 -0.464011 43.0346 -8.76516 -0.650439 3.25532 9.37274 2.43124 8.12806 -1.68865 53.304 9 0 0 0
1413749236 1928416 33.3654 26.3956 -0.534226 42.5471 -8.77442 -0.657444 3.27954 9.39032 1.71541 7.47905 -0.495535 53.2217 8 0 0 0
1413749237 1929417 32.8796 26.7683 -0.306002 42.3994 -8.76407 -0.652823 3.2825 9.38136 2.83727 6.30869 -1.09015 53.3173 8 0 0 0
1413749238 1930419 33.6302 27.044 -0.309104 43.1563 -8.77441 -0.656135 3.27956 9.39022 2.0757 6.83944 -1.48758 53.2363 8 0 0 0
1413749239 1931420 33.367 27.1337 -0.131687 43.0072 -8.77568 -0.641336 3.23055 9.37338 3.21353 6.85308 -1.59919 53.2007 8 0 0 0
1413749240 1932425 32.8809 26.3968 -0.414293 42.1677 -8.78737 -0.666932 3.29861 9.40975 1.9281 7.02011 -1.77017 53.0968 8 0 0 0
1413749241 1933432 33.274 27.0117 -0.344895 42.8592 -8.7792 -0.660596 3.26464 9.38982 2.30761 6.63059 -1.17429 53.2968 8 0 0 0
1413749242 1934439 33.4186 26.7722 0.0396151 42.82 -8.76598 -0.660622 3.28805 9.38563 1.63299 7.00311 -1.37871 53.1584 9 0 0 0
1413749243 1935442 33.4729 26.9521 -0.35428 42.9765 -8.76496 -0.672432 3.27184 9.37985 2.0899 7.32456 -1.61454 53.2748 8 0 0 0
1413749244 1936444 33.4053 26.406 -0.464203 42.5841 -8.74475 -0.661315 3.29016 9.3666 1.54808 6.19221 -1.80868 53.1947 9 0 0 0
1413749245 1937448 33.4394 27.0411 -0.415997 43.0068 -8.78176 -0.642509 3.28071 9.39656 2.04486 7.40091 -0.958922 53.2591 8 0 0 0
1413749246 1938452 33.4074 26.7519 -0.448261 42.8009 -8.77312 -0.652378 3.29787 9.39517 2.32774 6.83436 -0.86772 53.1575 8 0 0 0
1413749247 1939460 33.4704 26.6809 -0.476577 42.8061 -8.7667 -0.649954 3.31311 9.39437 2.40737 7.15291 -1.78119 53.1981 9 0 0 0
1413749248 1940466 33.1069 26.8408 -0.502173 42.6233 -8.76494 -0.671335 3.29521 9.38793 1.74184 7.12186 -0.686906 53.2501 7 0 0 0
1413749249 1941473 33.5596 27.0535 -0.45072 43.1085 -8.75468 -0.668203 3.30656 9.38213 1.12347 6.96721 -2.42105 53.2539 8 0 0 0
1413749250 1942477 33.4472 26.6163 -0.423079 42.7471 -8.7849 -0.626079 3.28233 9.39894 1.86112 7.91278 -2.5004 53.1909 9 0 0 0
1413749251 1943478 33.2389 26.6946 -0.2073 42.6317 -8.77762 -0.672032 3.26958 9.39087 2.51525 8.00658 -1.50287 53.0764 8 0 0 0
1413749252 1944488 33.751 27.0377 -0.13157 43.2456 -8.77971 -0.647062 3.27317 9.39231 1.01481 7.86863 -0.655048 53.1794 9 0 0 0
1413749253 1945492 33.3717 26.7132 -0.165119 42.7469 -8.7478 -0.661695 3.29439 9.37096 2.54738 6.66469 -2.33114 53.2236 9 0 0 0
1413749254 1946494 33.4998 26.5072 -0.469852 42.7211 -8.77424 -0.664671 3.22767 9.37267 1.84383 6.6285 -0.782867 53.1971 9 0 0 0
1413749255 1947500 32.9539 27.0699 -0.197199 42.6472 -8.76929 -0.657694 3.27683 9.3846 1.44364 6.29053 -0.805528 53.2717 9 0 0 0
1413749256 1948502 33.1616 26.8881 -0.219005 42.6932 -8.77076 -0.659659 3.2887 9.39026 1.98706 7.25661 -1.78768 53.0814 9 0 0 0
1413749257 1949505 33.3071 26.7199 -0.290252 42.7013 -8.75762 -0.661658 3.29216 9.37934 1.69648 6.54826 -1.52475 53.2412 8 0 0 0
1413749258 1950512 33.2004 27.4816 -0.184173 43.0992 -8.77277 -0.664291 3.27199 9.38663 2.05922 7.90012 -1.16036 53.1889 9 0 0 0
1413749259 1951516 33.5128 26.5871 -0.492818 42.7811 -8.76034 -0.656383 3.27913 9.37695 1.60111 6.29623 -1.60979 53.1556 8 0 0 0
1413749260 1952518 33.3357 26.2766 -0.451682 42.4492 -8.77206 -0.659027 3.27974 9.38829 3.02963 7.12299 -1.46629 53.1493 7 0 0 0
1413749261 1953520 33.3877 26.5375 -0.123337 42.6497 -8.77859 -0.674738 3.32228 9.41044 1.18324 6.71305 -1.31375 53.087 8 0 0 0
1413749262 1954521 33.252 26.636 -0.448715 42.6073 -8.77092 -0.639563 3.30904 9.39616 1.77568 7.30019 -0.363138 53.1731 8 0 0 0
1413749263 1955529 33.3132 26.6408 -0.02563 42.6556 -8.77886 -0.651572 3.26381 9.38858 2.09606 6.81082 -1.74501 53.2708 7 0 0 0
1413749264 1956543 33.1583 26.5991 -0.528538 42.5119 -8.76389 -0.674803 3.28638 9.38411 0.867532 6.76712 -1.46126 53.2464 8 0 0 0
1413749265 1957553 32.9659 26.7132 -0.160258 42.4308 -8.76607 -0.645145 3.27613 9.38048 2.00535 7.01453 -1.79222 53.2272 7 0 0 0
1413749266 1958556 33.3746 26.5079 -0.00412788 42.6209 -8.76271 -0.674159 3.2655 9.37566 2.28344 7.59934 -2.14905 53.245 8 0 0 0
1413749267 1959558 33.0899 26.2867 -0.279147 42.2612 -8.7924 -0.649448 3.2897 9.41011 1.1 6.54965 -3.03952 53.112 13 0 0 0
1413749268 1960560 32.7836 27.0779 0.323224 42.5216 -8.77969 -0.653 3.25101 9.38501 2.54803 7.01509 0.105063 53.2124 12 0 0 0
1413749269 1961565 33.5407 27.1986 -0.459784 43.1851 -8.75026 -0.644277 3.20305 9.34032 2.01698 7.41972 -1.44217 53.1443 12 0 0 0
1413749270 1962570 33.1432 25.9071 -0.538287 42.0706 -8.75382 -0.68155 3.26354 9.3672 1.12225 7.06983 -1.76758 53.3018 9 0 0 0
1413749271 1963575 33.0687 26.6859 -0.361216 42.4947 -8.77036 -0.665413 3.25153 9.37734 1.71396 6.80366 -1.59001 53.3539 8 0 0 0
1413749272 1964582 33.9909 26.8959 -0.431813 43.347 -8.77139 -0.655195 3.2905 9.39116 2.46001 7.38462 -0.433729 53.256 8 0 0 0
1413749273 1965589 32.7829 26.8647 -0.425318 42.3864 -8.76356 -0.653109 3.29295 9.38456 2.9365 7.33861 -1.88061 53.2384 9 0 0 0
1413749274 1966613 33.1392 26.8752 -0.111695 42.6672 -8.7536 -0.668631 3.27265 9.36925 0.930006 9.0444 -2.44128 53.2524 8 0 0 0
1413749275 1967616 33.3591 26.9322 -0.491589 42.8768 -8.78991 -0.675055 3.26608 9.40135 1.7822 7.34855 -2.08313 53.3681 8 0 0 0
1413749276 1968623 33.4453 27.0291 -0.366307 43.0034 -8.77297 -0.636351 3.28155 9.38821 1.16598 6.84701 -1.84985 53.2713 8 0 0 0
1413749277 1969627 33.1499 26.8271 -0.386639 42.6469 -8.75067 -0.686229 3.32135 9.38491 2.59238 7.50555 -1.85375 53.451 9 0 0 0
1413749278 1970631 33.0845 26.8785 -0.334952 42.6281 -8.77042 -0.63263 3.28636 9.38726 2.64095 7.48216 -2.16187 53.4561 8 0 0 0
1413749279 1971633 33.0315 26.7127 -0.64244 42.486 -8.77701 -0.659551 3.30023 9.40013 1.95431 7.4445 -1.77324 53.469 9 0 0 0
1413749280 1972640 33.0623 26.8306 -0.158001 42.5796 -8.79164 -0.643906 3.26011 9.39871 2.33591 6.13049 -2.00396 53.352 8 0 0 0
1413749281 1973646 32.9881 26.5228 -0.738185 42.3346 -8.77877 -0.678162 3.29256 9.40041 2.46198 6.78035 -1.14809 53.4085 8 0 0 0
1413749282 1974649 33.2229 26.9265 -0.624262 42.769 -8.78555 -0.640866 3.28259 9.40064 2.31666 7.11871 -1.33556 53.3359 9 0 0 0
1413749283 1975652 33.1925 26.8709 -0.430371 42.708 -8.78901 -0.65041 3.28873 9.40667 3.94342 7.52895 -2.98286 53.4138 8 0 0 0
1413749284 1976655 32.7064 26.6525 -0.485988 42.1936 -8.77271 -0.645304 3.28895 9.39117 2.19333 7.07397 -1.46667 53.4416 8 0 0 0
1413749285 1977657 32.7466 26.568 -0.371466 42.1703 -8.77958 -0.622478 3.29773 9.39913 1.49108 7.89445 -0.705187 53.3558 7 0 0 0
1413749286 1978660 33.1841 26.9967 -0.34808 42.78 -8.79715 -0.680961 3.28011 9.41343 2.18864 6.64979 -1.91962 53.356 8 0 0 0
1413749287 1979662 33.5103 27.0387 -0.546829 43.0619 -8.77665 -0.645196 3.28615 9.39386 2.82903 7.10332 -0.744091 53.4137 9 0 0 0
1413749288 1980664 33.3986 26.994 -0.473003 42.9461 -8.76846 -0.645156 3.27222 9.38134 1.56856 7.34483 -1.75737 53.2699 7 0 0 0
1413749289 1981672 33.1813 27.3041 -0.337344 42.9724 -8.75179 -0.662588 3.26675 9.36507 2.32624 6.63128 -2.251 53.4025 9 0 0 0
1413749290 1982676 33.1856 26.762 -0.345711 42.6334 -8.7864 -0.645909 3.28878 9.40394 1.67607 7.3443 -0.745278 53.3991 9 0 0 0
1413749291 1983681 33.0899 26.6248 -0.14905 42.4717 -8.76619 -0.664298 3.27768 9.38246 2.24345 7.06231 -1.79229 53.3072 8 0 0 0
1413749292 1984682 33.3216 26.5263 -0.352494 42.5922 -8.80358 -0.666253 3.29593 9.42391 2.10974 6.57196 -1.34944 53.4408 9 0 0 0
1413749293 1985689 33.0759 26.2639 -0.663062 42.2404 -8.7535 -0.653216 3.27866 9.37017 1.62464 6.86943 -1.13033 53.552 8 0 0 0
1413749294 1986690 33.3465 27.0527 -0.0474113 42.94 -8.76028 -0.672834 3.28133 9.37883 1.33415 7.61758 -0.713805 53.386 8 0 0 0
1413749295 1987693 33.4432 26.4027 -0.31937 42.6105 -8.75826 -0.650367 3.29758 9.38105 2.16226 7.30321 -1.19753 53.37 8 0 0 0
1413749296 1988697 33.3913 26.8191 -0.706939 42.8339 -8.76346 -0.648012 3.28042 9.37973 1.3984 8.12841 -1.73651 53.3153 8 0 0 0
1413749297 1989703 33.3591 27.1437 -0.127526 43.0073 -8.754 -0.652724 3.28244 9.37193 0.097071 7.24426 -2.10628 53.3967 8 0 0 0
1413749298 1990713 33.1609 26.8106 -0.673343 42.6486 -8.78121 -0.647744 3.29809 9.40248 2.35214 6.55357 -0.0887775 53.2561 8 0 0 0
1413749299 1991717 33.3343 26.9416 0.00571975 42.8605 -8.76131 -0.651803 3.29123 9.38177 2.24081 7.43138 -1.2034 53.3395 7 0 0 0
1413749300 1992727 33.0499 26.2887 -0.481904 42.233 -8.77303 -0.648629 3.28779 9.39129 1.45564 7.11978 -1.74998 53.3289 9 0 0 0
1413749301 1993730 33.8044 26.684 -0.509909 43.0701 -8.77548 -0.626968 3.25929 9.38217 1.33038 8.33702 -2.46685 53.3369 8 0 0 0
1413749302 1994737 33.0831 26.6095 -0.292063 42.4575 -8.76824 -0.645603 3.27873 9.38344 2.23444 5.43229 -2.42024 53.4214 8 0 0 0
1413749303 1995741 33.3271 26.7034 -0.383974 42.7073 -8.75675 -0.664813 3.26404 9.36891 1.97336 7.77858 -1.51372 53.43 8 0 0 0
1413749304 1996742 33.4147 26.7649 -0.638101 42.8171 -8.75943 -0.659012 3.26312 9.37069 2.05325 7.59753 -1.64595 53.4214 9 0 0 0
1413749305 1997748 33.661 26.9107 -0.328039 43.097 -8.78413 -0.661655 3.26733 9.39544 1.00862 7.87892 -1.15751 53.4276 8 0 0 0
1413749306 1998749 33.2882 26.8112 -0.558196 42.7464 -8.78219 -0.638423 3.29633 9.40214 2.15167 6.83881 -1.38647 53.3883 7 0 0 0
1413749307 1999752 33.4231 26.9036 -0.505335 42.9087 -8.76878 -0.652701 3.28278 9.38585 2.45085 6.65826 -0.0392347 53.2952 8 0 0 0
